Date;Time of day;Volume of activated balancing services (+)[MWh];Volume of activated balancing services (-)[MWh];Price of activated balancing services (+)[Euro/MWh];Price of activated balancing services (-)[Euro/MWh];Volume of procured balancing services (+)[MW];Volume of procured balancing services (-)[MW];Price of procured balancing services (+)[Euro/MW];Price of procured balancing services (-)[Euro/MW]
Jun 30, 2016;7:00 PM;92.75;0.5;35.99;6.4;1,973;1,904;330.21;35.31
Jun 30, 2016;7:15 PM;18.25;0.75;35.47;6.4;1,973;1,904;330.21;35.31
Jun 30, 2016;7:30 PM;39.25;0.75;35.61;6.4;1,973;1,904;330.21;35.31
Jun 30, 2016;7:45 PM;63.5;0.75;35.69;6.4;1,973;1,904;330.21;35.31
Jun 30, 2016;8:00 PM;80.75;1;35.79;-4.7;1,973;1,904;690.83;228.53
Jun 30, 2016;8:15 PM;4;24;34.87;-7.47;1,973;1,904;690.83;228.53
Jun 30, 2016;8:30 PM;9;11.5;35.18;-6.81;1,973;1,904;690.83;228.53
Jun 30, 2016;8:45 PM;5.25;1.75;35.02;-5.36;1,973;1,904;690.83;228.53
Jun 30, 2016;9:00 PM;135;1.25;36.87;-4.7;1,973;1,904;690.83;228.53
Jun 30, 2016;9:15 PM;190.75;0.25;42.07;-4.7;1,973;1,904;690.83;228.53
Jun 30, 2016;9:30 PM;66.75;0.5;35.65;-4.7;1,973;1,904;690.83;228.53
Jun 30, 2016;9:45 PM;91.25;0.5;35.93;-4.7;1,973;1,904;690.83;228.53
Jun 30, 2016;10:00 PM;86.5;0.75;35.87;-4.7;1,973;1,904;690.83;228.53
Jun 30, 2016;10:15 PM;132.25;0.5;36.77;-4.7;1,973;1,904;690.83;228.53
Jun 30, 2016;10:30 PM;132;0.5;36.76;-4.7;1,973;1,904;690.83;228.53
Jun 30, 2016;10:45 PM;110;0.75;36.21;-4.7;1,973;1,904;690.83;228.53
Jun 30, 2016;11:00 PM;149;0.5;37.54;-4.7;1,973;1,904;690.83;228.53
Jun 30, 2016;11:15 PM;179.75;0.75;40.34;-4.7;1,973;1,904;690.83;228.53
Jun 30, 2016;11:30 PM;122.5;2;36.48;-5.49;1,973;1,904;690.83;228.53
Jun 30, 2016;11:45 PM;31.5;16.25;35.38;-7.02;1,973;1,904;690.83;228.53
Jul 1, 2016;12:00 AM;36.75;15.25;35.4;-6.96;1,973;1,904;690.83;228.53
Jul 1, 2016;12:15 AM;19.75;12;35.32;-6.82;1,973;1,904;690.83;228.53
Jul 1, 2016;12:30 AM;1;53.5;34.6;-8.63;1,973;1,904;690.83;228.53
Jul 1, 2016;12:45 AM;3;24.5;34.73;-7.51;1,973;1,904;690.83;228.53
Jul 1, 2016;1:00 AM;153.5;2.5;37.85;-5.78;1,973;1,904;690.83;228.53
Jul 1, 2016;1:15 AM;142.25;0.5;37.15;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;1:30 AM;47.75;0.25;35.43;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;1:45 AM;10.5;2;35.22;-5.42;1,973;1,904;690.83;228.53
Jul 1, 2016;2:00 AM;126;0.25;36.55;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;2:15 AM;162.5;0;38.48;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;2:30 AM;48.25;0;35.43;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;2:45 AM;23;0.25;35.35;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;3:00 AM;4.25;10.25;34.91;-6.77;1,973;1,904;690.83;228.53
Jul 1, 2016;3:15 AM;1.5;14.5;34.61;-6.92;1,973;1,904;690.83;228.53
Jul 1, 2016;3:30 AM;2.5;23.75;34.65;-7.43;1,973;1,904;690.83;228.53
Jul 1, 2016;3:45 AM;0.75;65;34.6;-8.81;1,973;1,904;690.83;228.53
Jul 1, 2016;4:00 AM;6;17.5;35.06;-7.1;1,973;1,904;690.83;228.53
Jul 1, 2016;4:15 AM;0.75;52.25;34.6;-8.61;1,973;1,904;690.83;228.53
Jul 1, 2016;4:30 AM;0.75;34.25;34.6;-8.08;1,973;1,904;690.83;228.53
Jul 1, 2016;4:45 AM;0.75;56.75;34.6;-8.69;1,973;1,904;690.83;228.53
Jul 1, 2016;5:00 AM;1.25;35;34.6;-8.11;1,973;1,904;690.83;228.53
Jul 1, 2016;5:15 AM;0.5;71.5;34.6;-8.89;1,973;1,904;690.83;228.53
Jul 1, 2016;5:30 AM;7;94;35.12;-9.11;1,973;1,904;690.83;228.53
Jul 1, 2016;5:45 AM;6.25;12.25;35.07;-6.82;1,973;1,904;690.83;228.53
Jul 1, 2016;6:00 AM;4.5;3.25;34.95;-6.1;1,973;1,904;690.83;228.53
Jul 1, 2016;6:15 AM;2.25;2.75;34.62;-5.87;1,973;1,904;690.83;228.53
Jul 1, 2016;6:30 AM;20.75;2.75;35.33;-5.82;1,973;1,904;690.83;228.53
Jul 1, 2016;6:45 AM;57;0.75;35.51;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;7:00 AM;38.75;4.25;35.41;-6.31;1,973;1,904;690.83;228.53
Jul 1, 2016;7:15 AM;3.75;1.25;34.84;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;7:30 AM;3.25;2.5;34.79;-5.7;1,973;1,904;690.83;228.53
Jul 1, 2016;7:45 AM;73.75;0.5;35.73;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;8:00 AM;76.25;0.25;35.82;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;8:15 AM;36.5;0.5;35.59;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;8:30 AM;22;4.25;35.5;5.69;1,973;1,904;330.21;35.31
Jul 1, 2016;8:45 AM;2.75;2.75;34.55;5.96;1,973;1,904;330.21;35.31
Jul 1, 2016;9:00 AM;81;0.75;35.85;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;9:15 AM;66.75;0;35.73;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;9:30 AM;44.5;0.5;35.62;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;9:45 AM;28;1;35.55;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;10:00 AM;223.75;0;40.26;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;10:15 AM;65.75;0.25;35.71;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;10:30 AM;160.75;0;37.51;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;10:45 AM;87.75;0.25;35.93;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;11:00 AM;133;0.25;36.51;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;11:15 AM;348.75;0;109.58;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;11:30 AM;201.5;0;39.26;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;11:45 AM;63.5;0.25;35.69;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;12:00 PM;13.25;8.75;35.38;4.69;1,973;1,904;330.21;35.31
Jul 1, 2016;12:15 PM;32.75;0.25;35.58;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;12:30 PM;38;2.25;35.6;6.05;1,973;1,904;330.21;35.31
Jul 1, 2016;12:45 PM;19.75;2;35.48;6.1;1,973;1,904;330.21;35.31
Jul 1, 2016;1:00 PM;27.25;0.75;35.54;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;1:15 PM;5.75;9;34.99;4.64;1,973;1,904;330.21;35.31
Jul 1, 2016;1:30 PM;25;4.5;35.53;5.63;1,973;1,904;330.21;35.31
Jul 1, 2016;1:45 PM;38.5;0.75;35.6;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;2:00 PM;57;0.5;35.66;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;2:15 PM;65.5;0.5;35.71;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;2:30 PM;58.5;0.5;35.66;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;2:45 PM;34.75;2.25;35.59;6.05;1,973;1,904;330.21;35.31
Jul 1, 2016;3:00 PM;1.25;23.75;34.42;1.62;1,973;1,904;330.21;35.31
Jul 1, 2016;3:15 PM;3.75;34.5;34.61;0.59;1,973;1,904;330.21;35.31
Jul 1, 2016;3:30 PM;0.25;32.25;34.4;0.81;1,973;1,904;330.21;35.31
Jul 1, 2016;3:45 PM;0.25;35.5;34.4;0.49;1,973;1,904;330.21;35.31
Jul 1, 2016;4:00 PM;11.25;13;35.33;3.37;1,973;1,904;330.21;35.31
Jul 1, 2016;4:15 PM;29.5;4.75;35.56;5.56;1,973;1,904;330.21;35.31
Jul 1, 2016;4:30 PM;11.5;12;35.33;3.65;1,973;1,904;330.21;35.31
Jul 1, 2016;4:45 PM;1.25;52;34.42;-2.35;1,973;1,904;330.21;35.31
Jul 1, 2016;5:00 PM;14.5;10;35.41;4.39;1,973;1,904;330.21;35.31
Jul 1, 2016;5:15 PM;3.25;9.25;34.59;4.6;1,973;1,904;330.21;35.31
Jul 1, 2016;5:30 PM;0.75;27.25;34.4;1.25;1,973;1,904;330.21;35.31
Jul 1, 2016;5:45 PM;9.75;5.75;35.27;5.42;1,973;1,904;330.21;35.31
Jul 1, 2016;6:00 PM;22.75;25.5;35.51;1.43;1,973;1,904;330.21;35.31
Jul 1, 2016;6:15 PM;8;3;35.18;5.93;1,973;1,904;330.21;35.31
Jul 1, 2016;6:30 PM;55.25;1;35.65;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;6:45 PM;110.5;0.25;36.21;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;7:00 PM;101;0.5;36.09;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;7:15 PM;77.75;0.25;35.83;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;7:30 PM;151.5;0.25;37.17;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;7:45 PM;96;0.25;36.03;6.4;1,973;1,904;330.21;35.31
Jul 1, 2016;8:00 PM;40.5;0.5;35.41;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;8:15 PM;40.75;0.5;35.41;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;8:30 PM;60.5;0.25;35.57;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;8:45 PM;34.5;2;35.39;-5.42;1,973;1,904;690.83;228.53
Jul 1, 2016;9:00 PM;130.75;0.25;36.7;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;9:15 PM;65.75;0.25;35.64;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;9:30 PM;13.25;4.25;35.26;-6.32;1,973;1,904;690.83;228.53
Jul 1, 2016;9:45 PM;2;18;34.62;-7.14;1,973;1,904;690.83;228.53
Jul 1, 2016;10:00 PM;12.5;2.25;35.25;-5.58;1,973;1,904;690.83;228.53
Jul 1, 2016;10:15 PM;4.75;2.75;34.98;-5.9;1,973;1,904;690.83;228.53
Jul 1, 2016;10:30 PM;22.5;0.5;35.34;-4.7;1,973;1,904;690.83;228.53
Jul 1, 2016;10:45 PM;12.75;1.25;35.25;-4.8;1,973;1,904;690.83;228.53
Jul 1, 2016;11:00 PM;74.25;1.25;35.73;-4.84;1,973;1,904;690.83;228.53
Jul 1, 2016;11:15 PM;7.75;1.25;35.15;-4.85;1,973;1,904;690.83;228.53
Jul 1, 2016;11:30 PM;3;11;34.71;-6.79;1,973;1,904;690.83;228.53
Jul 1, 2016;11:45 PM;1.75;9.5;34.61;-6.74;1,973;1,904;690.83;228.53
Jul 2, 2016;12:00 AM;140.25;0.75;37.07;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;12:15 AM;114;1;36.29;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;12:30 AM;31;0.5;35.38;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;12:45 AM;9;1.5;35.18;-5.06;1,973;1,904;690.83;228.53
Jul 2, 2016;1:00 AM;31.75;1;35.39;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;1:15 AM;18;0.75;35.31;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;1:30 AM;28;0.5;35.37;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;1:45 AM;24.25;0.75;35.35;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;2:00 AM;70.75;0.5;35.69;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;2:15 AM;69;0;35.67;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;2:30 AM;63.75;0.5;35.61;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;2:45 AM;96.75;0.5;36;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;3:00 AM;104.75;0.25;36.12;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;3:15 AM;70.75;0.75;35.69;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;3:30 AM;138.25;0;37;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;3:45 AM;136;0.25;36.91;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;4:00 AM;177.5;0;40.07;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;4:15 AM;154.75;0;37.94;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;4:30 AM;103.75;0;36.1;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;4:45 AM;107.5;0;36.15;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;5:00 AM;57.5;0.75;35.52;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;5:15 AM;24;2.25;35.35;-5.59;1,973;1,904;690.83;228.53
Jul 2, 2016;5:30 AM;1.75;3.75;34.61;-6.23;1,973;1,904;690.83;228.53
Jul 2, 2016;5:45 AM;0.75;20;34.6;-7.25;1,973;1,904;690.83;228.53
Jul 2, 2016;6:00 AM;1.75;52.75;34.61;-8.62;1,973;1,904;690.83;228.53
Jul 2, 2016;6:15 AM;1;34.25;34.6;-8.08;1,973;1,904;690.83;228.53
Jul 2, 2016;6:30 AM;10.25;13.75;35.21;-6.88;1,973;1,904;690.83;228.53
Jul 2, 2016;6:45 AM;57.5;0.5;35.52;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;7:00 AM;73.5;0;35.72;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;7:15 AM;137.25;0.25;36.96;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;7:30 AM;160;0;38.28;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;7:45 AM;213;0;46.36;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;8:00 AM;99.75;0.5;36.07;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;8:15 AM;38;0.5;35.6;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;8:30 AM;27.25;0.5;35.54;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;8:45 AM;127.5;0;36.45;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;9:00 AM;94.5;0.25;36.01;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;9:15 AM;45;0.25;35.62;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;9:30 AM;61;0;35.67;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;9:45 AM;129.75;0.25;36.47;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;10:00 AM;55.5;0.25;35.66;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;10:15 AM;75.75;0;35.81;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;10:30 AM;5.25;2.25;34.92;6.05;1,973;1,904;330.21;35.31
Jul 2, 2016;10:45 AM;1.25;23.5;34.4;1.65;1,973;1,904;330.21;35.31
Jul 2, 2016;11:00 AM;2.25;5.25;34.5;5.48;1,973;1,904;330.21;35.31
Jul 2, 2016;11:15 AM;0.75;44;34.4;-0.66;1,973;1,904;330.21;35.31
Jul 2, 2016;11:30 AM;1.25;19;34.4;2.23;1,973;1,904;330.21;35.31
Jul 2, 2016;11:45 AM;17.25;1.5;35.45;6.27;1,973;1,904;330.21;35.31
Jul 2, 2016;12:00 PM;50;5.25;35.64;5.49;1,973;1,904;330.21;35.31
Jul 2, 2016;12:15 PM;22;1.25;35.5;6.37;1,973;1,904;330.21;35.31
Jul 2, 2016;12:30 PM;19.25;1.5;35.48;6.26;1,973;1,904;330.21;35.31
Jul 2, 2016;12:45 PM;38.5;1.5;35.6;6.32;1,973;1,904;330.21;35.31
Jul 2, 2016;1:00 PM;15.75;12.25;35.43;3.59;1,973;1,904;330.21;35.31
Jul 2, 2016;1:15 PM;0.25;53.75;34.4;-2.69;1,973;1,904;330.21;35.31
Jul 2, 2016;1:30 PM;0;58.25;34.4;-3.41;1,973;1,904;330.21;35.31
Jul 2, 2016;1:45 PM;0;148.25;34.4;-11.65;1,973;1,904;330.21;35.31
Jul 2, 2016;2:00 PM;0.75;51;34.4;-2.16;1,973;1,904;330.21;35.31
Jul 2, 2016;2:15 PM;1;47.75;34.4;-1.5;1,973;1,904;330.21;35.31
Jul 2, 2016;2:30 PM;0;102.75;34.4;-8.92;1,973;1,904;330.21;35.31
Jul 2, 2016;2:45 PM;2;16.75;34.49;2.56;1,973;1,904;330.21;35.31
Jul 2, 2016;3:00 PM;46.25;0.75;35.63;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;3:15 PM;6.25;2;35.04;6.12;1,973;1,904;330.21;35.31
Jul 2, 2016;3:30 PM;4.25;1.25;34.72;6.38;1,973;1,904;330.21;35.31
Jul 2, 2016;3:45 PM;4;1.5;34.69;6.25;1,973;1,904;330.21;35.31
Jul 2, 2016;4:00 PM;2.5;6.25;34.52;5.31;1,973;1,904;330.21;35.31
Jul 2, 2016;4:15 PM;1.75;2.5;34.47;5.98;1,973;1,904;330.21;35.31
Jul 2, 2016;4:30 PM;4.5;2;34.77;6.12;1,973;1,904;330.21;35.31
Jul 2, 2016;4:45 PM;2.5;2;34.53;6.11;1,973;1,904;330.21;35.31
Jul 2, 2016;5:00 PM;0.75;15;34.4;2.88;1,973;1,904;330.21;35.31
Jul 2, 2016;5:15 PM;1;7;34.4;5.14;1,973;1,904;330.21;35.31
Jul 2, 2016;5:30 PM;5.75;1.75;34.98;6.14;1,973;1,904;330.21;35.31
Jul 2, 2016;5:45 PM;2;8.5;34.49;4.77;1,973;1,904;330.21;35.31
Jul 2, 2016;6:00 PM;0.25;57.75;34.4;-3.34;1,973;1,904;330.21;35.31
Jul 2, 2016;6:15 PM;1;17;34.4;2.52;1,973;1,904;330.21;35.31
Jul 2, 2016;6:30 PM;2.25;3;34.51;5.95;1,973;1,904;330.21;35.31
Jul 2, 2016;6:45 PM;37.75;0.25;35.6;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;7:00 PM;7.25;5;35.13;5.53;1,973;1,904;330.21;35.31
Jul 2, 2016;7:15 PM;39;1.75;35.61;6.2;1,973;1,904;330.21;35.31
Jul 2, 2016;7:30 PM;65;0.5;35.71;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;7:45 PM;31.25;0.75;35.57;6.4;1,973;1,904;330.21;35.31
Jul 2, 2016;8:00 PM;1;12.25;34.6;-6.83;1,973;1,904;690.83;228.53
Jul 2, 2016;8:15 PM;2.5;4;34.64;-6.24;1,973;1,904;690.83;228.53
Jul 2, 2016;8:30 PM;5;1;35;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;8:45 PM;10.25;1.25;35.21;-4.7;1,973;1,904;690.83;228.53
Jul 2, 2016;9:00 PM;3.25;2.75;34.76;-5.89;1,973;1,904;690.83;228.53
Jul 2, 2016;9:15 PM;0.5;72.5;34.6;-8.9;1,973;1,904;690.83;228.53
Jul 2, 2016;9:30 PM;0;87.75;34.6;-9.05;1,973;1,904;690.83;228.53
Jul 2, 2016;9:45 PM;38.75;51.75;35.41;-8.6;1,973;1,904;690.83;228.53
Jul 2, 2016;10:00 PM;9.5;3.5;35.2;-6.11;1,973;1,904;690.83;228.53
Jul 2, 2016;10:15 PM;1;66.25;34.6;-8.83;1,973;1,904;690.83;228.53
Jul 2, 2016;10:30 PM;0;96.25;34.6;-9.13;1,973;1,904;690.83;228.53
Jul 2, 2016;10:45 PM;0.25;195;34.6;-22.42;1,973;1,904;690.83;228.53
Jul 2, 2016;11:00 PM;0.75;43.75;34.6;-8.41;1,973;1,904;690.83;228.53
Jul 2, 2016;11:15 PM;1;18.5;34.6;-7.17;1,973;1,904;690.83;228.53
Jul 2, 2016;11:30 PM;11.25;26.25;35.23;-7.63;1,973;1,904;690.83;228.53
Jul 2, 2016;11:45 PM;1.5;16.25;34.61;-7.03;1,973;1,904;690.83;228.53
Jul 3, 2016;12:00 AM;71.5;0.25;35.7;-4.7;1,973;1,904;690.83;228.53
Jul 3, 2016;12:15 AM;36.25;0.5;35.4;-4.7;1,973;1,904;690.83;228.53
Jul 3, 2016;12:30 AM;1.5;21.25;34.61;-7.31;1,973;1,904;690.83;228.53
Jul 3, 2016;12:45 AM;0;141.5;34.6;-10.97;1,973;1,904;690.83;228.53
Jul 3, 2016;1:00 AM;3.5;18.5;34.8;-7.17;1,973;1,904;690.83;228.53
Jul 3, 2016;1:15 AM;2;50.75;34.62;-8.58;1,973;1,904;690.83;228.53
Jul 3, 2016;1:30 AM;0.25;103.25;34.6;-9.19;1,973;1,904;690.83;228.53
Jul 3, 2016;1:45 AM;0.75;104;34.6;-9.19;1,973;1,904;690.83;228.53
Jul 3, 2016;2:00 AM;2;18.25;34.62;-7.16;1,973;1,904;690.83;228.53
Jul 3, 2016;2:15 AM;3.75;31.75;34.84;-7.96;1,973;1,904;690.83;228.53
Jul 3, 2016;2:30 AM;2.25;72;34.62;-8.89;1,973;1,904;690.83;228.53
Jul 3, 2016;2:45 AM;0;144.25;34.6;-11.28;1,973;1,904;690.83;228.53
Jul 3, 2016;3:00 AM;0.25;78.5;34.6;-8.96;1,973;1,904;690.83;228.53
Jul 3, 2016;3:15 AM;1;48.75;34.6;-8.53;1,973;1,904;690.83;228.53
Jul 3, 2016;3:30 AM;0.75;87.25;34.6;-9.04;1,973;1,904;690.83;228.53
Jul 3, 2016;3:45 AM;0;84.25;34.6;-9.01;1,973;1,904;690.83;228.53
Jul 3, 2016;4:00 AM;1.75;11.75;34.62;-6.81;1,973;1,904;690.83;228.53
Jul 3, 2016;4:15 AM;2.75;16;34.66;-7.01;1,973;1,904;690.83;228.53
Jul 3, 2016;4:30 AM;1.75;4.5;34.61;-6.35;1,973;1,904;690.83;228.53
Jul 3, 2016;4:45 AM;4.75;3.5;34.96;-6.13;1,973;1,904;690.83;228.53
Jul 3, 2016;5:00 AM;1.25;11.75;34.6;-6.81;1,973;1,904;690.83;228.53
Jul 3, 2016;5:15 AM;1.5;46.5;34.61;-8.48;1,973;1,904;690.83;228.53
Jul 3, 2016;5:30 AM;0.75;29.25;34.6;-7.82;1,973;1,904;690.83;228.53
Jul 3, 2016;5:45 AM;1.25;20;34.6;-7.25;1,973;1,904;690.83;228.53
Jul 3, 2016;6:00 AM;11.25;4.5;35.23;-6.35;1,973;1,904;690.83;228.53
Jul 3, 2016;6:15 AM;1.75;11.25;34.62;-6.8;1,973;1,904;690.83;228.53
Jul 3, 2016;6:30 AM;2.25;16;34.62;-7;1,973;1,904;690.83;228.53
Jul 3, 2016;6:45 AM;13.25;2;35.26;-5.44;1,973;1,904;690.83;228.53
Jul 3, 2016;7:00 AM;3.5;20.5;34.82;-7.28;1,973;1,904;690.83;228.53
Jul 3, 2016;7:15 AM;3;2.5;34.75;-5.73;1,973;1,904;690.83;228.53
Jul 3, 2016;7:30 AM;2;4.25;34.62;-6.33;1,973;1,904;690.83;228.53
Jul 3, 2016;7:45 AM;1.75;9.75;34.62;-6.75;1,973;1,904;690.83;228.53
Jul 3, 2016;8:00 AM;6.75;7.5;35.09;5;1,973;1,904;330.21;35.31
Jul 3, 2016;8:15 AM;0.25;99;34.4;-8.62;1,973;1,904;330.21;35.31
Jul 3, 2016;8:30 AM;0.25;124.75;34.4;-10.44;1,973;1,904;330.21;35.31
Jul 3, 2016;8:45 AM;0.5;87;34.4;-7.51;1,973;1,904;330.21;35.31
Jul 3, 2016;9:00 AM;0.75;85.75;34.4;-7.4;1,973;1,904;330.21;35.31
Jul 3, 2016;9:15 AM;3;41.75;34.57;-0.32;1,973;1,904;330.21;35.31
Jul 3, 2016;9:30 AM;1;32.75;34.4;0.78;1,973;1,904;330.21;35.31
Jul 3, 2016;9:45 AM;0.75;34.25;34.4;0.62;1,973;1,904;330.21;35.31
Jul 3, 2016;10:00 AM;3.5;10.75;34.61;4.13;1,973;1,904;330.21;35.31
Jul 3, 2016;10:15 AM;3;2;34.56;6.08;1,973;1,904;330.21;35.31
Jul 3, 2016;10:30 AM;12.25;1.25;35.36;6.4;1,973;1,904;330.21;35.31
Jul 3, 2016;10:45 AM;6.25;1.5;35.05;6.23;1,973;1,904;330.21;35.31
Jul 3, 2016;11:00 AM;14.25;1.25;35.4;6.34;1,973;1,904;330.21;35.31
Jul 3, 2016;11:15 AM;137.75;0;36.6;6.4;1,973;1,904;330.21;35.31
Jul 3, 2016;11:30 AM;99.25;0;36.07;6.4;1,973;1,904;330.21;35.31
Jul 3, 2016;11:45 AM;79;0.25;35.84;6.4;1,973;1,904;330.21;35.31
Jul 3, 2016;12:00 PM;88;0.25;35.93;6.4;1,973;1,904;330.21;35.31
Jul 3, 2016;12:15 PM;21.75;1.25;35.5;6.4;1,973;1,904;330.21;35.31
Jul 3, 2016;12:30 PM;18.5;3.75;35.47;5.77;1,973;1,904;330.21;35.31
Jul 3, 2016;12:45 PM;2.5;14.25;34.54;3.07;1,973;1,904;330.21;35.31
Jul 3, 2016;1:00 PM;5.5;9.5;34.97;4.54;1,973;1,904;330.21;35.31
Jul 3, 2016;1:15 PM;21.75;8;35.5;4.88;1,973;1,904;330.21;35.31
Jul 3, 2016;1:30 PM;1;47.75;34.4;-1.5;1,973;1,904;330.21;35.31
Jul 3, 2016;1:45 PM;0.25;82.5;34.4;-7.05;1,973;1,904;330.21;35.31
Jul 3, 2016;2:00 PM;18.25;6;35.47;5.37;1,973;1,904;330.21;35.31
Jul 3, 2016;2:15 PM;29;1.25;35.56;6.4;1,973;1,904;330.21;35.31
Jul 3, 2016;2:30 PM;66.5;1.25;35.72;6.36;1,973;1,904;330.21;35.31
Jul 3, 2016;2:45 PM;5.75;22;35;1.81;1,973;1,904;330.21;35.31
Jul 3, 2016;3:00 PM;1;92;34.4;-8;1,973;1,904;330.21;35.31
Jul 3, 2016;3:15 PM;0;120.75;34.4;-10.19;1,973;1,904;330.21;35.31
Jul 3, 2016;3:30 PM;0;141.25;34.4;-11.29;1,973;1,904;330.21;35.31
Jul 3, 2016;3:45 PM;0;137;34.4;-11.09;1,973;1,904;330.21;35.31
Jul 3, 2016;4:00 PM;0;227.75;34.4;-33.77;1,973;1,904;330.21;35.31
Jul 3, 2016;4:15 PM;1;94.75;34.4;-8.26;1,973;1,904;330.21;35.31
Jul 3, 2016;4:30 PM;26.25;7.25;35.54;5.04;1,973;1,904;330.21;35.31
Jul 3, 2016;4:45 PM;19.25;9.25;35.48;4.61;1,973;1,904;330.21;35.31
Jul 3, 2016;5:00 PM;52.5;7.25;35.65;5.05;1,973;1,904;330.21;35.31
Jul 3, 2016;5:15 PM;6.25;13.25;35.05;3.33;1,973;1,904;330.21;35.31
Jul 3, 2016;5:30 PM;5;5;34.89;5.51;1,973;1,904;330.21;35.31
Jul 3, 2016;5:45 PM;16.25;9;35.44;4.65;1,973;1,904;330.21;35.31
Jul 3, 2016;6:00 PM;35;1.25;35.59;6.33;1,973;1,904;330.21;35.31
