Date;Time of day;Germany/Austria/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh]
Sep 27, 2016;10:00 AM;40.22;37.99;65.95;46.59;46.59;41.71;50.96;41.2;48.51;46.59;40.7;40.7
Sep 27, 2016;11:00 AM;33.93;31.31;41.52;46.33;46.33;37;51.3;34.76;48.9;46.33;38;38
Sep 27, 2016;12:00 PM;29.17;29.17;40.44;44.51;42.7;29.98;57.75;29.89;47.02;42.7;39.59;39.59
Sep 27, 2016;1:00 PM;28.28;28.28;34.13;45.06;44.43;29.8;52.02;29.6;45.98;44.43;45.05;45.05
Sep 27, 2016;2:00 PM;27.91;27.91;33.5;45;45;28.19;49.05;29.24;46.43;45;44.97;44.97
Sep 27, 2016;3:00 PM;28.29;23.98;37.37;44.94;44.94;28.57;48.26;28.99;45.12;44.94;45.09;45.09
Sep 27, 2016;4:00 PM;29.33;23.88;37.49;44.97;44.97;30.33;47.47;29.42;45.17;44.97;47.47;47.47
Sep 27, 2016;5:00 PM;38.91;23.91;56.1;44.96;44.96;38.96;45.74;37.97;45.43;44.96;45.05;45.05
Sep 27, 2016;6:00 PM;45.2;23.74;55.04;45.76;45.76;45.2;49.01;29.96;46.74;45.76;48;48
Sep 27, 2016;7:00 PM;48.97;23.61;52.44;49.1;49.1;48.97;104.06;30.91;48.68;49.1;56.22;56.22
Sep 27, 2016;8:00 PM;41.91;23.44;41.91;48.87;48.87;41.91;90.59;28.9;47.29;48.87;52.15;52.15
Sep 27, 2016;9:00 PM;29.94;22.88;29.94;46.3;46.3;29.94;36.24;26.38;46.23;46.3;47.23;47.23
Sep 27, 2016;10:00 PM;27.82;22.4;27.82;43.5;43.5;27.83;29.61;24.96;44.8;43.5;34.13;43.28
Sep 27, 2016;11:00 PM;24.36;21.57;24.36;38.81;40;23.9;27.61;23.32;41.6;40;27.64;35.74
Sep 28, 2016;12:00 AM;24.01;20.29;24.01;39;42;24.01;-;20.29;37.88;25.2;33.1;33.93
Sep 28, 2016;1:00 AM;21.03;18.8;18.8;33.94;36.59;21.4;-;18.8;34.58;25.2;32.01;32.01
Sep 28, 2016;2:00 AM;16.19;16.19;16.19;32.41;35.13;16.86;-;16.19;32.4;25.2;30;30
Sep 28, 2016;3:00 AM;14.66;14.66;14.66;28.89;35.02;15.65;-;14.66;31.61;25.2;30;30
Sep 28, 2016;4:00 AM;14.91;14.91;14.91;25.85;35.08;15.47;-;14.91;29.59;25.21;31;31
Sep 28, 2016;5:00 AM;19.89;19.88;19.88;32.41;36.38;19.98;-;19.88;33.6;36.38;26.71;33.48
Sep 28, 2016;6:00 AM;28.52;22.58;28.52;39.98;44.55;28.52;31.23;24.9;42.63;44.55;30.72;41.79
Sep 28, 2016;7:00 AM;37.94;23.54;37.94;47.3;47.3;38.23;35.08;25.98;47.69;47.3;37;44.9
Sep 28, 2016;8:00 AM;38.1;24.02;38.1;48.26;48.26;38.87;38.02;27.11;48.94;48.26;36.5;46.96
Sep 28, 2016;9:00 AM;32.22;23.2;32.22;49.72;49.72;47.49;39.32;26.88;47.22;49.72;39.64;44.98
Sep 28, 2016;10:00 AM;26;25.66;26;48.69;48.69;38.2;38.05;26;46.01;48.08;38;38.66
Sep 28, 2016;11:00 AM;23.06;23.06;25.69;48;48;28;36.47;25.69;45.99;48;37.58;37.97
Sep 28, 2016;12:00 PM;19.79;19.79;25.98;46.88;46.88;25.64;35.83;25.98;45.25;46.88;25.9;41.86
Sep 28, 2016;1:00 PM;12.94;12.94;25.92;46.23;46.23;25.74;33.97;25.92;45.42;46.23;25.22;41.35
Sep 28, 2016;2:00 PM;12.95;12.95;25.85;45;45;27.44;30.26;25.85;45.32;45;25.5;41.83
Sep 28, 2016;3:00 PM;16.84;16.84;25.7;44.06;44.06;27.09;31.91;25.7;44.82;44.06;35;43.93
Sep 28, 2016;4:00 PM;22.67;22.67;25.57;44.26;44.26;32.44;31.55;25.57;44.77;44.26;37;44.96
Sep 28, 2016;5:00 PM;26.45;26.45;26.45;47;47;30.44;32.19;26.45;45.09;47;31.86;44.91
Sep 28, 2016;6:00 PM;33.53;25.78;33.53;47.88;49;35.73;33.56;26.06;46.58;49;35.3;49.14
Sep 28, 2016;7:00 PM;39.59;24.14;39.59;51.63;61;41.44;39.05;26.97;49.1;61;53.34;53.34
Sep 28, 2016;8:00 PM;34.36;24.24;34.36;50.87;52.13;37.09;33.27;26.02;49.54;52.13;38.8;48.45
Sep 28, 2016;9:00 PM;28.14;24.24;28.14;48.69;48.69;31.72;28.5;25.64;46.7;48.69;31.6;37.71
Sep 28, 2016;10:00 PM;24.41;23.84;24.41;45.15;45.15;29.39;24.17;24.17;44.01;45.15;32.05;37.97
Sep 28, 2016;11:00 PM;22.02;22.02;22.02;40;40.53;23.93;22.02;22.02;40.27;40.53;31.18;32.92
Sep 29, 2016;12:00 AM;19.93;19.93;19.93;40.36;41;20.71;-;19.93;36.05;27.61;25.87;26.23
Sep 29, 2016;1:00 AM;16.1;16.1;16.1;36.35;36.35;19.45;-;16.1;34.01;16.1;21;21
Sep 29, 2016;2:00 AM;18.63;18.63;18.63;22.35;34.97;21.18;18.63;18.63;30.04;18.63;20;20
Sep 29, 2016;3:00 AM;14.57;14.57;14.57;14.57;34.86;14.57;-;14.57;23.05;14.57;18.62;18.62
Sep 29, 2016;4:00 AM;14.15;14.15;14.83;14.15;34.86;14.15;-;14.83;21.34;14.15;20.02;20.02
Sep 29, 2016;5:00 AM;21.08;20.41;24.01;22.25;36.35;21.08;24.49;24.01;30.6;25.21;26.27;26.27
Sep 29, 2016;6:00 AM;28.93;21.95;26;38.07;45.06;28.93;30.69;26;42.87;45.06;42.32;42.32
Sep 29, 2016;7:00 AM;37.97;23.28;37.97;47.2;47.2;37.97;32.49;27.88;46.52;47.2;47.8;47.8
Sep 29, 2016;8:00 AM;37.84;23.48;37.84;46.8;46.8;44.35;37.94;29.04;47.32;46.8;48.37;48.37
Sep 29, 2016;9:00 AM;28.42;23.28;27.64;47.01;47.01;35.01;38.44;27.64;47.36;47.01;47.09;47.09
Sep 29, 2016;10:00 AM;23.59;23.59;25.97;46.31;46.31;26.43;41.17;25.97;47.05;46.31;44.97;44.97
Sep 29, 2016;11:00 AM;21.71;21.71;25.95;45.11;45.11;37;40.03;25.95;46.97;45.11;43.48;43.48
Sep 29, 2016;12:00 PM;15.84;15.84;25.91;40.74;40.74;25.74;40.01;25.91;42.62;40.74;43.06;43.06
Sep 29, 2016;1:00 PM;12.65;12.65;25.74;37.55;37.55;29.68;35.97;25.74;41.97;37.55;41;41
Sep 29, 2016;2:00 PM;11.43;11.43;25.61;37.71;37.71;35.73;30.79;25.61;41.71;37;41;41
Sep 29, 2016;3:00 PM;12.66;12.66;25.22;38.03;38.87;37;30.45;25.22;42.01;38.87;42.9;42.9
Sep 29, 2016;4:00 PM;14.78;14.78;25.03;42;42;24.2;31.72;25.03;43.5;42;40.99;40.99
Sep 29, 2016;5:00 PM;24.61;24.61;25.35;44;44;28.86;30.56;25.35;44.95;37;37.98;37.98
Sep 29, 2016;6:00 PM;29.1;28.36;28.36;48.02;48.02;30.21;30.28;25.85;47.22;44;47;47
Sep 29, 2016;7:00 PM;37.91;23.35;37.91;55.02;55.02;38.52;38.33;26.56;48.03;55.02;57.53;57.53
Sep 29, 2016;8:00 PM;32.05;23.33;32.05;52.48;52.48;32.76;30.94;26.3;48.08;52.48;49.58;49.58
Sep 29, 2016;9:00 PM;25.03;23.29;25.03;50;50;28.35;25.03;25.03;47.18;25.21;32.94;32.94
Sep 29, 2016;10:00 PM;22.69;22.69;22.69;48.27;48.27;27.44;22.69;22.69;44.77;37;26.94;37.98
Sep 29, 2016;11:00 PM;16.85;16.85;16.85;43;43;23.54;16.99;16.85;38.93;23.4;21;37.76
Sep 30, 2016;12:00 AM;23.79;16.49;16.49;27;40.23;25.89;-;16.49;38.67;40.23;34.3;34.3
Sep 30, 2016;1:00 AM;23.32;16.08;16.08;25.7;34.97;25.7;-;16.08;33.92;34.97;31.46;31.46
Sep 30, 2016;2:00 AM;23.81;14.93;14.93;24.71;33.76;24.71;-;14.93;29.61;33.76;26.06;26.06
Sep 30, 2016;3:00 AM;23.09;14.46;14.46;23.09;33.59;23.09;-;14.46;28.15;25.21;23.82;23.82
Sep 30, 2016;4:00 AM;24.02;19.61;19.61;24.02;33.76;24.02;-;19.61;26.39;33.76;26.35;26.35
Sep 30, 2016;5:00 AM;25.73;14.91;22.54;31.44;36.29;25.95;-;22.54;31.12;36.29;36.84;36.84
Sep 30, 2016;6:00 AM;39.68;27.33;39.68;42.91;46.99;39.68;28.8;25.23;40.12;46.99;48.96;48.96
Sep 30, 2016;7:00 AM;49.66;27.97;49.66;49.66;49.66;49.66;36.6;26.8;47.99;49.66;55.74;55.74
Sep 30, 2016;8:00 AM;49.97;27.95;49.97;50.03;50.03;49.68;39.5;27.95;47.38;50.03;55.51;55.51
Sep 30, 2016;9:00 AM;43.91;27.96;43.91;49.69;49.69;43.91;40.01;27.96;47.7;49.69;51.31;51.31
Sep 30, 2016;10:00 AM;39.96;27.96;39.96;48.54;48.54;48.54;39.83;28.3;47.21;48.54;49.4;49.4
Sep 30, 2016;11:00 AM;39.6;24.22;39.6;47.57;47.57;47.23;39.91;27.86;47.01;47.57;46.98;46.98
Sep 30, 2016;12:00 PM;37.9;23.97;37.9;44.5;44.5;34.94;40.27;27.67;44.16;44.5;45.06;45.06
Sep 30, 2016;1:00 PM;29.65;23.52;29.65;42.25;42.25;29.25;40.02;27.32;42.42;42.25;43.22;43.22
Sep 30, 2016;2:00 PM;29.37;23.2;29.37;43.3;43.3;25.4;36.07;26.96;41.65;43.3;40.68;40.68
Sep 30, 2016;3:00 PM;31.96;22.88;31.96;41.73;41.73;25.49;35.3;26.96;40.26;41.73;41.01;41.01
Sep 30, 2016;4:00 PM;31.19;23.01;31.19;43.89;43.89;31.19;37.06;26.91;41.66;43.89;43.46;43.46
Sep 30, 2016;5:00 PM;31.48;23.17;31.48;48;48;31.13;37.87;26.96;44.9;48;44;44
Sep 30, 2016;6:00 PM;37.99;23.43;37.99;48.44;48.44;37.99;42.95;27.4;48.06;48.44;48.76;48.76
Sep 30, 2016;7:00 PM;42.91;23.76;42.91;53.9;53.9;43.32;116.4;28.4;51.59;53.9;57.54;57.54
Sep 30, 2016;8:00 PM;38.97;23.78;38.97;50.49;50.49;39.55;56.67;27.49;50.99;50.49;50;50
Sep 30, 2016;9:00 PM;31.9;23.69;31.9;49.87;49.87;32.97;36.7;26.2;48.52;49.87;45.04;45.04
Sep 30, 2016;10:00 PM;30.93;23.47;30.93;48;48;30.93;31.38;25.03;46.99;48;35;35
Sep 30, 2016;11:00 PM;28.43;23.32;28.43;44;44;28.43;28.78;24.58;43;44;37.04;37.04
Oct 1, 2016;12:00 AM;29.18;23.14;25.81;45.29;45.29;27.14;-;23.14;39.88;45.29;31.5;43.3
Oct 1, 2016;1:00 AM;31.06;22.93;22.93;34.53;43;30.34;-;22.93;36.66;43;33.8;36.65
Oct 1, 2016;2:00 AM;26;22.87;22.87;35.72;42;23.93;-;22.87;35.09;42;29.5;35.05
Oct 1, 2016;3:00 AM;29.02;23.01;25.81;29.02;40.68;24.86;-;23.01;33.37;40.68;38.19;38.19
Oct 1, 2016;4:00 AM;25.94;23.18;25.94;30.82;40.56;24.76;-;23.18;32.13;40.56;37.95;37.95
Oct 1, 2016;5:00 AM;29.13;23.65;29.13;29.62;42;24.76;-;23.65;32.24;42;35.9;37.97
Oct 1, 2016;6:00 AM;32.55;29.27;32.55;32.55;45;27.12;-;24.74;33.89;45;31.3;40.98
Oct 1, 2016;7:00 AM;31.3;29.86;31.3;40.71;50;30.62;29.11;26.48;37.09;50;34.6;46.84
Oct 1, 2016;8:00 AM;38.38;29.15;38.38;38.63;50.6;38.35;35.72;27.42;45.13;50.6;47.4;48.79
Oct 1, 2016;9:00 AM;38.96;36.06;38.96;48.49;50;38.11;40.58;28.55;45.01;50;50.88;50.88
Oct 1, 2016;10:00 AM;39.94;28.96;39.94;43.13;49.69;39.55;44.84;28.96;44.63;49.69;51;51
Oct 1, 2016;11:00 AM;39.21;28.79;39.21;43;43;36.29;60.13;28.79;42.14;43;55;55
Oct 1, 2016;12:00 PM;34.07;28.36;34.07;42;42;28.04;44.88;28.36;37.07;44.04;49.99;49.99
Oct 1, 2016;1:00 PM;30.53;28.14;30.53;37.66;37.66;25.01;44.19;28.14;35.03;45.08;47.4;47.4
Oct 1, 2016;2:00 PM;29.63;28.04;29.63;32.64;34.4;27.29;38.76;28.04;34.14;40.5;44.06;44.06
Oct 1, 2016;3:00 PM;29.18;28.25;29.18;29.18;35;29.18;38.8;28.09;34.04;35;36;43.06
Oct 1, 2016;4:00 PM;29.44;28.96;29.44;29.44;42;29.44;38.27;28.52;35.64;42;41.9;42.04
Oct 1, 2016;5:00 PM;34.63;34.63;34.63;34.63;45;34.63;35.94;33.8;37.94;45;43.42;43.42
Oct 1, 2016;6:00 PM;39.93;39.93;39.93;39.93;53.2;39.93;39.17;38.97;44.53;53.2;49.2;49.2
Oct 1, 2016;7:00 PM;45.03;45.03;45.03;45.03;70;45.03;44.37;43.95;47.07;70;59.08;59.08
Oct 1, 2016;8:00 PM;40.06;40.06;40.06;46.42;58.27;39.02;44.16;39.09;45.84;58.27;41.5;53.56
Oct 1, 2016;9:00 PM;30.74;30.74;30.74;45.8;48.18;28.95;33.34;30;41.28;48.18;35;46.08
Oct 1, 2016;10:00 PM;28.84;28.84;28.84;46.61;46.61;28.84;30.16;28.15;39.7;46.61;31.1;43.63
Oct 1, 2016;11:00 PM;32.47;32.47;32.47;35.75;42.4;30.05;28.73;27.49;35.6;42.4;28.1;41.96
Oct 2, 2016;12:00 AM;32.68;32.68;32.68;32.68;42;32.68;-;27.05;36.47;42;26.5;37.96
Oct 2, 2016;1:00 AM;27.04;27.04;27.04;31.23;35.34;31.23;25.71;25.71;34.24;35.34;25;37.96
Oct 2, 2016;2:00 AM;26.28;26.28;26.28;26.28;34.15;26.28;25.38;25.38;31.56;34.15;24;35.26
Oct 2, 2016;3:00 AM;25.13;25.13;25.13;25.13;32.98;25.13;24.86;24.86;24.34;32.98;24.08;33.47
Oct 2, 2016;4:00 AM;24.9;24.9;24.9;24.9;32.2;24.9;24.9;24.9;23.08;32.2;24.39;33.69
Oct 2, 2016;5:00 AM;25.03;25.03;25.03;25.03;33.2;25.03;25.03;25.03;24.37;33.2;24.79;33.47
Oct 2, 2016;6:00 AM;25.43;25.43;25.43;25.43;35.18;25.43;-;25.43;26.4;35.18;23.32;34.14
Oct 2, 2016;7:00 AM;26.09;26.09;26.09;26.09;36.3;26.09;-;26.09;30.3;36.3;24.63;33.47
Oct 2, 2016;8:00 AM;29.7;29.7;29.7;29.7;36.3;29.7;28.88;28.08;32.83;36.3;25.5;34.68
Oct 2, 2016;9:00 AM;30.99;30.99;30.99;30.99;42;30.99;30.8;30.8;36.63;42;36.1;39.52
Oct 2, 2016;10:00 AM;29.88;29.88;29.88;29.88;43;29.88;32.57;29.88;34.62;43;41.66;41.66
Oct 2, 2016;11:00 AM;32.38;32.38;32.38;32.38;41.67;32.38;37.08;32.38;35.08;41.67;43.01;43.01
Oct 2, 2016;12:00 PM;29.11;29.11;29.11;30.79;37.63;33.01;37.16;29.11;35.62;37.63;43.05;43.05
Oct 2, 2016;1:00 PM;26.64;26.64;27.76;26.64;33.41;26.64;35.55;27.76;31.17;33.41;45.07;45.07
Oct 2, 2016;2:00 PM;25.01;25.01;27.33;25.01;33.2;25.01;33.03;27.33;26.6;33.2;45.01;45.01
Oct 2, 2016;3:00 PM;24.65;24.65;27.14;24.65;34.93;24.65;30.76;27.14;25.72;34.93;47.04;47.04
Oct 2, 2016;4:00 PM;25.06;25.06;27.36;25.06;38.95;25.06;30.77;27.36;27.2;38.95;39.92;39.92
Oct 2, 2016;5:00 PM;31.65;31.65;31.65;31.65;42;31.65;32.33;29.28;34.76;42;38.99;38.99
Oct 2, 2016;6:00 PM;41.22;41.22;41.22;41.22;45;41.22;44.31;29.96;44.25;45;48.26;48.26
Oct 2, 2016;7:00 PM;49.35;49.35;49.35;49.35;52.09;49.35;55.42;30.9;48.29;52.09;60.09;60.09
Oct 2, 2016;8:00 PM;42.4;42.4;42.4;51.18;51.18;42.4;44.31;30.16;48.54;51.18;53.89;53.89
Oct 2, 2016;9:00 PM;34.78;34.78;34.78;45.89;45.89;32.44;37.64;29;47.37;45.89;37.2;47.93
Oct 2, 2016;10:00 PM;29.94;29.94;29.94;45;45;29.94;30.46;28.68;47.15;45;37.2;41.94
Oct 2, 2016;11:00 PM;25.19;25.19;25.81;43.31;43.31;25.19;28.82;25.81;43.63;43.31;30.2;40.85
Oct 3, 2016;12:00 AM;30.81;25.85;25.85;30.81;35.6;30.81;-;25.85;39.63;35.6;30.75;37.25
Oct 3, 2016;1:00 AM;26.11;25.28;26.11;26.11;34.79;26.11;-;25.49;34.06;34.79;29.5;34.81
Oct 3, 2016;2:00 AM;25.09;24.71;25.09;25.09;31.69;25.09;-;25.09;32.06;31.69;28.99;33.47
Oct 3, 2016;3:00 AM;24.54;24.54;24.54;24.54;31.46;24.54;-;24.54;31.98;31.46;28.99;33.47
Oct 3, 2016;4:00 AM;24.59;24.51;24.67;24.59;31.71;24.59;-;24.67;30.78;31.71;30.01;35.01
Oct 3, 2016;5:00 AM;25.78;24.96;26.41;25.78;35.6;25.78;30.87;26.41;35.65;35.6;29.9;40.65
Oct 3, 2016;6:00 AM;36.12;25.76;35.48;36.12;44.15;36.12;36.98;29.79;45.97;44.15;55.93;55.93
Oct 3, 2016;7:00 AM;40.96;30.44;40.96;52.23;52.23;39.87;-;31.85;49.59;52.23;80;80
Oct 3, 2016;8:00 AM;38.19;30.11;38.19;53.49;53.49;38.19;55.06;33.32;52.47;53.49;80;80
Oct 3, 2016;9:00 AM;39.76;26.56;39.76;53.39;53.39;39.76;87.71;33.59;52.56;53.39;80.02;80.02
Oct 3, 2016;10:00 AM;32.6;26.39;32.6;52.75;52.75;32.6;56.08;32.37;52.03;52.75;80;80
Oct 3, 2016;11:00 AM;33.17;26.25;33.17;51.16;51.16;33.17;89.26;32.3;50.82;51.16;80.82;80.82
Oct 3, 2016;12:00 PM;26.19;25.65;26.19;50.94;50.94;26.19;89.23;31.02;48.08;50.94;84.03;84.03
Oct 3, 2016;1:00 PM;25.33;25.33;25.33;49.64;49.64;26.17;85.08;30.93;48.13;49.64;80.09;80.09
Oct 3, 2016;2:00 PM;24.59;24.59;24.59;49.89;49.89;24.59;49.95;30.58;48.08;49.89;80;80
Oct 3, 2016;3:00 PM;29.39;26.57;29.39;39.15;46.02;37.1;44.34;30.36;47.33;46.02;80;80
Oct 3, 2016;4:00 PM;31.04;26.12;31.04;37.29;47;37.03;41.92;31.04;47.71;47;68.99;68.99
Oct 3, 2016;5:00 PM;33.37;30.54;33.37;48;48;33.37;40.09;31.85;48.42;48;57.09;57.09
Oct 3, 2016;6:00 PM;37.1;32.5;37.1;51.66;51.66;37.1;44.37;32.7;50.17;51.66;64.46;64.46
Oct 3, 2016;7:00 PM;37.74;33.22;37.74;73;73;37.74;47.96;34.4;53.36;73;80;80
Oct 3, 2016;8:00 PM;32.63;31.95;32.63;56.65;56.65;32.63;36.62;32.2;51.95;56.65;67.01;67.01
Oct 3, 2016;9:00 PM;28.42;28.42;28.42;49.17;49.17;28.42;30.05;28.88;49.99;49.17;47.09;47.09
Oct 3, 2016;10:00 PM;25.74;25.74;25.74;47.44;47.44;25.74;28.86;27.92;48.47;47.44;32.32;44.92
Oct 3, 2016;11:00 PM;24.6;24.6;24.6;45;45;24.6;25.36;25.36;45.18;45;28;44.28
Oct 4, 2016;12:00 AM;25.96;25.62;25.62;28.58;38.08;28.58;25.62;25.62;37.13;38.08;24.89;35.16
Oct 4, 2016;1:00 AM;25.28;25.28;25.28;26.11;37.89;26.11;25.28;25.28;34.3;37.89;24.93;33.47
Oct 4, 2016;2:00 AM;24.05;24.05;24.05;24.23;36.3;24.85;24.05;24.05;32.3;36.3;23.07;33.21
Oct 4, 2016;3:00 AM;22.03;23.44;23.44;22.18;36;22.69;23.44;23.44;32.93;36;21.93;26.28
Oct 4, 2016;4:00 AM;23.25;23.25;23.25;23.25;35.35;23.25;24.01;24.01;30.06;35.35;22.65;32.4
Oct 4, 2016;5:00 AM;25.54;25.54;25.54;25.54;38.08;25.54;26.71;26.71;33.39;38.08;24.99;34.81
Oct 4, 2016;6:00 AM;30.04;30.04;30.04;46.39;46.39;30.45;28.9;30.25;44.9;32.01;36.48;36.48
Oct 4, 2016;7:00 AM;37.1;37.1;37.1;57.44;57.44;39.72;33.89;35.05;54.24;50.1;46.03;46.03
Oct 4, 2016;8:00 AM;40.38;40.38;40.38;55.17;55.17;41.78;35.93;35.93;55.23;45.36;46;46
Oct 4, 2016;9:00 AM;36.78;35.9;36.78;54.13;54.13;39.42;36.63;35.9;54.98;36.78;39.58;39.58
Oct 4, 2016;10:00 AM;32.37;32.37;32.37;54.08;54.08;35.66;36.51;32.68;54.45;35.7;36.69;36.69
Oct 4, 2016;11:00 AM;28.71;28.71;28.71;54.07;54.07;31.03;36.53;31.63;54.01;35.7;34.98;34.98
Oct 4, 2016;12:00 PM;31.29;31.29;31.29;46;46;32.16;36.66;32.06;50.95;32.01;34.81;34.81
Oct 4, 2016;1:00 PM;32.08;32.08;32.08;40.49;40.49;33.49;36.81;32.08;48.07;32.08;33.96;33.96
Oct 4, 2016;2:00 PM;31.99;31.99;31.99;40.39;40.39;31.99;36.46;31.99;46.96;31.99;31.37;31.37
Oct 4, 2016;3:00 PM;31.87;31.87;31.87;38.16;40.51;32.57;36.02;31.87;46;31.87;33.42;33.42
Oct 4, 2016;4:00 PM;30.49;30.49;30.49;40.44;44;31.66;35.01;30.78;44.86;30.49;31.95;31.95
Oct 4, 2016;5:00 PM;35.7;35.7;35.7;45.31;46;36.84;35.25;34.84;46.11;35.7;34.9;34.9
Oct 4, 2016;6:00 PM;37.88;31.39;37.88;53.02;53.02;40;33.99;33.46;53.94;53.02;47.57;47.57
Oct 4, 2016;7:00 PM;39.09;31.36;39.09;54.85;54.85;41;36.74;34.73;56.38;54.85;55.93;55.93
Oct 4, 2016;8:00 PM;30.21;30.21;31.73;52.37;52.37;32.84;31.73;31.73;53.84;35.61;39;39
Oct 4, 2016;9:00 PM;26.08;26.08;26.08;47.86;47.86;30.36;29.68;29.68;47.07;26.08;28.97;28.97
Oct 4, 2016;10:00 PM;24.78;24.78;24.78;44;44;27.23;28.38;28.38;45.35;44;28.51;28.51
Oct 4, 2016;11:00 PM;24.93;24.93;24.93;34.53;38.08;24.93;25.77;25.77;39.89;24.93;23.98;23.98
Oct 5, 2016;12:00 AM;25.06;25.06;25.06;25.06;41.17;25.06;25.16;25.27;30.04;41.17;25.9;28.26
Oct 5, 2016;1:00 AM;23.67;24.25;24.25;23.67;40.49;23.67;22.82;24.25;31.45;34.73;24.64;24.64
Oct 5, 2016;2:00 AM;22.45;23.2;23.2;22.45;40.49;22.45;22.76;23.2;26.73;39;24.2;24.2
Oct 5, 2016;3:00 AM;22.23;22.23;22.23;22.23;37.89;22.23;22.59;22.97;33.01;32.5;23.25;23.25
Oct 5, 2016;4:00 AM;22.71;22.71;22.71;22.71;37.89;22.71;23.66;24.71;25.45;37.89;23.79;23.79
Oct 5, 2016;5:00 AM;24.3;24.3;24.3;24.3;40.49;24.3;26.35;26.35;36.92;40.49;25.84;28.22
Oct 5, 2016;6:00 AM;31.17;31.17;31.17;31.17;45.15;31.17;31.17;31.17;44.03;45.15;40.69;40.69
Oct 5, 2016;7:00 AM;42.45;31.05;42.45;47.54;47.54;38.3;35.57;35.03;53.06;47.54;47.99;47.99
Oct 5, 2016;8:00 AM;41.97;30.54;41.97;53.58;53.58;29.38;37.12;36.4;53.99;53.58;52.72;52.72
Oct 5, 2016;9:00 AM;30.14;28.61;30.14;53.76;53.76;30.14;37.2;34.82;54.28;53.76;51.04;51.04
Oct 5, 2016;10:00 AM;27.58;26.83;27.58;48.61;48.61;27.58;37.19;34.9;54;48.61;44.4;44.4
Oct 5, 2016;11:00 AM;27.51;26.63;27.51;46;46;27.51;37.22;34.94;53.3;46;42;42
Oct 5, 2016;12:00 PM;26.33;26.33;26.33;41.56;41.56;26.33;37.15;33.18;46.31;41.56;46.58;46.58
Oct 5, 2016;1:00 PM;26.98;26.69;26.98;34.49;41.42;27.57;37.2;32.98;40.66;41.42;45.99;45.99
Oct 5, 2016;2:00 PM;28.17;26.81;28.17;29.57;42;28.28;37.15;32.6;39.28;42;43.49;43.49
Oct 5, 2016;3:00 PM;28.18;26.75;28.18;28.18;46;28.18;35.25;32.5;40.13;46;47.69;47.69
Oct 5, 2016;4:00 PM;29.99;26.77;29.99;29.99;48;29.99;34.29;32.07;42.99;48;47.24;47.24
Oct 5, 2016;5:00 PM;35;26.87;35;35;51.19;35;34.99;33.39;46.61;51.19;51.83;51.83
Oct 5, 2016;6:00 PM;42.2;26.91;42.2;45.56;53.46;38.3;36.14;34.25;52.71;53.46;55.81;55.81
Oct 5, 2016;7:00 PM;41.08;26.95;41.08;56.95;56.97;41.08;37.18;35.07;55.49;56.97;61.52;61.52
Oct 5, 2016;8:00 PM;33.37;26.94;33.37;55.08;55.08;33.37;36.36;33.37;53.74;55.08;56.51;56.51
Oct 5, 2016;9:00 PM;27.67;27.02;27.67;49.43;49.43;27.67;29.83;29.83;49.69;39;34.84;34.84
Oct 5, 2016;10:00 PM;26.98;26.98;26.98;41.51;44.31;27.36;27.91;27.91;44.58;39;31.95;36.06
Oct 5, 2016;11:00 PM;25.02;25.02;25.02;34.01;41.17;26.6;25.75;25.75;40.92;41.17;25.1;37.99
Oct 6, 2016;12:00 AM;13.65;13.65;13.65;42.15;42.15;25.96;-;25.94;42.52;-;-;33.87
Oct 6, 2016;1:00 AM;17.1;17.1;17.1;40;40;24.54;-;25.27;41.79;-;-;33.43
Oct 6, 2016;2:00 AM;16.05;16.05;16.05;35.25;37.51;24.34;-;25.14;39.51;-;-;33.43
Oct 6, 2016;3:00 AM;12.3;12.3;12.3;26.92;36.64;24.35;-;25.16;38.05;-;-;33.43
Oct 6, 2016;4:00 AM;19.55;19.55;19.55;20.87;36.66;24.73;-;26.02;36.98;-;-;34.77
Oct 6, 2016;5:00 AM;24.06;24.06;24.06;33.03;40;24.94;-;29.55;42.01;-;-;38.18
Oct 6, 2016;6:00 AM;27.63;27.63;27.63;50;50;29.31;-;32.15;52.49;-;-;47
Oct 6, 2016;7:00 AM;33.19;33.19;33.19;62.54;62.54;37.49;-;34.01;57;-;-;55.64
Oct 6, 2016;8:00 AM;32.57;29.26;32.57;60.15;60.15;36.44;-;35.75;60.5;-;-;57.42
Oct 6, 2016;9:00 AM;36.19;27.52;36.19;59.37;59.37;40.66;-;36.19;59.83;-;-;60.8
Oct 6, 2016;10:00 AM;36.45;27.31;36.45;57.17;57.17;40.29;-;36.45;58.04;-;-;61.27
Oct 6, 2016;11:00 AM;36.77;27.16;36.77;54.07;53.8;40;-;36.77;57.64;-;-;60.1
Oct 6, 2016;12:00 PM;36.97;27.02;36.97;53.58;53.15;37.9;-;36.97;52.21;-;-;60.02
Oct 6, 2016;1:00 PM;36.44;27.08;36.44;52.98;52.98;37.9;-;36.44;51.65;-;-;58.1
Oct 6, 2016;2:00 PM;34.18;27.03;34.18;51.9;51.9;37.37;-;34.87;51.76;-;-;55.49
