"","P_E_DA","E_DA","P_E_RT","E_RT","P_R_PR","R_PR","P_R_RU","P_R_RD","R_RU","R_RD","P_E_RU","P_E_RD","E_RU","E_RD"
"8375",41.71,58977,57.8452745849298,783,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,57.0872865853659,-4.72432432432432,164,-64.75
"8376",35.57,54067.75,55.4041442356526,1969,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,57.7685402184707,-6.73028571428571,251.75,-8.75
"8377",35.05,50789,-120.207906976744,-86,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.057033492823,-5.46862068965517,104.5,-36.25
"8378",33.31,48762.5,53.7393835616438,584,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.5483086053413,-5.56264705882353,84.25,-34
"8379",34.2,47895,72.29734375,1024,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,58.0957730673317,-5.27512820512821,200.5,-29.25
"8380",33.51,48047.25,-118.547823129252,-147,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,55.2612653061224,-2.98326315789474,61.25,-118.75
"8381",34.53,49211.25,37.9412017167382,1165,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.0634982332156,-4.57760416666667,70.75,-72
"8382",35.61,51985.75,55.7336477987421,318,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,54.755838150289,-2.75707401032702,43.25,-145.25
"8383",49.55,59454.25,60.599564553094,1309,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.3032677165354,-2.1722418879056,127,-84.75
"8384",67.91,66233,71.03,654,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,55.6585205479452,-5.3905,91.25,-30
"8385",67.07,68357,87.12,2532,13.906369047619,583,5.19816666666667,0,1976,1907,64.4718162839248,-17.1,239.5,-3.25
"8386",62.27,68099.75,153.62381443299,97,13.906369047619,583,5.19816666666667,0,1976,1907,60.5476901408451,-13.0451572327044,88.75,-39.75
"8387",59.13,68832.5,75.474755,2000,13.906369047619,583,5.19816666666667,0,1976,1907,70.772551369863,-15.7568181818182,438,-5.5
"8388",57.69,69386.25,205.912795275591,2794,13.906369047619,583,5.19816666666667,0,1976,1907,186.981845331657,-15.8416666666667,795.25,-3
"8389",53.72,68588.25,69.8109102564103,780,13.906369047619,583,5.19816666666667,0,1976,1907,61.7413235294118,-15.7453125,136,-8
"8390",54.95,68076,443.703809523809,42,13.906369047619,583,5.19816666666667,0,1976,1907,60.81878125,-12.5499069767442,80,-53.75
"8391",55,67069.5,70.805296912114,842,13.906369047619,583,5.19816666666667,0,1976,1907,62.5308695652174,-16.38,195.5,-5
"8392",60.24,66593.75,13.8646666666667,-915,13.906369047619,583,5.19816666666667,0,1976,1907,54.5456603773585,-10.6774388254486,13.25,-153.25
"8393",62.05,67901,9.30140625,-704,13.906369047619,583,2.88787037037037,0,1976,1907,56.149375,-10.3481829896907,20,-194
"8394",70.03,70468,71.66,1543,13.906369047619,583,2.88787037037037,0,1976,1907,58.0853072625698,-13.8704651162791,44.75,-21.5
"8395",58.95,69646.75,1.70142123287671,-584,13.906369047619,583,2.88787037037037,0,1976,1907,50.1258823529412,-10.3744429160935,8.5,-181.75
"8396",54.65,68005.75,-3.89877906976744,-344,13.906369047619,583,2.88787037037037,0,1976,1907,55.3033333333333,-10.7696217105263,18,-152
"8397",45.37,64284.5,52.6073994252874,696,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.151243902439,-4.73572463768116,102.5,-69
"8398",40,60901.75,62.9535833333333,480,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,55.6046273291925,-5.07532338308458,80.5,-50.25
"8399",37.53,58497.25,-38.1526086956522,-230,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,55.7777443609023,-3.43023952095808,66.5,-125.25
"8400",33.98,53796.25,-0.680036275695284,-827,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,48.9,-1.52524945770065,5.75,-230.5
"8401",34.25,50552.75,-37.4582564102564,-195,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.6983910891089,-2.603359375,101,-96
"8402",33.29,48414,-0.279362416107383,-596,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,54.260752688172,-3.63045608108108,23.25,-148
"8403",32,47515.5,51.0679551820728,357,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,53.7976767676768,-5.84629310344828,24.75,-29
"8404",31.92,47712,-17.1,-430,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,55.3756578947368,-1.6263503649635,57,-137
"8405",33.15,49009.75,4.65184789859907,-1499,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,48,-1.17185742971888,4,-249
"8406",35.51,51914.75,-90.6308808290155,-193,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.493380952381,-2.8273670212766,105,-94
"8407",46.76,59238.5,0.133553421368548,-833,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.32985,-2.43001992031873,100,-125.5
"8408",58.99,65585.25,-24.0721951219512,-697,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,57.5879381443299,2.10808720112518,194,-177.75
"8409",62.65,67898.25,105.025772727273,220,13.906369047619,583,5.19816666666667,0,1976,1907,60.968064516129,-14.4777419354839,108.5,-15.5
"8410",59.99,68020.75,79.3957566302652,1923,13.906369047619,583,5.19816666666667,0,1976,1907,65.8996202531646,-15.317027027027,355.5,-9.25
"8411",59.04,68808.25,65.3888667496887,1606,13.906369047619,583,5.19816666666667,0,1976,1907,63.9384816384181,-16.9275,354,-4
"8412",59.56,69410.25,29.9595010845987,-922,13.906369047619,583,5.19816666666667,0,1976,1907,57.4935256410256,-14.9752307692308,39,-16.25
"8413",56.96,68479,10.9305128205128,-429,13.906369047619,583,5.19816666666667,0,1976,1907,56.5173228346457,-12.258431372549,31.75,-51
"8414",57.98,67343.5,-219.834727272727,-55,13.906369047619,583,5.19816666666667,0,1976,1907,55.0076388888889,-12.1978104575163,18,-76.5
"8415",64.88,65930,61.76,1403,13.906369047619,583,5.19816666666667,0,1976,1907,60.385035971223,-16.255,104.25,-5.5
"8416",65.1,65319.75,231.831555555556,90,13.906369047619,583,5.19816666666667,0,1976,1907,53.8448684210526,-11.9469014084507,19,-71
"8417",69.46,66271.75,155.953272727273,220,13.906369047619,583,2.88787037037037,0,1976,1907,59.7679372197309,-10.3155841584158,55.75,-126.25
"8418",80.99,68866.75,46.2035582255083,-1082,13.906369047619,583,2.88787037037037,0,1976,1907,48.3556,-12.262688172043,6.25,-69.75
"8419",68,67942,15.7587058823529,-425,13.906369047619,583,2.88787037037037,0,1976,1907,54.542,-10.8958077709611,20,-122.25
"8420",71.71,65985,-28.4795640326975,-367,13.906369047619,583,2.88787037037037,0,1976,1907,56.5235,-9.65420618556701,30,-242.5
"8421",63.6,62079,57.4971684210526,950,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.4731756756757,-5.85086206896552,111,-29
"8422",48.09,58749.75,0.851257485029943,-167,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,54.6498360655738,-5.97259259259259,45.75,-27
"8423",42.49,56671,57.5761095426313,1771,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,58.2579202501955,-7.85045454545455,319.75,-5.5
"8424",37.06,52247.75,60.972721021611,1018,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,58.3646831955923,0,363,0
"8425",42.1,48810.75,48.2484493670886,1264,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.5696652719665,-9.70909090909091,119.5,-5.5
"8426",39.44,46655.75,54.5929568965517,1160,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,57.8281538461538,-5.58786885245902,211.25,-15.25
"8427",38.36,45658.5,-42.7740740740741,-108,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,54.4984516129032,-4.87190082644628,38.75,-60.5
"8428",38.28,45471.25,48.0563513513514,444,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,55.3745247148289,-8.46173913043478,65.75,-11.5
"8429",39.07,45757.25,-11.6072815533981,-103,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,52.8991954022989,-7.37951612903226,21.75,-15.5
"8430",39.01,46246,53.2886194690265,565,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,55.7588817891374,-6.06657142857143,78.25,-26.25
"8431",36,47556.25,49.5808088235294,272,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,55.3663888888889,-5.16790849673203,72,-38.25
"8432",39.01,51340,63.3180092592593,216,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,55.6435714285714,-5.6692125984252,91,-31.75
"8433",47.84,54851.5,79.8954700854701,468,13.906369047619,583,2.88787037037037,0,1976,1907,63.4895812182741,-11.31984,197,-62.5
"8434",54.97,56930.75,80.3517058096415,4045,13.906369047619,583,2.88787037037037,0,1976,1907,177.492725139337,0,852.25,0
"8435",54.91,58212.75,74.3142582417582,2912,13.906369047619,583,2.88787037037037,0,1976,1907,62.4681710526316,-17.1,190,-1
"8436",54.35,58826.5,69.116512195122,3690,13.906369047619,583,2.88787037037037,0,1976,1907,70.4633025740651,-17.1,514.75,-0.25
"8437",50.1,58044.5,81.1026328767123,3650,13.906369047619,583,2.88787037037037,0,1976,1907,99.2312929623568,-14.8344,458.25,-6.25
"8438",47.65,56232,73.0378271692745,2812,13.906369047619,583,2.88787037037037,0,1976,1907,62.6550060313631,-15.325,207.25,-6.5
"8439",49.68,54645.5,59.2790434489727,2969,13.906369047619,583,2.88787037037037,0,1976,1907,76.6482488888889,-17.1,562.5,-0.75
"8440",50.68,54521,64.0722769890169,3733,13.906369047619,583,2.88787037037037,0,1976,1907,116.604314424635,-17.1,771.25,-0.25
"8441",54.8,56425.5,91.4770951374207,2365,13.906369047619,583,2.88787037037037,0,1976,1907,63.7452754072925,-17.1,322.25,-0.75
"8442",61.01,59496,-337.351,-100,13.906369047619,583,2.88787037037037,0,1976,1907,56.1721666666667,-14.535462962963,30,-27
"8443",63.53,59383,-24.108018018018,-333,13.906369047619,583,2.88787037037037,0,1976,1907,48,-10.7094608695652,4.25,-143.75
"8444",54.98,57670.5,-3.73443579766537,-771,13.906369047619,583,2.88787037037037,0,1976,1907,56.0027118644068,-9.41250746268657,14.75,-335
"8445",46.22,54392.75,-1855.97285714286,-7,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,54.5614666666667,-2.70306801736614,37.5,-172.75
"8446",40.93,52068.5,22.9489766081871,-684,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,50.7225581395349,-4.55645901639344,10.75,-76.25
"8447",40.98,51311.5,46.0032532188841,1165,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,55.1643103448276,-5.22222222222222,58,-40.5
"8448",39.1,47698.5,46.9036615384615,325,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,52.3555,-2.84813559322034,10,-177
"8449",35.78,44160.5,51.1497324185249,2915,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,57.9886115702479,-7.27727272727273,302.5,-5.5
"8450",35.23,42155.5,56.529911627907,2150,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,59.2525516224189,-12.84,339,-1.5
"8451",33.96,41123,53.0852236135957,559,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.4907951070336,-5.86723404255319,81.75,-23.5
"8452",34.32,40711.25,49.5248968105066,1599,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,57.6842331288344,-10.97,163,-5.25
"8453",33.96,40766,55.5438984721538,2029,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,58.4753655074521,-14.25,352.25,-0.75
"8454",33.93,40596,52.6411475409836,2989,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,58.9893486127865,-14.25,414.5,-1.25
"8455",34.36,40591.75,54.7443981481482,648,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.8355229357798,-13.472,136.25,-3.75
"8456",38.37,43284.75,-368.875714285714,-35,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,53.8466666666667,-8.35088888888889,33.75,-11.25
"8457",36.88,46940.25,70.3336326250857,1459,13.906369047619,583,2.88787037037037,0,1976,1907,70.0334528163862,-10.5387240356083,341.75,-84.25
"8458",44.72,50129.75,58.8347940298507,1675,13.906369047619,583,2.88787037037037,0,1976,1907,66.0728229105786,-17.1,427.75,-1
"8459",45.94,52584.5,60.2093268053856,1634,13.906369047619,583,2.88787037037037,0,1976,1907,66.3950315547906,-17.1,435.75,-1
"8460",52.29,54634.5,65.7494931773879,2052,13.906369047619,583,2.88787037037037,0,1976,1907,99.7116346153846,-17.1,572,-1.25
"8461",52,54312,64.5095203160271,3544,13.906369047619,583,2.88787037037037,0,1976,1907,114.038691059977,-17.1,662.75,-0.5
"8462",49.78,52514,54.072246835443,2212,13.906369047619,583,2.88787037037037,0,1976,1907,62.8927870680045,-17.1,224.25,-1.5
"8463",45.82,50742,63.7106799450549,2912,13.906369047619,583,2.88787037037037,0,1976,1907,81.3386265775798,-17.1,673.5,-0.25
"8464",47.43,50628.25,76.1360417223857,3739,13.906369047619,583,2.88787037037037,0,1976,1907,162.954258616083,-17.1,935.75,-0.25
"8465",49.98,52415.75,65.9482675970874,3296,13.906369047619,583,2.88787037037037,0,1976,1907,95.3487727272727,-17.1,715,-0.75
"8466",54.92,55614.5,75.1614402173913,2944,13.906369047619,583,2.88787037037037,0,1976,1907,62.3637852348993,-16.6153846153846,186.25,-3.25
"8467",53.98,56595.5,64.92,1152,13.906369047619,583,2.88787037037037,0,1976,1907,61.6139399293286,-15.6385714285714,141.5,-7
"8468",50.13,55450.75,62.1040108803165,2022,13.906369047619,583,2.88787037037037,0,1976,1907,62.3378357235984,-14.8023529411765,191.75,-8.5
"8469",49.92,53212.5,60.3565655105973,2076,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,59.6023252118644,-14.25,472,-1.25
"8470",45.73,51644.25,56.0390073529412,816,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.9978431372549,-6.97383333333333,140.25,-15
"8471",47.14,51356,55.3177037562013,1411,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,57.7768583162218,-12.984,243.5,-2.5
"8472",42.06,47434.25,64.2334295612009,866,13.906369047619,583,2.87259259259259,0.204444444444444,1976,1907,56.6378260869565,-4.82005617977528,103.5,-44.5
"8473",39.9,45856,81.4479212792128,813,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,75.6750078988941,0.272950819672131,158.25,-61
"8474",39.08,43997.5,-10.6562396694215,-968,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,53.326511627907,13.5160358056266,10.75,-195.5
"8475",39.02,43345.5,61.58540625,320,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,61.5517869415808,-1.38090277777778,72.75,-36
"8476",38.56,43665.5,72.1461042944785,326,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,57.5755128205128,-1.99738636363636,58.5,-22
"8477",39.01,45254.5,-48.1235714285714,-154,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,55.4968240343348,0.56015444015444,58.25,-64.75
"8478",39.05,48636.75,75.9797058823529,578,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,65.0845257903494,-0.842068965517241,150.25,-29
"8479",54.11,56720.5,65.3262118320611,1048,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,65.8688636363636,-0.051089494163424,110,-64.25
"8480",66.7,63761.5,67.9258219669778,1393,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,73.9055763688761,-4.41964285714286,173.5,-14
"8481",65.38,66576.75,72.4333807531381,1195,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,70.4383133732535,-15.965,250.5,-2.5
"8482",75.1,66722.75,86.6295590551181,635,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,69.9265389527458,-15.0193103448276,195.75,-7.25
"8483",74.99,67598.75,24.281,-600,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,59.8525118483412,-14.7940425531915,52.75,-11.75
"8484",72.19,68474.75,65.576992481203,1197,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,69.8390572390572,-14.0416666666667,222.75,-9
"8485",70.8,67772.5,70.250152284264,197,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,58.1836666666667,-13.283381294964,22.5,-34.75
"8486",71.48,66893.75,61.6137819253438,1018,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,65.5483023255814,-14.5818367346939,107.5,-12.25
"8487",70.82,65517.5,-7.55632478632479,-117,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,55.8184782608696,-11.4497087378641,23,-51.5
"8488",72.99,64686.25,-3.64529220779221,-308,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,56.7957894736842,-10.6765671641791,28.5,-83.75
"8489",69.24,64237.25,78.7717904761905,525,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,66.2209746588694,-14.392,128.25,-12.5
"8490",79.46,64984,11.3104651162791,-258,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,53.32675,-12.2530516431925,10,-53.25
"8491",66,64911.75,63.0628445006321,1582,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,64.9596174863388,-14.4117857142857,91.5,-14
"8492",67,63777,85.2858935361217,263,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,68.1428375286041,-12.0758375634518,109.25,-49.25
"8493",50.94,61360.75,149.685697674419,86,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,60.3759855769231,1.13278514588859,104,-94.25
"8494",40.16,59470.25,5.14815845824411,-467,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,57.2904318936877,-0.581973094170404,75.25,-55.75
"8495",40.05,56587.25,104.793352769679,343,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,59.2832983193277,-0.412181818181818,119,-55
"8496",35.74,51823,132.558113207547,371,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,66.5766666666667,0.302639593908629,201,-49.25
"8497",37.49,48783.25,36.7734800202327,-1977,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,13.1686739780658,1.75,-250.75
"8498",37.06,46568.5,9.0251559454191,-1026,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,56.4095424836601,10.6382212581345,38.25,-115.25
"8499",37.06,45736.25,18.7264665286404,-1449,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,52.0828947368421,1.78200873362445,9.5,-114.5
"8500",34.96,46082.25,11.5057326732673,-1010,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,60.568347107438,1.79258064516129,60.5,-77.5
"8501",37,47273.75,60.9746992153444,1147,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,68.0519655667145,-4.94782608695652,174.25,-5.75
"8502",38.14,49988.25,77.5881546961326,905,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,66.7457128309572,-5,245.5,-3.5
"8503",43.27,57120.75,423.446727272727,110,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,72.0871612149533,1.68494023904383,214,-62.75
"8504",55.94,64080.75,143.933948320413,1935,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,89.212436023622,-5,508,-2.5
"8505",55.95,66455.25,80.5297115384615,832,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,71.4059409594096,-16,271,-1
"8506",58.13,66140.5,86.974,2215,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,84.9584037558685,-16,585.75,-1
"8507",54.97,66805.5,124.669088447653,2216,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,112.562296532201,-16,706.5,-1
"8508",58.92,67445.25,80.1687262357414,1052,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,75.884648943422,-16,366.75,-1.25
"8509",54.91,67164.25,73.9191599353796,1238,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,74.8260118543607,-16,295.25,-2
"8510",58.53,66478.25,142.597076923077,260,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,71.76023138833,-13.8831428571429,248.5,-8.75
"8511",58.17,65161.5,-134.334957264957,-117,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,73.938961038961,-12.0994444444444,231,-18
"8512",54.97,64719.25,76.8126549491212,1081,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,76.3622453222453,-15.24,360.75,-3.75
"8513",57.82,65598.25,103.796702997275,734,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,76.3681173436493,-12.7560344827586,387.75,-14.5
"8514",66.33,67995.25,73.6270284510011,1898,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,75.635072646873,-16,395.75,-1.5
"8515",58.91,67472,75.5688243626062,706,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,63.7575,-14.522,93,-10
"8516",55.09,65913,85.5987301587301,252,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,68.3169594594595,-12.45,148,-41
"8517",43.53,62175.25,73.0432537120723,1549,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,78.3202511210762,-3.36842105263158,278.75,-9.5
"8518",39.27,59168,2389.0644,25,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,84.2036675824176,2.27821305841924,182,-72.75
"8519",39.04,56640.5,18.3719205298013,-1963,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,52.1521428571429,14.1945573440644,7,-248.5
"8520",36.34,51802.75,-0.837407407407408,-540,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,59.7280409356725,1.00059210526316,85.5,-76
"8521",31.88,47663.75,116.52103046595,2232,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,69.4309172661871,-5,278,-2.75
"8522",31.35,45474.25,91.6428898305085,2360,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,91.6605286343612,-5,624.25,-0.25
"8523",31.74,44674,67.2319734973971,2113,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,78.1459115044248,-5,282.5,-1.75
"8524",31.35,44906.5,59.4801206480524,2901,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,77.1708675373134,-5,268,-1.75
"8525",31.34,46065,64.7290883511536,1777,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,68.3906203473945,-5,201.5,-5.75
"8526",31.34,48950.5,26.4849188311688,-1232,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,53.5352054794521,2.00787958115183,18.25,-95.5
"8527",36.09,55516.75,-722.957272727273,-33,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,65.31859375,7.75771126760563,208,-71
"8528",46.97,61127,-20.537270471464,-403,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,61.3678606965174,2.1742523364486,100.5,-53.5
"8529",49.97,63550.25,95.6932588320115,1387,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,82.5355997983871,-16,496,-0.75
"8530",46.27,64065.5,84.3563668361361,2557,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,83.8491385470425,-16,629.75,-1
"8531",46.9,65138.75,190.610881851401,4105,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,199.622939830702,-16,1092.75,-0.75
"8532",43.96,65619.75,78.4184589041096,1752,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,79.280547309833,-16,539,-1
"8533",39.53,65126.25,22.7811829436039,-727,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,65.6843731778426,-13.2472727272727,85.75,-24.75
"8534",39.38,64738.25,80.7100786075239,1781,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,79.1027046070461,-15.5727272727273,461.25,-2.75
"8535",41.97,63510.25,159.932182198953,4775,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,162.337070998166,-16,954.25,-0.25
"8536",47.95,63188.5,-15.3460784313726,-561,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,66.8892802056555,-10.3291044776119,97.25,-33.5
"8537",47.95,64129.5,81.4973214285714,448,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,68.6937149028078,-13.5405633802817,115.75,-17.75
"8538",48.95,66671.5,77.3356483993489,1843,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,76.1879890975166,-14.0707692307692,412.75,-6.5
"8539",47,66109.5,15.2306291834003,-747,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,55.0653846153846,-12.1102403846154,16.25,-52
"8540",44.62,64516,7.06582252559727,-1465,17.3685714285714,583,3.74018518518519,1.59731481481481,1976,2250,68.6490566037736,-7.91477438136827,66.25,-171.75
"8541",39.05,60856,133.077841726619,417,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,58.583125,6.12727848101266,80,-79
"8542",37.22,57939,76.4845773195876,1455,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,80.4237025316456,-3.95179487179487,395,-9.75
"8543",34.57,55864,81.708595505618,2848,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,84.1238707692308,-5,406.25,-1
"8544",33.94,51115,101.424020618557,194,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,64.8821562952243,-1.77534246575342,172.75,-18.25
"8545",34.34,48812,64.1097173579109,3255,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,83.6043506078055,-5,390.75,-4.5
"8546",32.72,46642.75,58.183263506064,1814,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,67.2120321637427,-5,171,-2.75
"8547",33.34,45795.25,153.587619047619,84,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,66.102703962704,-5,214.5,-2.75
"8548",34.42,45866,-2123.72,-7,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,57.6550950570342,-0.320882352941176,65.75,-42.5
"8549",34.9,46907.75,-19.6946973365617,-2065,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,50,19.96722513089,1.5,-382
"8550",36.03,49458.5,-0.543909531502422,-619,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,56.7152293577982,-0.709238578680203,54.5,-49.25
"8551",41.88,55907.5,-268.05,-260,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,61.8823383084577,20.6287553648069,150.75,-116.5
"8552",51.84,62234.5,81.7970166453265,781,17.3685714285714,583,5.04712962962963,4.85518518518519,1976,2250,66.4682451253482,1.54827433628319,179.5,-56.5
"8553",51.78,64779.5,-484.810625,-16,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,63.1261245674741,-12.1110526315789,72.25,-38
"8554",50.99,65118,74.7608194233687,659,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,71.6602459016393,-16,274.5,-0.75
"8555",55.62,66231.75,93.2414161849711,692,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,73.5956938227395,-15.1727272727273,279.25,-5.5
"8556",54.26,67425.5,-74.4772857142857,-70,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,62.7570338983051,-15.5985,88.5,-5
"8557",51.4,66719.25,80.3941037037037,1350,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,75.4957535164099,-16,373.25,-1
"8558",50.94,65986.25,-1.48183574879227,-207,17.3685714285714,583,6.73233333333333,2.87516666666667,1976,2250,67.0853053435115,-14.086,131,-8.75
