datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,dasrmcp,total_pjm_rt_load_mwh,total_pjm_cleared_dasr_mwh,total_pjm_dasr_credits,total_pjm_adj_dasr_oblig_mwh
8/5/2017 9:00:00 AM,8/5/2017 5:00:00 AM,8/5/2017 10:00:00 AM,8/5/2017 6:00:00 AM,0.00000,70639.150000,4564.900,0.00,4564.900
8/5/2017 10:00:00 AM,8/5/2017 6:00:00 AM,8/5/2017 11:00:00 AM,8/5/2017 7:00:00 AM,0.00000,71412.893000,4022.700,0.00,4022.700
8/5/2017 11:00:00 AM,8/5/2017 7:00:00 AM,8/5/2017 12:00:00 PM,8/5/2017 8:00:00 AM,0.00000,73406.913000,4095.700,0.00,4095.700
8/5/2017 12:00:00 PM,8/5/2017 8:00:00 AM,8/5/2017 1:00:00 PM,8/5/2017 9:00:00 AM,0.00000,78186.884000,4031.800,0.00,4031.800
8/5/2017 1:00:00 PM,8/5/2017 9:00:00 AM,8/5/2017 2:00:00 PM,8/5/2017 10:00:00 AM,0.00000,82756.392000,3850.200,0.00,3850.200
8/5/2017 2:00:00 PM,8/5/2017 10:00:00 AM,8/5/2017 3:00:00 PM,8/5/2017 11:00:00 AM,0.00000,86326.358000,3843.700,0.00,3843.700
8/5/2017 3:00:00 PM,8/5/2017 11:00:00 AM,8/5/2017 4:00:00 PM,8/5/2017 12:00:00 PM,0.00000,88593.416000,3852.500,0.00,3852.500
8/5/2017 4:00:00 PM,8/5/2017 12:00:00 PM,8/5/2017 5:00:00 PM,8/5/2017 1:00:00 PM,0.00000,90365.111000,3856.900,0.00,3856.900
8/5/2017 5:00:00 PM,8/5/2017 1:00:00 PM,8/5/2017 6:00:00 PM,8/5/2017 2:00:00 PM,0.00000,91436.343000,3867.900,0.00,3867.900
8/5/2017 6:00:00 PM,8/5/2017 2:00:00 PM,8/5/2017 7:00:00 PM,8/5/2017 3:00:00 PM,0.00000,92763.599000,3912.800,0.00,3912.800
8/5/2017 7:00:00 PM,8/5/2017 3:00:00 PM,8/5/2017 8:00:00 PM,8/5/2017 4:00:00 PM,0.05000,94513.549000,3746.600,187.55,3746.600
8/5/2017 8:00:00 PM,8/5/2017 4:00:00 PM,8/5/2017 9:00:00 PM,8/5/2017 5:00:00 PM,0.05000,96105.792000,3856.300,193.05,3856.300
8/5/2017 9:00:00 PM,8/5/2017 5:00:00 PM,8/5/2017 10:00:00 PM,8/5/2017 6:00:00 PM,0.05000,96563.906000,3865.700,193.51,3865.700
8/5/2017 10:00:00 PM,8/5/2017 6:00:00 PM,8/5/2017 11:00:00 PM,8/5/2017 7:00:00 PM,0.01000,94837.179000,3815.700,38.21,3815.700
8/5/2017 11:00:00 PM,8/5/2017 7:00:00 PM,8/6/2017 12:00:00 AM,8/5/2017 8:00:00 PM,0.00000,91059.451000,3853.000,0.00,3853.000
8/6/2017 12:00:00 AM,8/5/2017 8:00:00 PM,8/6/2017 1:00:00 AM,8/5/2017 9:00:00 PM,0.00000,88803.272000,3732.600,0.00,3732.600
8/6/2017 1:00:00 AM,8/5/2017 9:00:00 PM,8/6/2017 2:00:00 AM,8/5/2017 10:00:00 PM,0.00000,87229.406000,3617.200,0.00,3617.200
8/6/2017 2:00:00 AM,8/5/2017 10:00:00 PM,8/6/2017 3:00:00 AM,8/5/2017 11:00:00 PM,0.00000,82334.565000,3503.000,0.00,3503.000
8/6/2017 3:00:00 AM,8/5/2017 11:00:00 PM,8/6/2017 4:00:00 AM,8/6/2017 12:00:00 AM,0.00000,76543.455000,3690.000,0.00,3690.000
8/6/2017 4:00:00 AM,8/6/2017 12:00:00 AM,8/6/2017 5:00:00 AM,8/6/2017 1:00:00 AM,0.00000,71147.350000,4844.700,0.00,4844.700
8/6/2017 5:00:00 AM,8/6/2017 1:00:00 AM,8/6/2017 6:00:00 AM,8/6/2017 2:00:00 AM,0.00000,67158.713000,3711.500,0.00,3711.500
8/6/2017 6:00:00 AM,8/6/2017 2:00:00 AM,8/6/2017 7:00:00 AM,8/6/2017 3:00:00 AM,0.00000,64731.257000,4383.700,0.00,4383.700
8/6/2017 7:00:00 AM,8/6/2017 3:00:00 AM,8/6/2017 8:00:00 AM,8/6/2017 4:00:00 AM,0.00000,63032.814000,4383.700,0.00,4383.700
8/6/2017 8:00:00 AM,8/6/2017 4:00:00 AM,8/6/2017 9:00:00 AM,8/6/2017 5:00:00 AM,0.00000,62350.521000,4253.500,0.00,4253.500
8/6/2017 9:00:00 AM,8/6/2017 5:00:00 AM,8/6/2017 10:00:00 AM,8/6/2017 6:00:00 AM,0.00000,62405.102000,4112.100,0.00,4112.100
8/6/2017 10:00:00 AM,8/6/2017 6:00:00 AM,8/6/2017 11:00:00 AM,8/6/2017 7:00:00 AM,0.00000,62653.921000,4458.500,0.00,4458.500
8/6/2017 11:00:00 AM,8/6/2017 7:00:00 AM,8/6/2017 12:00:00 PM,8/6/2017 8:00:00 AM,0.00000,64513.901000,4071.600,0.00,4071.600
8/6/2017 12:00:00 PM,8/6/2017 8:00:00 AM,8/6/2017 1:00:00 PM,8/6/2017 9:00:00 AM,0.00000,68720.824000,3595.900,0.00,3595.900
8/6/2017 1:00:00 PM,8/6/2017 9:00:00 AM,8/6/2017 2:00:00 PM,8/6/2017 10:00:00 AM,0.00000,72827.674000,3701.600,0.00,3701.600
8/6/2017 2:00:00 PM,8/6/2017 10:00:00 AM,8/6/2017 3:00:00 PM,8/6/2017 11:00:00 AM,0.00000,76422.370000,3743.500,0.00,3743.500
8/6/2017 3:00:00 PM,8/6/2017 11:00:00 AM,8/6/2017 4:00:00 PM,8/6/2017 12:00:00 PM,0.00000,79681.381000,3985.600,0.00,3985.600
8/6/2017 4:00:00 PM,8/6/2017 12:00:00 PM,8/6/2017 5:00:00 PM,8/6/2017 1:00:00 PM,0.00000,82981.615000,3737.300,0.00,3737.300
8/6/2017 5:00:00 PM,8/6/2017 1:00:00 PM,8/6/2017 6:00:00 PM,8/6/2017 2:00:00 PM,0.00000,85510.001000,3805.900,0.00,3805.900
8/6/2017 6:00:00 PM,8/6/2017 2:00:00 PM,8/6/2017 7:00:00 PM,8/6/2017 3:00:00 PM,0.00000,87535.265000,3764.701,0.00,3764.701
8/6/2017 7:00:00 PM,8/6/2017 3:00:00 PM,8/6/2017 8:00:00 PM,8/6/2017 4:00:00 PM,0.00000,88816.285000,3762.300,0.00,3762.300
8/6/2017 8:00:00 PM,8/6/2017 4:00:00 PM,8/6/2017 9:00:00 PM,8/6/2017 5:00:00 PM,0.01000,90564.516000,3577.400,35.82,3577.400
8/6/2017 9:00:00 PM,8/6/2017 5:00:00 PM,8/6/2017 10:00:00 PM,8/6/2017 6:00:00 PM,0.01000,91813.503000,3577.400,35.82,3577.400
8/6/2017 10:00:00 PM,8/6/2017 6:00:00 PM,8/6/2017 11:00:00 PM,8/6/2017 7:00:00 PM,0.00000,91445.602000,3612.300,0.00,3612.300
8/6/2017 11:00:00 PM,8/6/2017 7:00:00 PM,8/7/2017 12:00:00 AM,8/6/2017 8:00:00 PM,0.00000,89841.132000,3614.300,0.00,3614.300
8/7/2017 12:00:00 AM,8/6/2017 8:00:00 PM,8/7/2017 1:00:00 AM,8/6/2017 9:00:00 PM,0.00000,89725.944000,3678.300,0.00,3678.300
8/7/2017 1:00:00 AM,8/6/2017 9:00:00 PM,8/7/2017 2:00:00 AM,8/6/2017 10:00:00 PM,0.00000,88386.750000,3597.500,0.00,3597.500
8/7/2017 2:00:00 AM,8/6/2017 10:00:00 PM,8/7/2017 3:00:00 AM,8/6/2017 11:00:00 PM,0.00000,83845.997000,3522.500,0.00,3522.500
8/7/2017 3:00:00 AM,8/6/2017 11:00:00 PM,8/7/2017 4:00:00 AM,8/7/2017 12:00:00 AM,0.00000,78194.761000,3434.400,0.00,3434.400
8/7/2017 4:00:00 AM,8/7/2017 12:00:00 AM,8/7/2017 5:00:00 AM,8/7/2017 1:00:00 AM,0.00000,73152.246000,4933.000,0.00,4933.000
8/7/2017 5:00:00 AM,8/7/2017 1:00:00 AM,8/7/2017 6:00:00 AM,8/7/2017 2:00:00 AM,0.00000,70024.885000,4083.800,0.00,4083.800
8/7/2017 6:00:00 AM,8/7/2017 2:00:00 AM,8/7/2017 7:00:00 AM,8/7/2017 3:00:00 AM,0.00000,68135.572000,4083.800,0.00,4083.800
8/7/2017 7:00:00 AM,8/7/2017 3:00:00 AM,8/7/2017 8:00:00 AM,8/7/2017 4:00:00 AM,0.00000,67542.452000,3840.100,0.00,3840.100
8/7/2017 8:00:00 AM,8/7/2017 4:00:00 AM,8/7/2017 9:00:00 AM,8/7/2017 5:00:00 AM,0.00000,68528.335000,4091.600,0.00,4091.600
8/7/2017 9:00:00 AM,8/7/2017 5:00:00 AM,8/7/2017 10:00:00 AM,8/7/2017 6:00:00 AM,0.00000,72285.415000,4566.600,0.00,4566.600
8/7/2017 10:00:00 AM,8/7/2017 6:00:00 AM,8/7/2017 11:00:00 AM,8/7/2017 7:00:00 AM,0.00000,78200.876000,4058.800,0.00,4058.800
8/7/2017 11:00:00 AM,8/7/2017 7:00:00 AM,8/7/2017 12:00:00 PM,8/7/2017 8:00:00 AM,0.00000,83176.145000,4808.500,0.00,4808.500
8/7/2017 12:00:00 PM,8/7/2017 8:00:00 AM,8/7/2017 1:00:00 PM,8/7/2017 9:00:00 AM,0.00000,87308.319000,5312.100,0.00,5312.100
8/7/2017 1:00:00 PM,8/7/2017 9:00:00 AM,8/7/2017 2:00:00 PM,8/7/2017 10:00:00 AM,0.00000,90690.097000,5347.000,0.00,5347.000
8/7/2017 2:00:00 PM,8/7/2017 10:00:00 AM,8/7/2017 3:00:00 PM,8/7/2017 11:00:00 AM,0.00000,93810.296000,5402.100,0.00,5402.100
8/7/2017 3:00:00 PM,8/7/2017 11:00:00 AM,8/7/2017 4:00:00 PM,8/7/2017 12:00:00 PM,0.00000,95692.221000,5402.000,0.00,5402.000
8/7/2017 4:00:00 PM,8/7/2017 12:00:00 PM,8/7/2017 5:00:00 PM,8/7/2017 1:00:00 PM,0.00000,97156.200000,5352.000,0.00,5352.000
8/7/2017 5:00:00 PM,8/7/2017 1:00:00 PM,8/7/2017 6:00:00 PM,8/7/2017 2:00:00 PM,0.00000,98418.527000,5352.000,0.00,5352.000
8/7/2017 6:00:00 PM,8/7/2017 2:00:00 PM,8/7/2017 7:00:00 PM,8/7/2017 3:00:00 PM,0.00000,98995.845000,5353.900,0.00,5353.900
8/7/2017 7:00:00 PM,8/7/2017 3:00:00 PM,8/7/2017 8:00:00 PM,8/7/2017 4:00:00 PM,0.00000,99413.356000,5376.000,0.00,5376.000
8/7/2017 8:00:00 PM,8/7/2017 4:00:00 PM,8/7/2017 9:00:00 PM,8/7/2017 5:00:00 PM,0.01000,99688.562000,4672.900,46.75,4672.900
8/7/2017 9:00:00 PM,8/7/2017 5:00:00 PM,8/7/2017 10:00:00 PM,8/7/2017 6:00:00 PM,0.00000,99996.530000,4763.000,0.00,4763.000
8/7/2017 10:00:00 PM,8/7/2017 6:00:00 PM,8/7/2017 11:00:00 PM,8/7/2017 7:00:00 PM,0.00000,98667.159000,4822.000,0.00,4822.000
8/7/2017 11:00:00 PM,8/7/2017 7:00:00 PM,8/8/2017 12:00:00 AM,8/7/2017 8:00:00 PM,0.00000,96734.480000,4753.000,0.00,4753.000
8/8/2017 12:00:00 AM,8/7/2017 8:00:00 PM,8/8/2017 1:00:00 AM,8/7/2017 9:00:00 PM,0.00000,95750.525000,5070.000,0.00,5070.000
8/8/2017 1:00:00 AM,8/7/2017 9:00:00 PM,8/8/2017 2:00:00 AM,8/7/2017 10:00:00 PM,0.00000,93535.799000,4240.900,0.00,4240.900
8/8/2017 2:00:00 AM,8/7/2017 10:00:00 PM,8/8/2017 3:00:00 AM,8/7/2017 11:00:00 PM,0.00000,87521.556000,3872.600,0.00,3872.600
8/8/2017 3:00:00 AM,8/7/2017 11:00:00 PM,8/8/2017 4:00:00 AM,8/8/2017 12:00:00 AM,0.00000,81134.234000,4107.800,0.00,4107.800
8/8/2017 4:00:00 AM,8/8/2017 12:00:00 AM,8/8/2017 5:00:00 AM,8/8/2017 1:00:00 AM,0.00000,75540.527000,3367.400,0.00,3367.400
8/8/2017 5:00:00 AM,8/8/2017 1:00:00 AM,8/8/2017 6:00:00 AM,8/8/2017 2:00:00 AM,0.00000,71733.500000,4444.300,0.00,4444.300
8/8/2017 6:00:00 AM,8/8/2017 2:00:00 AM,8/8/2017 7:00:00 AM,8/8/2017 3:00:00 AM,0.00000,69491.045000,4165.000,0.00,4165.000
8/8/2017 7:00:00 AM,8/8/2017 3:00:00 AM,8/8/2017 8:00:00 AM,8/8/2017 4:00:00 AM,0.00000,68323.248000,4845.500,0.00,4845.500
8/8/2017 8:00:00 AM,8/8/2017 4:00:00 AM,8/8/2017 9:00:00 AM,8/8/2017 5:00:00 AM,0.00000,68909.779000,4845.900,0.00,4845.900
8/8/2017 9:00:00 AM,8/8/2017 5:00:00 AM,8/8/2017 10:00:00 AM,8/8/2017 6:00:00 AM,0.00000,72365.039000,5048.500,0.00,5048.500
8/8/2017 10:00:00 AM,8/8/2017 6:00:00 AM,8/8/2017 11:00:00 AM,8/8/2017 7:00:00 AM,0.00000,77401.220000,4185.300,0.00,4185.300
8/8/2017 11:00:00 AM,8/8/2017 7:00:00 AM,8/8/2017 12:00:00 PM,8/8/2017 8:00:00 AM,0.00000,81621.465000,5161.200,0.00,5161.200
8/8/2017 12:00:00 PM,8/8/2017 8:00:00 AM,8/8/2017 1:00:00 PM,8/8/2017 9:00:00 AM,0.00000,85915.901000,5636.500,0.00,5636.500
8/8/2017 1:00:00 PM,8/8/2017 9:00:00 AM,8/8/2017 2:00:00 PM,8/8/2017 10:00:00 AM,0.00000,89349.102000,5636.400,0.00,5636.400
8/8/2017 2:00:00 PM,8/8/2017 10:00:00 AM,8/8/2017 3:00:00 PM,8/8/2017 11:00:00 AM,0.00000,92758.898000,5367.101,0.00,5367.101
8/8/2017 3:00:00 PM,8/8/2017 11:00:00 AM,8/8/2017 4:00:00 PM,8/8/2017 12:00:00 PM,0.00000,95542.521000,5559.400,0.00,5559.400
8/8/2017 4:00:00 PM,8/8/2017 12:00:00 PM,8/8/2017 5:00:00 PM,8/8/2017 1:00:00 PM,0.00000,97881.123000,5566.400,0.00,5566.400
8/8/2017 5:00:00 PM,8/8/2017 1:00:00 PM,8/8/2017 6:00:00 PM,8/8/2017 2:00:00 PM,0.00000,100596.950000,5566.400,0.00,5566.400
8/8/2017 6:00:00 PM,8/8/2017 2:00:00 PM,8/8/2017 7:00:00 PM,8/8/2017 3:00:00 PM,0.00000,102770.878000,5566.400,0.00,5566.400
8/8/2017 7:00:00 PM,8/8/2017 3:00:00 PM,8/8/2017 8:00:00 PM,8/8/2017 4:00:00 PM,0.04000,104619.296000,5521.500,220.94,5521.500
8/8/2017 8:00:00 PM,8/8/2017 4:00:00 PM,8/8/2017 9:00:00 PM,8/8/2017 5:00:00 PM,0.05000,106457.045000,4953.300,247.90,4953.300
8/8/2017 9:00:00 PM,8/8/2017 5:00:00 PM,8/8/2017 10:00:00 PM,8/8/2017 6:00:00 PM,0.05000,107638.122000,4955.200,248.01,4955.200
8/8/2017 10:00:00 PM,8/8/2017 6:00:00 PM,8/8/2017 11:00:00 PM,8/8/2017 7:00:00 PM,0.00000,106809.766000,4993.400,0.00,4993.400
8/8/2017 11:00:00 PM,8/8/2017 7:00:00 PM,8/9/2017 12:00:00 AM,8/8/2017 8:00:00 PM,0.00000,103059.646000,5067.400,0.00,5067.400
8/9/2017 12:00:00 AM,8/8/2017 8:00:00 PM,8/9/2017 1:00:00 AM,8/8/2017 9:00:00 PM,0.00000,100293.125000,4586.300,0.00,4586.300
8/9/2017 1:00:00 AM,8/8/2017 9:00:00 PM,8/9/2017 2:00:00 AM,8/8/2017 10:00:00 PM,0.00000,97340.608000,4133.200,0.00,4133.200
8/9/2017 2:00:00 AM,8/8/2017 10:00:00 PM,8/9/2017 3:00:00 AM,8/8/2017 11:00:00 PM,0.00000,90102.964000,4537.600,0.00,4537.600
8/9/2017 3:00:00 AM,8/8/2017 11:00:00 PM,8/9/2017 4:00:00 AM,8/9/2017 12:00:00 AM,0.00000,82160.096000,4145.200,0.00,4145.200
8/9/2017 4:00:00 AM,8/9/2017 12:00:00 AM,8/9/2017 5:00:00 AM,8/9/2017 1:00:00 AM,0.00000,75830.211000,3580.200,0.00,3580.200
8/9/2017 5:00:00 AM,8/9/2017 1:00:00 AM,8/9/2017 6:00:00 AM,8/9/2017 2:00:00 AM,0.00000,71551.907000,4048.200,0.00,4048.200
8/9/2017 6:00:00 AM,8/9/2017 2:00:00 AM,8/9/2017 7:00:00 AM,8/9/2017 3:00:00 AM,0.00000,68668.614000,3684.000,0.00,3684.000
8/9/2017 7:00:00 AM,8/9/2017 3:00:00 AM,8/9/2017 8:00:00 AM,8/9/2017 4:00:00 AM,0.00000,67123.539000,3687.000,0.00,3687.000
8/9/2017 8:00:00 AM,8/9/2017 4:00:00 AM,8/9/2017 9:00:00 AM,8/9/2017 5:00:00 AM,0.00000,67636.530000,3687.000,0.00,3687.000
8/9/2017 9:00:00 AM,8/9/2017 5:00:00 AM,8/9/2017 10:00:00 AM,8/9/2017 6:00:00 AM,0.00000,70411.779000,3577.200,0.00,3577.200
8/9/2017 10:00:00 AM,8/9/2017 6:00:00 AM,8/9/2017 11:00:00 AM,8/9/2017 7:00:00 AM,0.00000,75074.686000,3790.000,0.00,3790.000
8/9/2017 11:00:00 AM,8/9/2017 7:00:00 AM,8/9/2017 12:00:00 PM,8/9/2017 8:00:00 AM,0.00000,79643.456000,4816.901,0.00,4816.901
8/9/2017 12:00:00 PM,8/9/2017 8:00:00 AM,8/9/2017 1:00:00 PM,8/9/2017 9:00:00 AM,0.00000,84283.976000,5430.200,0.00,5430.200
8/9/2017 1:00:00 PM,8/9/2017 9:00:00 AM,8/9/2017 2:00:00 PM,8/9/2017 10:00:00 AM,0.00000,89117.531000,5430.201,0.00,5430.201
8/9/2017 2:00:00 PM,8/9/2017 10:00:00 AM,8/9/2017 3:00:00 PM,8/9/2017 11:00:00 AM,0.00000,94011.283000,5590.900,0.00,5590.900
8/9/2017 3:00:00 PM,8/9/2017 11:00:00 AM,8/9/2017 4:00:00 PM,8/9/2017 12:00:00 PM,0.00000,98203.502000,5557.900,0.00,5557.900
8/9/2017 4:00:00 PM,8/9/2017 12:00:00 PM,8/9/2017 5:00:00 PM,8/9/2017 1:00:00 PM,0.00000,102065.772000,5648.300,0.00,5648.300
8/9/2017 5:00:00 PM,8/9/2017 1:00:00 PM,8/9/2017 6:00:00 PM,8/9/2017 2:00:00 PM,0.00000,105977.023000,5623.300,0.00,5623.300
8/9/2017 6:00:00 PM,8/9/2017 2:00:00 PM,8/9/2017 7:00:00 PM,8/9/2017 3:00:00 PM,0.01000,109441.298000,5590.100,55.93,5590.100
8/9/2017 7:00:00 PM,8/9/2017 3:00:00 PM,8/9/2017 8:00:00 PM,8/9/2017 4:00:00 PM,0.09000,112215.045000,5395.800,485.68,5395.800
8/9/2017 8:00:00 PM,8/9/2017 4:00:00 PM,8/9/2017 9:00:00 PM,8/9/2017 5:00:00 PM,0.09000,114564.329000,5103.800,459.38,5103.800
8/9/2017 9:00:00 PM,8/9/2017 5:00:00 PM,8/9/2017 10:00:00 PM,8/9/2017 6:00:00 PM,0.09000,115606.717000,5107.900,459.73,5107.900
8/9/2017 10:00:00 PM,8/9/2017 6:00:00 PM,8/9/2017 11:00:00 PM,8/9/2017 7:00:00 PM,0.09000,113527.098000,5030.500,452.75,5030.500
8/9/2017 11:00:00 PM,8/9/2017 7:00:00 PM,8/10/2017 12:00:00 AM,8/9/2017 8:00:00 PM,0.00000,108960.131000,5023.800,0.00,5023.800
8/10/2017 12:00:00 AM,8/9/2017 8:00:00 PM,8/10/2017 1:00:00 AM,8/9/2017 9:00:00 PM,0.00000,105496.388000,4860.200,0.00,4860.200
8/10/2017 1:00:00 AM,8/9/2017 9:00:00 PM,8/10/2017 2:00:00 AM,8/9/2017 10:00:00 PM,0.00000,101646.612000,4406.300,0.00,4406.300
8/10/2017 2:00:00 AM,8/9/2017 10:00:00 PM,8/10/2017 3:00:00 AM,8/9/2017 11:00:00 PM,0.00000,93780.977000,3415.000,0.00,3415.000
8/10/2017 3:00:00 AM,8/9/2017 11:00:00 PM,8/10/2017 4:00:00 AM,8/10/2017 12:00:00 AM,0.00000,85281.194000,4068.000,0.00,4068.000
8/10/2017 4:00:00 AM,8/10/2017 12:00:00 AM,8/10/2017 5:00:00 AM,8/10/2017 1:00:00 AM,0.00000,78484.497000,4310.700,0.00,4310.700
8/10/2017 5:00:00 AM,8/10/2017 1:00:00 AM,8/10/2017 6:00:00 AM,8/10/2017 2:00:00 AM,0.00000,73831.700000,4068.500,0.00,4068.500
8/10/2017 6:00:00 AM,8/10/2017 2:00:00 AM,8/10/2017 7:00:00 AM,8/10/2017 3:00:00 AM,0.00000,70866.211000,4458.500,0.00,4458.500
8/10/2017 7:00:00 AM,8/10/2017 3:00:00 AM,8/10/2017 8:00:00 AM,8/10/2017 4:00:00 AM,0.00000,69050.511000,4458.500,0.00,4458.500
8/10/2017 8:00:00 AM,8/10/2017 4:00:00 AM,8/10/2017 9:00:00 AM,8/10/2017 5:00:00 AM,0.00000,69023.306000,4455.500,0.00,4455.500
8/10/2017 9:00:00 AM,8/10/2017 5:00:00 AM,8/10/2017 10:00:00 AM,8/10/2017 6:00:00 AM,0.00000,72066.731000,4455.500,0.00,4455.500
8/10/2017 10:00:00 AM,8/10/2017 6:00:00 AM,8/10/2017 11:00:00 AM,8/10/2017 7:00:00 AM,0.00000,76993.174000,4400.300,0.00,4400.300
8/10/2017 11:00:00 AM,8/10/2017 7:00:00 AM,8/10/2017 12:00:00 PM,8/10/2017 8:00:00 AM,0.00000,81856.990000,5131.401,0.00,5131.401
8/10/2017 12:00:00 PM,8/10/2017 8:00:00 AM,8/10/2017 1:00:00 PM,8/10/2017 9:00:00 AM,0.00000,86946.352000,5940.500,0.00,5940.500
8/10/2017 1:00:00 PM,8/10/2017 9:00:00 AM,8/10/2017 2:00:00 PM,8/10/2017 10:00:00 AM,0.00000,92123.532000,5749.600,0.00,5749.600
8/10/2017 2:00:00 PM,8/10/2017 10:00:00 AM,8/10/2017 3:00:00 PM,8/10/2017 11:00:00 AM,0.00000,97420.157000,6045.600,0.00,6045.600
8/10/2017 3:00:00 PM,8/10/2017 11:00:00 AM,8/10/2017 4:00:00 PM,8/10/2017 12:00:00 PM,0.00000,102036.205000,6046.100,0.00,6046.100
8/10/2017 4:00:00 PM,8/10/2017 12:00:00 PM,8/10/2017 5:00:00 PM,8/10/2017 1:00:00 PM,0.00000,106000.929000,6098.700,0.00,6098.700
8/10/2017 5:00:00 PM,8/10/2017 1:00:00 PM,8/10/2017 6:00:00 PM,8/10/2017 2:00:00 PM,0.05000,109794.953000,6087.700,304.62,6087.700
8/10/2017 6:00:00 PM,8/10/2017 2:00:00 PM,8/10/2017 7:00:00 PM,8/10/2017 3:00:00 PM,0.09000,112622.017000,6096.400,548.73,6096.400
8/10/2017 7:00:00 PM,8/10/2017 3:00:00 PM,8/10/2017 8:00:00 PM,8/10/2017 4:00:00 PM,0.49000,114154.079000,5835.900,2859.60,5835.900
8/10/2017 8:00:00 PM,8/10/2017 4:00:00 PM,8/10/2017 9:00:00 PM,8/10/2017 5:00:00 PM,0.49000,115181.561000,5383.000,2637.67,5383.000
8/10/2017 9:00:00 PM,8/10/2017 5:00:00 PM,8/10/2017 10:00:00 PM,8/10/2017 6:00:00 PM,0.49000,114449.282000,4928.900,2415.19,4928.900
8/10/2017 10:00:00 PM,8/10/2017 6:00:00 PM,8/10/2017 11:00:00 PM,8/10/2017 7:00:00 PM,0.05000,111938.607000,5007.500,250.63,5007.500
8/10/2017 11:00:00 PM,8/10/2017 7:00:00 PM,8/11/2017 12:00:00 AM,8/10/2017 8:00:00 PM,0.00000,107821.398000,5003.400,0.00,5003.400
8/11/2017 12:00:00 AM,8/10/2017 8:00:00 PM,8/11/2017 1:00:00 AM,8/10/2017 9:00:00 PM,0.00000,105786.848000,4806.500,0.00,4806.500
8/11/2017 1:00:00 AM,8/10/2017 9:00:00 PM,8/11/2017 2:00:00 AM,8/10/2017 10:00:00 PM,0.00000,102792.270000,4794.500,0.00,4794.500
8/11/2017 2:00:00 AM,8/10/2017 10:00:00 PM,8/11/2017 3:00:00 AM,8/10/2017 11:00:00 PM,0.00000,95336.529000,4274.700,0.00,4274.700
8/11/2017 3:00:00 AM,8/10/2017 11:00:00 PM,8/11/2017 4:00:00 AM,8/11/2017 12:00:00 AM,0.00000,87400.257000,4129.300,0.00,4129.300
8/11/2017 4:00:00 AM,8/11/2017 12:00:00 AM,8/11/2017 5:00:00 AM,8/11/2017 1:00:00 AM,0.00000,80701.753000,3908.200,0.00,3908.200
8/11/2017 5:00:00 AM,8/11/2017 1:00:00 AM,8/11/2017 6:00:00 AM,8/11/2017 2:00:00 AM,0.00000,76064.999000,3753.400,0.00,3753.400
8/11/2017 6:00:00 AM,8/11/2017 2:00:00 AM,8/11/2017 7:00:00 AM,8/11/2017 3:00:00 AM,0.00000,73232.942000,3752.600,0.00,3752.600
8/11/2017 7:00:00 AM,8/11/2017 3:00:00 AM,8/11/2017 8:00:00 AM,8/11/2017 4:00:00 AM,0.00000,71603.503000,4127.600,0.00,4127.600
8/11/2017 8:00:00 AM,8/11/2017 4:00:00 AM,8/11/2017 9:00:00 AM,8/11/2017 5:00:00 AM,0.00000,72020.974000,4164.700,0.00,4164.700
8/11/2017 9:00:00 AM,8/11/2017 5:00:00 AM,8/11/2017 10:00:00 AM,8/11/2017 6:00:00 AM,0.00000,75005.070000,3745.600,0.00,3745.600
8/11/2017 10:00:00 AM,8/11/2017 6:00:00 AM,8/11/2017 11:00:00 AM,8/11/2017 7:00:00 AM,0.00000,80002.644000,4339.400,0.00,4339.400
8/11/2017 11:00:00 AM,8/11/2017 7:00:00 AM,8/11/2017 12:00:00 PM,8/11/2017 8:00:00 AM,0.00000,84665.137000,5336.400,0.00,5336.400
8/11/2017 12:00:00 PM,8/11/2017 8:00:00 AM,8/11/2017 1:00:00 PM,8/11/2017 9:00:00 AM,0.00000,89568.782000,5681.600,0.00,5681.600
8/11/2017 1:00:00 PM,8/11/2017 9:00:00 AM,8/11/2017 2:00:00 PM,8/11/2017 10:00:00 AM,0.00000,94225.278000,5729.200,0.00,5729.200
8/11/2017 2:00:00 PM,8/11/2017 10:00:00 AM,8/11/2017 3:00:00 PM,8/11/2017 11:00:00 AM,0.00000,99175.187000,5750.000,0.00,5750.000
8/11/2017 3:00:00 PM,8/11/2017 11:00:00 AM,8/11/2017 4:00:00 PM,8/11/2017 12:00:00 PM,0.00000,103364.168000,5738.900,0.00,5738.900
8/11/2017 4:00:00 PM,8/11/2017 12:00:00 PM,8/11/2017 5:00:00 PM,8/11/2017 1:00:00 PM,0.00000,106871.349000,5790.800,0.00,5790.800
8/11/2017 5:00:00 PM,8/11/2017 1:00:00 PM,8/11/2017 6:00:00 PM,8/11/2017 2:00:00 PM,0.01000,109832.453000,5784.100,57.90,5784.100
8/11/2017 6:00:00 PM,8/11/2017 2:00:00 PM,8/11/2017 7:00:00 PM,8/11/2017 3:00:00 PM,0.04000,111811.034000,5784.100,231.45,5784.100
8/11/2017 7:00:00 PM,8/11/2017 3:00:00 PM,8/11/2017 8:00:00 PM,8/11/2017 4:00:00 PM,0.05000,112259.547000,5569.400,278.72,5569.400
