datetime_beginning_utc,datetime_beginning_ept,hrly_da_demand_bid
6/27/2017 6:00:00 PM,6/27/2017 2:00:00 PM,97715.0
6/27/2017 7:00:00 PM,6/27/2017 3:00:00 PM,98329.0
6/27/2017 8:00:00 PM,6/27/2017 4:00:00 PM,98812.0
6/27/2017 9:00:00 PM,6/27/2017 5:00:00 PM,98967.0
6/27/2017 10:00:00 PM,6/27/2017 6:00:00 PM,96919.0
6/27/2017 11:00:00 PM,6/27/2017 7:00:00 PM,94451.0
6/28/2017 12:00:00 AM,6/27/2017 8:00:00 PM,93339.0
6/28/2017 1:00:00 AM,6/27/2017 9:00:00 PM,91556.0
6/28/2017 2:00:00 AM,6/27/2017 10:00:00 PM,83838.0
6/28/2017 3:00:00 AM,6/27/2017 11:00:00 PM,76130.0
6/28/2017 4:00:00 AM,6/28/2017 12:00:00 AM,71196.0
6/28/2017 5:00:00 AM,6/28/2017 1:00:00 AM,68234.0
6/28/2017 6:00:00 AM,6/28/2017 2:00:00 AM,66015.0
6/28/2017 7:00:00 AM,6/28/2017 3:00:00 AM,65190.0
6/28/2017 8:00:00 AM,6/28/2017 4:00:00 AM,65888.0
6/28/2017 9:00:00 AM,6/28/2017 5:00:00 AM,68960.0
6/28/2017 10:00:00 AM,6/28/2017 6:00:00 AM,73497.0
6/28/2017 11:00:00 AM,6/28/2017 7:00:00 AM,80131.0
6/28/2017 12:00:00 PM,6/28/2017 8:00:00 AM,85431.0
6/28/2017 1:00:00 PM,6/28/2017 9:00:00 AM,89162.0
6/28/2017 2:00:00 PM,6/28/2017 10:00:00 AM,93286.0
6/28/2017 3:00:00 PM,6/28/2017 11:00:00 AM,96170.0
6/28/2017 4:00:00 PM,6/28/2017 12:00:00 PM,98692.0
6/28/2017 5:00:00 PM,6/28/2017 1:00:00 PM,101317.0
6/28/2017 6:00:00 PM,6/28/2017 2:00:00 PM,103364.0
6/28/2017 7:00:00 PM,6/28/2017 3:00:00 PM,106188.0
6/28/2017 8:00:00 PM,6/28/2017 4:00:00 PM,108227.0
6/28/2017 9:00:00 PM,6/28/2017 5:00:00 PM,107801.0
6/28/2017 10:00:00 PM,6/28/2017 6:00:00 PM,104575.0
6/28/2017 11:00:00 PM,6/28/2017 7:00:00 PM,101537.0
6/29/2017 12:00:00 AM,6/28/2017 8:00:00 PM,100304.0
6/29/2017 1:00:00 AM,6/28/2017 9:00:00 PM,98145.0
6/29/2017 2:00:00 AM,6/28/2017 10:00:00 PM,90616.0
6/29/2017 3:00:00 AM,6/28/2017 11:00:00 PM,82442.0
6/29/2017 4:00:00 AM,6/29/2017 12:00:00 AM,75939.0
6/29/2017 5:00:00 AM,6/29/2017 1:00:00 AM,72072.0
6/29/2017 6:00:00 AM,6/29/2017 2:00:00 AM,69692.0
6/29/2017 7:00:00 AM,6/29/2017 3:00:00 AM,68320.0
6/29/2017 8:00:00 AM,6/29/2017 4:00:00 AM,68840.0
6/29/2017 9:00:00 AM,6/29/2017 5:00:00 AM,72083.0
6/29/2017 10:00:00 AM,6/29/2017 6:00:00 AM,77490.0
6/29/2017 11:00:00 AM,6/29/2017 7:00:00 AM,85350.0
6/29/2017 12:00:00 PM,6/29/2017 8:00:00 AM,91734.0
6/29/2017 1:00:00 PM,6/29/2017 9:00:00 AM,97602.0
6/29/2017 2:00:00 PM,6/29/2017 10:00:00 AM,103105.0
6/29/2017 3:00:00 PM,6/29/2017 11:00:00 AM,108062.0
6/29/2017 4:00:00 PM,6/29/2017 12:00:00 PM,112642.0
6/29/2017 5:00:00 PM,6/29/2017 1:00:00 PM,116673.0
6/29/2017 6:00:00 PM,6/29/2017 2:00:00 PM,119794.0
6/29/2017 7:00:00 PM,6/29/2017 3:00:00 PM,122712.0
6/29/2017 8:00:00 PM,6/29/2017 4:00:00 PM,123796.0
6/29/2017 9:00:00 PM,6/29/2017 5:00:00 PM,123524.0
6/29/2017 10:00:00 PM,6/29/2017 6:00:00 PM,120085.0
6/29/2017 11:00:00 PM,6/29/2017 7:00:00 PM,116350.0
6/30/2017 12:00:00 AM,6/29/2017 8:00:00 PM,114059.0
6/30/2017 1:00:00 AM,6/29/2017 9:00:00 PM,112184.0
6/30/2017 2:00:00 AM,6/29/2017 10:00:00 PM,103556.0
6/30/2017 3:00:00 AM,6/29/2017 11:00:00 PM,94208.0
6/30/2017 4:00:00 AM,6/30/2017 12:00:00 AM,85510.0
6/30/2017 5:00:00 AM,6/30/2017 1:00:00 AM,81045.0
6/30/2017 6:00:00 AM,6/30/2017 2:00:00 AM,77455.0
6/30/2017 7:00:00 AM,6/30/2017 3:00:00 AM,75585.0
6/30/2017 8:00:00 AM,6/30/2017 4:00:00 AM,75469.0
6/30/2017 9:00:00 AM,6/30/2017 5:00:00 AM,78359.0
6/30/2017 10:00:00 AM,6/30/2017 6:00:00 AM,84289.0
6/30/2017 11:00:00 AM,6/30/2017 7:00:00 AM,90971.0
6/30/2017 12:00:00 PM,6/30/2017 8:00:00 AM,97962.0
6/30/2017 1:00:00 PM,6/30/2017 9:00:00 AM,103919.0
6/30/2017 2:00:00 PM,6/30/2017 10:00:00 AM,109888.0
6/30/2017 3:00:00 PM,6/30/2017 11:00:00 AM,114661.0
6/30/2017 4:00:00 PM,6/30/2017 12:00:00 PM,119296.0
6/30/2017 5:00:00 PM,6/30/2017 1:00:00 PM,122983.0
6/30/2017 6:00:00 PM,6/30/2017 2:00:00 PM,124922.0
6/30/2017 7:00:00 PM,6/30/2017 3:00:00 PM,126281.0
6/30/2017 8:00:00 PM,6/30/2017 4:00:00 PM,126658.0
6/30/2017 9:00:00 PM,6/30/2017 5:00:00 PM,125456.0
6/30/2017 10:00:00 PM,6/30/2017 6:00:00 PM,122675.0
6/30/2017 11:00:00 PM,6/30/2017 7:00:00 PM,117307.0
7/1/2017 12:00:00 AM,6/30/2017 8:00:00 PM,113943.0
7/1/2017 1:00:00 AM,6/30/2017 9:00:00 PM,111965.0
7/1/2017 2:00:00 AM,6/30/2017 10:00:00 PM,104516.0
7/1/2017 3:00:00 AM,6/30/2017 11:00:00 PM,95794.0
7/1/2017 4:00:00 AM,7/1/2017 12:00:00 AM,85947.0
7/1/2017 5:00:00 AM,7/1/2017 1:00:00 AM,80132.0
7/1/2017 6:00:00 AM,7/1/2017 2:00:00 AM,76670.0
7/1/2017 7:00:00 AM,7/1/2017 3:00:00 AM,74196.0
7/1/2017 8:00:00 AM,7/1/2017 4:00:00 AM,72880.0
7/1/2017 9:00:00 AM,7/1/2017 5:00:00 AM,72911.0
7/1/2017 10:00:00 AM,7/1/2017 6:00:00 AM,73594.0
7/1/2017 11:00:00 AM,7/1/2017 7:00:00 AM,78454.0
7/1/2017 12:00:00 PM,7/1/2017 8:00:00 AM,86023.0
7/1/2017 1:00:00 PM,7/1/2017 9:00:00 AM,93161.0
7/1/2017 2:00:00 PM,7/1/2017 10:00:00 AM,99197.0
7/1/2017 3:00:00 PM,7/1/2017 11:00:00 AM,104795.0
7/1/2017 4:00:00 PM,7/1/2017 12:00:00 PM,107517.0
7/1/2017 5:00:00 PM,7/1/2017 1:00:00 PM,109152.0
7/1/2017 6:00:00 PM,7/1/2017 2:00:00 PM,111481.0
7/1/2017 7:00:00 PM,7/1/2017 3:00:00 PM,113659.0
7/1/2017 8:00:00 PM,7/1/2017 4:00:00 PM,114690.0
7/1/2017 9:00:00 PM,7/1/2017 5:00:00 PM,114234.0
7/1/2017 10:00:00 PM,7/1/2017 6:00:00 PM,111455.0
7/1/2017 11:00:00 PM,7/1/2017 7:00:00 PM,108005.0
7/2/2017 12:00:00 AM,7/1/2017 8:00:00 PM,106525.0
7/2/2017 1:00:00 AM,7/1/2017 9:00:00 PM,104561.0
7/2/2017 2:00:00 AM,7/1/2017 10:00:00 PM,96990.0
7/2/2017 3:00:00 AM,7/1/2017 11:00:00 PM,89296.0
7/2/2017 4:00:00 AM,7/2/2017 12:00:00 AM,81281.0
7/2/2017 5:00:00 AM,7/2/2017 1:00:00 AM,76714.0
7/2/2017 6:00:00 AM,7/2/2017 2:00:00 AM,73153.0
7/2/2017 7:00:00 AM,7/2/2017 3:00:00 AM,70125.0
7/2/2017 8:00:00 AM,7/2/2017 4:00:00 AM,68805.0
7/2/2017 9:00:00 AM,7/2/2017 5:00:00 AM,68192.0
7/2/2017 10:00:00 AM,7/2/2017 6:00:00 AM,67922.0
7/2/2017 11:00:00 AM,7/2/2017 7:00:00 AM,71917.0
7/2/2017 12:00:00 PM,7/2/2017 8:00:00 AM,80244.0
7/2/2017 1:00:00 PM,7/2/2017 9:00:00 AM,87760.0
7/2/2017 2:00:00 PM,7/2/2017 10:00:00 AM,94906.0
7/2/2017 3:00:00 PM,7/2/2017 11:00:00 AM,101797.0
7/2/2017 4:00:00 PM,7/2/2017 12:00:00 PM,106087.0
7/2/2017 5:00:00 PM,7/2/2017 1:00:00 PM,108425.0
7/2/2017 6:00:00 PM,7/2/2017 2:00:00 PM,111499.0
7/2/2017 7:00:00 PM,7/2/2017 3:00:00 PM,113831.0
7/2/2017 8:00:00 PM,7/2/2017 4:00:00 PM,116142.0
7/2/2017 9:00:00 PM,7/2/2017 5:00:00 PM,115331.0
7/2/2017 10:00:00 PM,7/2/2017 6:00:00 PM,114499.0
7/2/2017 11:00:00 PM,7/2/2017 7:00:00 PM,110708.0
7/3/2017 12:00:00 AM,7/2/2017 8:00:00 PM,108133.0
7/3/2017 1:00:00 AM,7/2/2017 9:00:00 PM,106625.0
7/3/2017 2:00:00 AM,7/2/2017 10:00:00 PM,99965.0
7/3/2017 3:00:00 AM,7/2/2017 11:00:00 PM,91195.0
7/3/2017 4:00:00 AM,7/3/2017 12:00:00 AM,81830.0
7/3/2017 5:00:00 AM,7/3/2017 1:00:00 AM,77247.0
7/3/2017 6:00:00 AM,7/3/2017 2:00:00 AM,73569.0
7/3/2017 7:00:00 AM,7/3/2017 3:00:00 AM,71352.0
7/3/2017 8:00:00 AM,7/3/2017 4:00:00 AM,71460.0
7/3/2017 9:00:00 AM,7/3/2017 5:00:00 AM,72917.0
7/3/2017 10:00:00 AM,7/3/2017 6:00:00 AM,77794.0
7/3/2017 11:00:00 AM,7/3/2017 7:00:00 AM,83036.0
7/3/2017 12:00:00 PM,7/3/2017 8:00:00 AM,90149.0
7/3/2017 1:00:00 PM,7/3/2017 9:00:00 AM,97723.0
7/3/2017 2:00:00 PM,7/3/2017 10:00:00 AM,104028.0
7/3/2017 3:00:00 PM,7/3/2017 11:00:00 AM,108930.0
7/3/2017 4:00:00 PM,7/3/2017 12:00:00 PM,113250.0
7/3/2017 5:00:00 PM,7/3/2017 1:00:00 PM,117009.0
7/3/2017 6:00:00 PM,7/3/2017 2:00:00 PM,119501.0
7/3/2017 7:00:00 PM,7/3/2017 3:00:00 PM,120620.0
7/3/2017 8:00:00 PM,7/3/2017 4:00:00 PM,121212.0
7/3/2017 9:00:00 PM,7/3/2017 5:00:00 PM,120573.0
7/3/2017 10:00:00 PM,7/3/2017 6:00:00 PM,117668.0
7/3/2017 11:00:00 PM,7/3/2017 7:00:00 PM,113040.0
7/4/2017 12:00:00 AM,7/3/2017 8:00:00 PM,109670.0
7/4/2017 1:00:00 AM,7/3/2017 9:00:00 PM,106456.0
7/4/2017 2:00:00 AM,7/3/2017 10:00:00 PM,98915.0
7/4/2017 3:00:00 AM,7/3/2017 11:00:00 PM,91701.0
7/4/2017 4:00:00 AM,7/4/2017 12:00:00 AM,79438.0
7/4/2017 5:00:00 AM,7/4/2017 1:00:00 AM,74386.0
7/4/2017 6:00:00 AM,7/4/2017 2:00:00 AM,70517.0
7/4/2017 7:00:00 AM,7/4/2017 3:00:00 AM,67839.0
7/4/2017 8:00:00 AM,7/4/2017 4:00:00 AM,67355.0
7/4/2017 9:00:00 AM,7/4/2017 5:00:00 AM,66718.0
7/4/2017 10:00:00 AM,7/4/2017 6:00:00 AM,66690.0
7/4/2017 11:00:00 AM,7/4/2017 7:00:00 AM,71147.0
7/4/2017 12:00:00 PM,7/4/2017 8:00:00 AM,80443.0
7/4/2017 1:00:00 PM,7/4/2017 9:00:00 AM,87517.0
7/4/2017 2:00:00 PM,7/4/2017 10:00:00 AM,94202.0
7/4/2017 3:00:00 PM,7/4/2017 11:00:00 AM,100093.0
7/4/2017 4:00:00 PM,7/4/2017 12:00:00 PM,103873.0
7/4/2017 5:00:00 PM,7/4/2017 1:00:00 PM,106735.0
7/4/2017 6:00:00 PM,7/4/2017 2:00:00 PM,110001.0
7/4/2017 7:00:00 PM,7/4/2017 3:00:00 PM,111809.0
7/4/2017 8:00:00 PM,7/4/2017 4:00:00 PM,112696.0
7/4/2017 9:00:00 PM,7/4/2017 5:00:00 PM,112152.0
7/4/2017 10:00:00 PM,7/4/2017 6:00:00 PM,109956.0
7/4/2017 11:00:00 PM,7/4/2017 7:00:00 PM,105847.0
7/5/2017 12:00:00 AM,7/4/2017 8:00:00 PM,103373.0
7/5/2017 1:00:00 AM,7/4/2017 9:00:00 PM,101156.0
7/5/2017 2:00:00 AM,7/4/2017 10:00:00 PM,94206.0
7/5/2017 3:00:00 AM,7/4/2017 11:00:00 PM,86029.0
7/5/2017 4:00:00 AM,7/5/2017 12:00:00 AM,81582.0
7/5/2017 5:00:00 AM,7/5/2017 1:00:00 AM,77658.0
7/5/2017 6:00:00 AM,7/5/2017 2:00:00 AM,74699.0
7/5/2017 7:00:00 AM,7/5/2017 3:00:00 AM,72602.0
7/5/2017 8:00:00 AM,7/5/2017 4:00:00 AM,73273.0
7/5/2017 9:00:00 AM,7/5/2017 5:00:00 AM,75758.0
7/5/2017 10:00:00 AM,7/5/2017 6:00:00 AM,80201.0
7/5/2017 11:00:00 AM,7/5/2017 7:00:00 AM,86118.0
7/5/2017 12:00:00 PM,7/5/2017 8:00:00 AM,92282.0
7/5/2017 1:00:00 PM,7/5/2017 9:00:00 AM,98112.0
7/5/2017 2:00:00 PM,7/5/2017 10:00:00 AM,104067.0
7/5/2017 3:00:00 PM,7/5/2017 11:00:00 AM,107926.0
7/5/2017 4:00:00 PM,7/5/2017 12:00:00 PM,112461.0
7/5/2017 5:00:00 PM,7/5/2017 1:00:00 PM,114799.0
7/5/2017 6:00:00 PM,7/5/2017 2:00:00 PM,116429.0
7/5/2017 7:00:00 PM,7/5/2017 3:00:00 PM,118980.0
7/5/2017 8:00:00 PM,7/5/2017 4:00:00 PM,119749.0
7/5/2017 9:00:00 PM,7/5/2017 5:00:00 PM,119162.0
7/5/2017 10:00:00 PM,7/5/2017 6:00:00 PM,115101.0
7/5/2017 11:00:00 PM,7/5/2017 7:00:00 PM,111398.0
7/6/2017 12:00:00 AM,7/5/2017 8:00:00 PM,108819.0
7/6/2017 1:00:00 AM,7/5/2017 9:00:00 PM,107418.0
7/6/2017 2:00:00 AM,7/5/2017 10:00:00 PM,98699.0
7/6/2017 3:00:00 AM,7/5/2017 11:00:00 PM,89929.0
7/6/2017 4:00:00 AM,7/6/2017 12:00:00 AM,82458.0
7/6/2017 5:00:00 AM,7/6/2017 1:00:00 AM,78388.0
7/6/2017 6:00:00 AM,7/6/2017 2:00:00 AM,75311.0
7/6/2017 7:00:00 AM,7/6/2017 3:00:00 AM,73466.0
7/6/2017 8:00:00 AM,7/6/2017 4:00:00 AM,74083.0
7/6/2017 9:00:00 AM,7/6/2017 5:00:00 AM,77051.0
7/6/2017 10:00:00 AM,7/6/2017 6:00:00 AM,81804.0
7/6/2017 11:00:00 AM,7/6/2017 7:00:00 AM,88395.0
7/6/2017 12:00:00 PM,7/6/2017 8:00:00 AM,93876.0
7/6/2017 1:00:00 PM,7/6/2017 9:00:00 AM,99535.0
7/6/2017 2:00:00 PM,7/6/2017 10:00:00 AM,104895.0
7/6/2017 3:00:00 PM,7/6/2017 11:00:00 AM,108722.0
7/6/2017 4:00:00 PM,7/6/2017 12:00:00 PM,112783.0
7/6/2017 5:00:00 PM,7/6/2017 1:00:00 PM,115224.0
7/6/2017 6:00:00 PM,7/6/2017 2:00:00 PM,116520.0
7/6/2017 7:00:00 PM,7/6/2017 3:00:00 PM,117568.0
7/6/2017 8:00:00 PM,7/6/2017 4:00:00 PM,118677.0
7/6/2017 9:00:00 PM,7/6/2017 5:00:00 PM,117693.0
7/6/2017 10:00:00 PM,7/6/2017 6:00:00 PM,115175.0
7/6/2017 11:00:00 PM,7/6/2017 7:00:00 PM,112291.0
7/7/2017 12:00:00 AM,7/6/2017 8:00:00 PM,110571.0
7/7/2017 1:00:00 AM,7/6/2017 9:00:00 PM,108509.0
7/7/2017 2:00:00 AM,7/6/2017 10:00:00 PM,100705.0
7/7/2017 3:00:00 AM,7/6/2017 11:00:00 PM,92555.0
7/7/2017 4:00:00 AM,7/7/2017 12:00:00 AM,83962.0
7/7/2017 5:00:00 AM,7/7/2017 1:00:00 AM,79972.0
7/7/2017 6:00:00 AM,7/7/2017 2:00:00 AM,76720.0
7/7/2017 7:00:00 AM,7/7/2017 3:00:00 AM,74967.0
7/7/2017 8:00:00 AM,7/7/2017 4:00:00 AM,75367.0
7/7/2017 9:00:00 AM,7/7/2017 5:00:00 AM,78079.0
7/7/2017 10:00:00 AM,7/7/2017 6:00:00 AM,83046.0
7/7/2017 11:00:00 AM,7/7/2017 7:00:00 AM,88288.0
7/7/2017 12:00:00 PM,7/7/2017 8:00:00 AM,94997.0
7/7/2017 1:00:00 PM,7/7/2017 9:00:00 AM,100376.0
7/7/2017 2:00:00 PM,7/7/2017 10:00:00 AM,106204.0
7/7/2017 3:00:00 PM,7/7/2017 11:00:00 AM,111668.0
7/7/2017 4:00:00 PM,7/7/2017 12:00:00 PM,114745.0
7/7/2017 5:00:00 PM,7/7/2017 1:00:00 PM,117320.0
7/7/2017 6:00:00 PM,7/7/2017 2:00:00 PM,117893.0
7/7/2017 7:00:00 PM,7/7/2017 3:00:00 PM,118436.0
7/7/2017 8:00:00 PM,7/7/2017 4:00:00 PM,118830.0
7/7/2017 9:00:00 PM,7/7/2017 5:00:00 PM,118420.0
7/7/2017 10:00:00 PM,7/7/2017 6:00:00 PM,114803.0
7/7/2017 11:00:00 PM,7/7/2017 7:00:00 PM,110930.0
7/8/2017 12:00:00 AM,7/7/2017 8:00:00 PM,108389.0
7/8/2017 1:00:00 AM,7/7/2017 9:00:00 PM,106707.0
7/8/2017 2:00:00 AM,7/7/2017 10:00:00 PM,99220.0
7/8/2017 3:00:00 AM,7/7/2017 11:00:00 PM,91644.0
7/8/2017 4:00:00 AM,7/8/2017 12:00:00 AM,83511.0
7/8/2017 5:00:00 AM,7/8/2017 1:00:00 AM,78312.0
7/8/2017 6:00:00 AM,7/8/2017 2:00:00 AM,75067.0
7/8/2017 7:00:00 AM,7/8/2017 3:00:00 AM,72309.0
7/8/2017 8:00:00 AM,7/8/2017 4:00:00 AM,71541.0
7/8/2017 9:00:00 AM,7/8/2017 5:00:00 AM,71573.0
7/8/2017 10:00:00 AM,7/8/2017 6:00:00 AM,71915.0
7/8/2017 11:00:00 AM,7/8/2017 7:00:00 AM,76627.0
7/8/2017 12:00:00 PM,7/8/2017 8:00:00 AM,83930.0
7/8/2017 1:00:00 PM,7/8/2017 9:00:00 AM,91054.0
7/8/2017 2:00:00 PM,7/8/2017 10:00:00 AM,96656.0
7/8/2017 3:00:00 PM,7/8/2017 11:00:00 AM,101480.0
7/8/2017 4:00:00 PM,7/8/2017 12:00:00 PM,104528.0
7/8/2017 5:00:00 PM,7/8/2017 1:00:00 PM,106140.0
7/8/2017 6:00:00 PM,7/8/2017 2:00:00 PM,108735.0
7/8/2017 7:00:00 PM,7/8/2017 3:00:00 PM,110225.0
7/8/2017 8:00:00 PM,7/8/2017 4:00:00 PM,110745.0
7/8/2017 9:00:00 PM,7/8/2017 5:00:00 PM,110292.0
7/8/2017 10:00:00 PM,7/8/2017 6:00:00 PM,107374.0
7/8/2017 11:00:00 PM,7/8/2017 7:00:00 PM,103124.0
7/9/2017 12:00:00 AM,7/8/2017 8:00:00 PM,101297.0
7/9/2017 1:00:00 AM,7/8/2017 9:00:00 PM,98460.0
7/9/2017 2:00:00 AM,7/8/2017 10:00:00 PM,92228.0
7/9/2017 3:00:00 AM,7/8/2017 11:00:00 PM,85088.0
7/9/2017 4:00:00 AM,7/9/2017 12:00:00 AM,75806.0
7/9/2017 5:00:00 AM,7/9/2017 1:00:00 AM,71274.0
7/9/2017 6:00:00 AM,7/9/2017 2:00:00 AM,67150.0
7/9/2017 7:00:00 AM,7/9/2017 3:00:00 AM,64906.0
7/9/2017 8:00:00 AM,7/9/2017 4:00:00 AM,63999.0
7/9/2017 9:00:00 AM,7/9/2017 5:00:00 AM,63074.0
7/9/2017 10:00:00 AM,7/9/2017 6:00:00 AM,62686.0
7/9/2017 11:00:00 AM,7/9/2017 7:00:00 AM,65615.0
7/9/2017 12:00:00 PM,7/9/2017 8:00:00 AM,73853.0
7/9/2017 1:00:00 PM,7/9/2017 9:00:00 AM,80527.0
7/9/2017 2:00:00 PM,7/9/2017 10:00:00 AM,86238.0
7/9/2017 3:00:00 PM,7/9/2017 11:00:00 AM,92272.0
7/9/2017 4:00:00 PM,7/9/2017 12:00:00 PM,95543.0
7/9/2017 5:00:00 PM,7/9/2017 1:00:00 PM,98462.0
7/9/2017 6:00:00 PM,7/9/2017 2:00:00 PM,101250.0
7/9/2017 7:00:00 PM,7/9/2017 3:00:00 PM,103716.0
7/9/2017 8:00:00 PM,7/9/2017 4:00:00 PM,107344.0
7/9/2017 9:00:00 PM,7/9/2017 5:00:00 PM,107953.0
7/9/2017 10:00:00 PM,7/9/2017 6:00:00 PM,105388.0
7/9/2017 11:00:00 PM,7/9/2017 7:00:00 PM,102158.0
7/10/2017 12:00:00 AM,7/9/2017 8:00:00 PM,100204.0
7/10/2017 1:00:00 AM,7/9/2017 9:00:00 PM,97846.0
7/10/2017 2:00:00 AM,7/9/2017 10:00:00 PM,91533.0
7/10/2017 3:00:00 AM,7/9/2017 11:00:00 PM,83598.0
7/10/2017 4:00:00 AM,7/10/2017 12:00:00 AM,77373.0
7/10/2017 5:00:00 AM,7/10/2017 1:00:00 AM,73796.0
7/10/2017 6:00:00 AM,7/10/2017 2:00:00 AM,71461.0
7/10/2017 7:00:00 AM,7/10/2017 3:00:00 AM,69736.0
7/10/2017 8:00:00 AM,7/10/2017 4:00:00 AM,70656.0
7/10/2017 9:00:00 AM,7/10/2017 5:00:00 AM,73687.0
7/10/2017 10:00:00 AM,7/10/2017 6:00:00 AM,78937.0
7/10/2017 11:00:00 AM,7/10/2017 7:00:00 AM,85828.0
7/10/2017 12:00:00 PM,7/10/2017 8:00:00 AM,92669.0
7/10/2017 1:00:00 PM,7/10/2017 9:00:00 AM,99161.0
7/10/2017 2:00:00 PM,7/10/2017 10:00:00 AM,105137.0
7/10/2017 3:00:00 PM,7/10/2017 11:00:00 AM,110796.0
7/10/2017 4:00:00 PM,7/10/2017 12:00:00 PM,114616.0
7/10/2017 5:00:00 PM,7/10/2017 1:00:00 PM,118572.0
7/10/2017 6:00:00 PM,7/10/2017 2:00:00 PM,121406.0
7/10/2017 7:00:00 PM,7/10/2017 3:00:00 PM,123464.0
7/10/2017 8:00:00 PM,7/10/2017 4:00:00 PM,124337.0
7/10/2017 9:00:00 PM,7/10/2017 5:00:00 PM,124326.0
7/10/2017 10:00:00 PM,7/10/2017 6:00:00 PM,121795.0
7/10/2017 11:00:00 PM,7/10/2017 7:00:00 PM,117608.0
7/11/2017 12:00:00 AM,7/10/2017 8:00:00 PM,114638.0
7/11/2017 1:00:00 AM,7/10/2017 9:00:00 PM,111655.0
7/11/2017 2:00:00 AM,7/10/2017 10:00:00 PM,102905.0
7/11/2017 3:00:00 AM,7/10/2017 11:00:00 PM,94141.0
7/11/2017 4:00:00 AM,7/11/2017 12:00:00 AM,87647.0
7/11/2017 5:00:00 AM,7/11/2017 1:00:00 AM,82795.0
7/11/2017 6:00:00 AM,7/11/2017 2:00:00 AM,79743.0
7/11/2017 7:00:00 AM,7/11/2017 3:00:00 AM,77370.0
7/11/2017 8:00:00 AM,7/11/2017 4:00:00 AM,77723.0
7/11/2017 9:00:00 AM,7/11/2017 5:00:00 AM,80717.0
7/11/2017 10:00:00 AM,7/11/2017 6:00:00 AM,86140.0
7/11/2017 11:00:00 AM,7/11/2017 7:00:00 AM,93309.0
7/11/2017 12:00:00 PM,7/11/2017 8:00:00 AM,99704.0
7/11/2017 1:00:00 PM,7/11/2017 9:00:00 AM,106311.0
7/11/2017 2:00:00 PM,7/11/2017 10:00:00 AM,113750.0
7/11/2017 3:00:00 PM,7/11/2017 11:00:00 AM,119744.0
7/11/2017 4:00:00 PM,7/11/2017 12:00:00 PM,125116.0
7/11/2017 5:00:00 PM,7/11/2017 1:00:00 PM,128168.0
7/11/2017 6:00:00 PM,7/11/2017 2:00:00 PM,131053.0
7/11/2017 7:00:00 PM,7/11/2017 3:00:00 PM,131599.0
7/11/2017 8:00:00 PM,7/11/2017 4:00:00 PM,131876.0
7/11/2017 9:00:00 PM,7/11/2017 5:00:00 PM,131376.0
7/11/2017 10:00:00 PM,7/11/2017 6:00:00 PM,127805.0
7/11/2017 11:00:00 PM,7/11/2017 7:00:00 PM,123498.0
7/12/2017 12:00:00 AM,7/11/2017 8:00:00 PM,122217.0
7/12/2017 1:00:00 AM,7/11/2017 9:00:00 PM,117908.0
7/12/2017 2:00:00 AM,7/11/2017 10:00:00 PM,109834.0
7/12/2017 3:00:00 AM,7/11/2017 11:00:00 PM,100704.0
7/12/2017 4:00:00 AM,7/12/2017 12:00:00 AM,92535.0
7/12/2017 5:00:00 AM,7/12/2017 1:00:00 AM,87040.0
7/12/2017 6:00:00 AM,7/12/2017 2:00:00 AM,83642.0
7/12/2017 7:00:00 AM,7/12/2017 3:00:00 AM,81302.0
7/12/2017 8:00:00 AM,7/12/2017 4:00:00 AM,81496.0
7/12/2017 9:00:00 AM,7/12/2017 5:00:00 AM,84140.0
7/12/2017 10:00:00 AM,7/12/2017 6:00:00 AM,89724.0
7/12/2017 11:00:00 AM,7/12/2017 7:00:00 AM,97176.0
7/12/2017 12:00:00 PM,7/12/2017 8:00:00 AM,104702.0
7/12/2017 1:00:00 PM,7/12/2017 9:00:00 AM,112065.0
7/12/2017 2:00:00 PM,7/12/2017 10:00:00 AM,119914.0
7/12/2017 3:00:00 PM,7/12/2017 11:00:00 AM,125772.0
7/12/2017 4:00:00 PM,7/12/2017 12:00:00 PM,132623.0
7/12/2017 5:00:00 PM,7/12/2017 1:00:00 PM,136332.0
7/12/2017 6:00:00 PM,7/12/2017 2:00:00 PM,138804.0
7/12/2017 7:00:00 PM,7/12/2017 3:00:00 PM,140787.0
7/12/2017 8:00:00 PM,7/12/2017 4:00:00 PM,141355.0
7/12/2017 9:00:00 PM,7/12/2017 5:00:00 PM,140758.0
7/12/2017 10:00:00 PM,7/12/2017 6:00:00 PM,137876.0
7/12/2017 11:00:00 PM,7/12/2017 7:00:00 PM,133107.0
7/13/2017 12:00:00 AM,7/12/2017 8:00:00 PM,130139.0
7/13/2017 1:00:00 AM,7/12/2017 9:00:00 PM,125004.0
7/13/2017 2:00:00 AM,7/12/2017 10:00:00 PM,116838.0
7/13/2017 3:00:00 AM,7/12/2017 11:00:00 PM,106529.0
7/13/2017 4:00:00 AM,7/13/2017 12:00:00 AM,96886.0
7/13/2017 5:00:00 AM,7/13/2017 1:00:00 AM,91152.0
7/13/2017 6:00:00 AM,7/13/2017 2:00:00 AM,87442.0
7/13/2017 7:00:00 AM,7/13/2017 3:00:00 AM,84796.0
7/13/2017 8:00:00 AM,7/13/2017 4:00:00 AM,84581.0
7/13/2017 9:00:00 AM,7/13/2017 5:00:00 AM,87295.0
7/13/2017 10:00:00 AM,7/13/2017 6:00:00 AM,92859.0
