datetime_beginning_utc,datetime_beginning_ept,hrly_da_demand_bid
8/5/2016 2:00:00 PM,8/5/2016 10:00:00 AM,111647.0
8/5/2016 3:00:00 PM,8/5/2016 11:00:00 AM,115306.0
8/5/2016 4:00:00 PM,8/5/2016 12:00:00 PM,119262.0
8/5/2016 5:00:00 PM,8/5/2016 1:00:00 PM,123798.0
8/5/2016 6:00:00 PM,8/5/2016 2:00:00 PM,126103.0
8/5/2016 7:00:00 PM,8/5/2016 3:00:00 PM,126268.0
8/5/2016 8:00:00 PM,8/5/2016 4:00:00 PM,126855.0
8/5/2016 9:00:00 PM,8/5/2016 5:00:00 PM,125922.0
8/5/2016 10:00:00 PM,8/5/2016 6:00:00 PM,122757.0
8/5/2016 11:00:00 PM,8/5/2016 7:00:00 PM,117283.0
8/6/2016 12:00:00 AM,8/5/2016 8:00:00 PM,116409.0
8/6/2016 1:00:00 AM,8/5/2016 9:00:00 PM,112924.0
8/6/2016 2:00:00 AM,8/5/2016 10:00:00 PM,105045.0
8/6/2016 3:00:00 AM,8/5/2016 11:00:00 PM,96561.0
8/6/2016 4:00:00 AM,8/6/2016 12:00:00 AM,88328.0
8/6/2016 5:00:00 AM,8/6/2016 1:00:00 AM,82775.0
8/6/2016 6:00:00 AM,8/6/2016 2:00:00 AM,79175.0
8/6/2016 7:00:00 AM,8/6/2016 3:00:00 AM,76720.0
8/6/2016 8:00:00 AM,8/6/2016 4:00:00 AM,75657.0
8/6/2016 9:00:00 AM,8/6/2016 5:00:00 AM,76169.0
8/6/2016 10:00:00 AM,8/6/2016 6:00:00 AM,77242.0
8/6/2016 11:00:00 AM,8/6/2016 7:00:00 AM,80351.0
8/6/2016 12:00:00 PM,8/6/2016 8:00:00 AM,87409.0
8/6/2016 1:00:00 PM,8/6/2016 9:00:00 AM,96113.0
8/6/2016 2:00:00 PM,8/6/2016 10:00:00 AM,103906.0
8/6/2016 3:00:00 PM,8/6/2016 11:00:00 AM,108677.0
8/6/2016 4:00:00 PM,8/6/2016 12:00:00 PM,112315.0
8/6/2016 5:00:00 PM,8/6/2016 1:00:00 PM,114885.0
8/6/2016 6:00:00 PM,8/6/2016 2:00:00 PM,116490.0
8/6/2016 7:00:00 PM,8/6/2016 3:00:00 PM,117282.0
8/6/2016 8:00:00 PM,8/6/2016 4:00:00 PM,117753.0
8/6/2016 9:00:00 PM,8/6/2016 5:00:00 PM,117752.0
8/6/2016 10:00:00 PM,8/6/2016 6:00:00 PM,114785.0
8/6/2016 11:00:00 PM,8/6/2016 7:00:00 PM,111075.0
8/7/2016 12:00:00 AM,8/6/2016 8:00:00 PM,110697.0
8/7/2016 1:00:00 AM,8/6/2016 9:00:00 PM,106347.0
8/7/2016 2:00:00 AM,8/6/2016 10:00:00 PM,99630.0
8/7/2016 3:00:00 AM,8/6/2016 11:00:00 PM,91782.0
8/7/2016 4:00:00 AM,8/7/2016 12:00:00 AM,82284.0
8/7/2016 5:00:00 AM,8/7/2016 1:00:00 AM,77129.0
8/7/2016 6:00:00 AM,8/7/2016 2:00:00 AM,73043.0
8/7/2016 7:00:00 AM,8/7/2016 3:00:00 AM,70556.0
8/7/2016 8:00:00 AM,8/7/2016 4:00:00 AM,68978.0
8/7/2016 9:00:00 AM,8/7/2016 5:00:00 AM,67735.0
8/7/2016 10:00:00 AM,8/7/2016 6:00:00 AM,67998.0
8/7/2016 11:00:00 AM,8/7/2016 7:00:00 AM,70835.0
8/7/2016 12:00:00 PM,8/7/2016 8:00:00 AM,78353.0
8/7/2016 1:00:00 PM,8/7/2016 9:00:00 AM,86704.0
8/7/2016 2:00:00 PM,8/7/2016 10:00:00 AM,93532.0
8/7/2016 3:00:00 PM,8/7/2016 11:00:00 AM,99734.0
8/7/2016 4:00:00 PM,8/7/2016 12:00:00 PM,104633.0
8/7/2016 5:00:00 PM,8/7/2016 1:00:00 PM,107783.0
8/7/2016 6:00:00 PM,8/7/2016 2:00:00 PM,110241.0
8/7/2016 7:00:00 PM,8/7/2016 3:00:00 PM,112440.0
8/7/2016 8:00:00 PM,8/7/2016 4:00:00 PM,115077.0
8/7/2016 9:00:00 PM,8/7/2016 5:00:00 PM,114943.0
8/7/2016 10:00:00 PM,8/7/2016 6:00:00 PM,111977.0
8/7/2016 11:00:00 PM,8/7/2016 7:00:00 PM,108101.0
8/8/2016 12:00:00 AM,8/7/2016 8:00:00 PM,106992.0
8/8/2016 1:00:00 AM,8/7/2016 9:00:00 PM,103083.0
8/8/2016 2:00:00 AM,8/7/2016 10:00:00 PM,95272.0
8/8/2016 3:00:00 AM,8/7/2016 11:00:00 PM,87858.0
8/8/2016 4:00:00 AM,8/8/2016 12:00:00 AM,82419.0
8/8/2016 5:00:00 AM,8/8/2016 1:00:00 AM,78629.0
8/8/2016 6:00:00 AM,8/8/2016 2:00:00 AM,75801.0
8/8/2016 7:00:00 AM,8/8/2016 3:00:00 AM,74089.0
8/8/2016 8:00:00 AM,8/8/2016 4:00:00 AM,74267.0
8/8/2016 9:00:00 AM,8/8/2016 5:00:00 AM,76855.0
8/8/2016 10:00:00 AM,8/8/2016 6:00:00 AM,82737.0
8/8/2016 11:00:00 AM,8/8/2016 7:00:00 AM,87249.0
8/8/2016 12:00:00 PM,8/8/2016 8:00:00 AM,93751.0
8/8/2016 1:00:00 PM,8/8/2016 9:00:00 AM,101071.0
8/8/2016 2:00:00 PM,8/8/2016 10:00:00 AM,108220.0
8/8/2016 3:00:00 PM,8/8/2016 11:00:00 AM,112403.0
8/8/2016 4:00:00 PM,8/8/2016 12:00:00 PM,115856.0
8/8/2016 5:00:00 PM,8/8/2016 1:00:00 PM,119020.0
8/8/2016 6:00:00 PM,8/8/2016 2:00:00 PM,121730.0
8/8/2016 7:00:00 PM,8/8/2016 3:00:00 PM,122187.0
8/8/2016 8:00:00 PM,8/8/2016 4:00:00 PM,123205.0
8/8/2016 9:00:00 PM,8/8/2016 5:00:00 PM,122330.0
8/8/2016 10:00:00 PM,8/8/2016 6:00:00 PM,119559.0
8/8/2016 11:00:00 PM,8/8/2016 7:00:00 PM,115683.0
8/9/2016 12:00:00 AM,8/8/2016 8:00:00 PM,114751.0
8/9/2016 1:00:00 AM,8/8/2016 9:00:00 PM,111085.0
8/9/2016 2:00:00 AM,8/8/2016 10:00:00 PM,100855.0
8/9/2016 3:00:00 AM,8/8/2016 11:00:00 PM,91734.0
8/9/2016 4:00:00 AM,8/9/2016 12:00:00 AM,85338.0
8/9/2016 5:00:00 AM,8/9/2016 1:00:00 AM,80817.0
8/9/2016 6:00:00 AM,8/9/2016 2:00:00 AM,77774.0
8/9/2016 7:00:00 AM,8/9/2016 3:00:00 AM,76043.0
8/9/2016 8:00:00 AM,8/9/2016 4:00:00 AM,76450.0
8/9/2016 9:00:00 AM,8/9/2016 5:00:00 AM,79690.0
8/9/2016 10:00:00 AM,8/9/2016 6:00:00 AM,85584.0
8/9/2016 11:00:00 AM,8/9/2016 7:00:00 AM,91325.0
8/9/2016 12:00:00 PM,8/9/2016 8:00:00 AM,97404.0
8/9/2016 1:00:00 PM,8/9/2016 9:00:00 AM,104968.0
8/9/2016 2:00:00 PM,8/9/2016 10:00:00 AM,110660.0
8/9/2016 3:00:00 PM,8/9/2016 11:00:00 AM,115275.0
8/9/2016 4:00:00 PM,8/9/2016 12:00:00 PM,119465.0
8/9/2016 5:00:00 PM,8/9/2016 1:00:00 PM,123865.0
8/9/2016 6:00:00 PM,8/9/2016 2:00:00 PM,125769.0
8/9/2016 7:00:00 PM,8/9/2016 3:00:00 PM,127604.0
8/9/2016 8:00:00 PM,8/9/2016 4:00:00 PM,128323.0
8/9/2016 9:00:00 PM,8/9/2016 5:00:00 PM,127853.0
8/9/2016 10:00:00 PM,8/9/2016 6:00:00 PM,124960.0
8/9/2016 11:00:00 PM,8/9/2016 7:00:00 PM,120736.0
8/10/2016 12:00:00 AM,8/9/2016 8:00:00 PM,119340.0
8/10/2016 1:00:00 AM,8/9/2016 9:00:00 PM,115666.0
8/10/2016 2:00:00 AM,8/9/2016 10:00:00 PM,107339.0
8/10/2016 3:00:00 AM,8/9/2016 11:00:00 PM,99510.0
8/10/2016 4:00:00 AM,8/10/2016 12:00:00 AM,91372.0
8/10/2016 5:00:00 AM,8/10/2016 1:00:00 AM,85755.0
8/10/2016 6:00:00 AM,8/10/2016 2:00:00 AM,82322.0
8/10/2016 7:00:00 AM,8/10/2016 3:00:00 AM,80149.0
8/10/2016 8:00:00 AM,8/10/2016 4:00:00 AM,80915.0
8/10/2016 9:00:00 AM,8/10/2016 5:00:00 AM,84172.0
8/10/2016 10:00:00 AM,8/10/2016 6:00:00 AM,90466.0
8/10/2016 11:00:00 AM,8/10/2016 7:00:00 AM,97726.0
8/10/2016 12:00:00 PM,8/10/2016 8:00:00 AM,103774.0
8/10/2016 1:00:00 PM,8/10/2016 9:00:00 AM,110212.0
8/10/2016 2:00:00 PM,8/10/2016 10:00:00 AM,116996.0
8/10/2016 3:00:00 PM,8/10/2016 11:00:00 AM,122483.0
8/10/2016 4:00:00 PM,8/10/2016 12:00:00 PM,127068.0
8/10/2016 5:00:00 PM,8/10/2016 1:00:00 PM,132135.0
8/10/2016 6:00:00 PM,8/10/2016 2:00:00 PM,134364.0
8/10/2016 7:00:00 PM,8/10/2016 3:00:00 PM,134391.0
8/10/2016 8:00:00 PM,8/10/2016 4:00:00 PM,135176.0
8/10/2016 9:00:00 PM,8/10/2016 5:00:00 PM,135239.0
8/10/2016 10:00:00 PM,8/10/2016 6:00:00 PM,132297.0
8/10/2016 11:00:00 PM,8/10/2016 7:00:00 PM,127516.0
8/11/2016 12:00:00 AM,8/10/2016 8:00:00 PM,127360.0
8/11/2016 1:00:00 AM,8/10/2016 9:00:00 PM,121772.0
8/11/2016 2:00:00 AM,8/10/2016 10:00:00 PM,112516.0
8/11/2016 3:00:00 AM,8/10/2016 11:00:00 PM,103861.0
8/11/2016 4:00:00 AM,8/11/2016 12:00:00 AM,96228.0
8/11/2016 5:00:00 AM,8/11/2016 1:00:00 AM,90650.0
8/11/2016 6:00:00 AM,8/11/2016 2:00:00 AM,87036.0
8/11/2016 7:00:00 AM,8/11/2016 3:00:00 AM,84717.0
8/11/2016 8:00:00 AM,8/11/2016 4:00:00 AM,85030.0
8/11/2016 9:00:00 AM,8/11/2016 5:00:00 AM,88173.0
8/11/2016 10:00:00 AM,8/11/2016 6:00:00 AM,94331.0
8/11/2016 11:00:00 AM,8/11/2016 7:00:00 AM,101109.0
8/11/2016 12:00:00 PM,8/11/2016 8:00:00 AM,107862.0
8/11/2016 1:00:00 PM,8/11/2016 9:00:00 AM,115186.0
8/11/2016 2:00:00 PM,8/11/2016 10:00:00 AM,123272.0
8/11/2016 3:00:00 PM,8/11/2016 11:00:00 AM,130023.0
8/11/2016 4:00:00 PM,8/11/2016 12:00:00 PM,134889.0
8/11/2016 5:00:00 PM,8/11/2016 1:00:00 PM,140124.0
8/11/2016 6:00:00 PM,8/11/2016 2:00:00 PM,141375.0
8/11/2016 7:00:00 PM,8/11/2016 3:00:00 PM,141752.0
8/11/2016 8:00:00 PM,8/11/2016 4:00:00 PM,141990.0
8/11/2016 9:00:00 PM,8/11/2016 5:00:00 PM,141270.0
8/11/2016 10:00:00 PM,8/11/2016 6:00:00 PM,138010.0
8/11/2016 11:00:00 PM,8/11/2016 7:00:00 PM,132970.0
8/12/2016 12:00:00 AM,8/11/2016 8:00:00 PM,133040.0
8/12/2016 1:00:00 AM,8/11/2016 9:00:00 PM,126578.0
8/12/2016 2:00:00 AM,8/11/2016 10:00:00 PM,116740.0
8/12/2016 3:00:00 AM,8/11/2016 11:00:00 PM,106732.0
8/12/2016 4:00:00 AM,8/12/2016 12:00:00 AM,99059.0
8/12/2016 5:00:00 AM,8/12/2016 1:00:00 AM,93950.0
8/12/2016 6:00:00 AM,8/12/2016 2:00:00 AM,90207.0
8/12/2016 7:00:00 AM,8/12/2016 3:00:00 AM,87734.0
8/12/2016 8:00:00 AM,8/12/2016 4:00:00 AM,88060.0
8/12/2016 9:00:00 AM,8/12/2016 5:00:00 AM,91550.0
8/12/2016 10:00:00 AM,8/12/2016 6:00:00 AM,97216.0
8/12/2016 11:00:00 AM,8/12/2016 7:00:00 AM,103725.0
8/12/2016 12:00:00 PM,8/12/2016 8:00:00 AM,110610.0
8/12/2016 1:00:00 PM,8/12/2016 9:00:00 AM,118618.0
8/12/2016 2:00:00 PM,8/12/2016 10:00:00 AM,125528.0
8/12/2016 3:00:00 PM,8/12/2016 11:00:00 AM,130839.0
8/12/2016 4:00:00 PM,8/12/2016 12:00:00 PM,135019.0
8/12/2016 5:00:00 PM,8/12/2016 1:00:00 PM,136636.0
8/12/2016 6:00:00 PM,8/12/2016 2:00:00 PM,137153.0
8/12/2016 7:00:00 PM,8/12/2016 3:00:00 PM,137672.0
8/12/2016 8:00:00 PM,8/12/2016 4:00:00 PM,137686.0
8/12/2016 9:00:00 PM,8/12/2016 5:00:00 PM,137385.0
8/12/2016 10:00:00 PM,8/12/2016 6:00:00 PM,136278.0
8/12/2016 11:00:00 PM,8/12/2016 7:00:00 PM,132266.0
8/13/2016 12:00:00 AM,8/12/2016 8:00:00 PM,132406.0
8/13/2016 1:00:00 AM,8/12/2016 9:00:00 PM,125780.0
8/13/2016 2:00:00 AM,8/12/2016 10:00:00 PM,116500.0
8/13/2016 3:00:00 AM,8/12/2016 11:00:00 PM,107020.0
8/13/2016 4:00:00 AM,8/13/2016 12:00:00 AM,99540.0
8/13/2016 5:00:00 AM,8/13/2016 1:00:00 AM,93859.0
8/13/2016 6:00:00 AM,8/13/2016 2:00:00 AM,89613.0
8/13/2016 7:00:00 AM,8/13/2016 3:00:00 AM,86549.0
8/13/2016 8:00:00 AM,8/13/2016 4:00:00 AM,84797.0
8/13/2016 9:00:00 AM,8/13/2016 5:00:00 AM,85352.0
8/13/2016 10:00:00 AM,8/13/2016 6:00:00 AM,86573.0
8/13/2016 11:00:00 AM,8/13/2016 7:00:00 AM,91299.0
8/13/2016 12:00:00 PM,8/13/2016 8:00:00 AM,99534.0
8/13/2016 1:00:00 PM,8/13/2016 9:00:00 AM,108319.0
8/13/2016 2:00:00 PM,8/13/2016 10:00:00 AM,115620.0
8/13/2016 3:00:00 PM,8/13/2016 11:00:00 AM,121730.0
8/13/2016 4:00:00 PM,8/13/2016 12:00:00 PM,125435.0
8/13/2016 5:00:00 PM,8/13/2016 1:00:00 PM,127996.0
8/13/2016 6:00:00 PM,8/13/2016 2:00:00 PM,130012.0
8/13/2016 7:00:00 PM,8/13/2016 3:00:00 PM,130050.0
8/13/2016 8:00:00 PM,8/13/2016 4:00:00 PM,130594.0
8/13/2016 9:00:00 PM,8/13/2016 5:00:00 PM,129739.0
8/13/2016 10:00:00 PM,8/13/2016 6:00:00 PM,126100.0
8/13/2016 11:00:00 PM,8/13/2016 7:00:00 PM,122601.0
8/14/2016 12:00:00 AM,8/13/2016 8:00:00 PM,121841.0
8/14/2016 1:00:00 AM,8/13/2016 9:00:00 PM,117438.0
8/14/2016 2:00:00 AM,8/13/2016 10:00:00 PM,109379.0
8/14/2016 3:00:00 AM,8/13/2016 11:00:00 PM,101789.0
8/14/2016 4:00:00 AM,8/14/2016 12:00:00 AM,95244.0
8/14/2016 5:00:00 AM,8/14/2016 1:00:00 AM,90064.0
8/14/2016 6:00:00 AM,8/14/2016 2:00:00 AM,85800.0
8/14/2016 7:00:00 AM,8/14/2016 3:00:00 AM,82804.0
8/14/2016 8:00:00 AM,8/14/2016 4:00:00 AM,80909.0
8/14/2016 9:00:00 AM,8/14/2016 5:00:00 AM,80558.0
8/14/2016 10:00:00 AM,8/14/2016 6:00:00 AM,81183.0
8/14/2016 11:00:00 AM,8/14/2016 7:00:00 AM,83916.0
8/14/2016 12:00:00 PM,8/14/2016 8:00:00 AM,91629.0
8/14/2016 1:00:00 PM,8/14/2016 9:00:00 AM,100233.0
8/14/2016 2:00:00 PM,8/14/2016 10:00:00 AM,107815.0
8/14/2016 3:00:00 PM,8/14/2016 11:00:00 AM,114015.0
8/14/2016 4:00:00 PM,8/14/2016 12:00:00 PM,119141.0
8/14/2016 5:00:00 PM,8/14/2016 1:00:00 PM,122054.0
8/14/2016 6:00:00 PM,8/14/2016 2:00:00 PM,123916.0
8/14/2016 7:00:00 PM,8/14/2016 3:00:00 PM,124666.0
8/14/2016 8:00:00 PM,8/14/2016 4:00:00 PM,124977.0
8/14/2016 9:00:00 PM,8/14/2016 5:00:00 PM,124640.0
8/14/2016 10:00:00 PM,8/14/2016 6:00:00 PM,122249.0
8/14/2016 11:00:00 PM,8/14/2016 7:00:00 PM,119290.0
8/15/2016 12:00:00 AM,8/14/2016 8:00:00 PM,119317.0
8/15/2016 1:00:00 AM,8/14/2016 9:00:00 PM,114536.0
8/15/2016 2:00:00 AM,8/14/2016 10:00:00 PM,107483.0
8/15/2016 3:00:00 AM,8/14/2016 11:00:00 PM,99215.0
8/15/2016 4:00:00 AM,8/15/2016 12:00:00 AM,93432.0
8/15/2016 5:00:00 AM,8/15/2016 1:00:00 AM,88176.0
8/15/2016 6:00:00 AM,8/15/2016 2:00:00 AM,85082.0
8/15/2016 7:00:00 AM,8/15/2016 3:00:00 AM,82416.0
8/15/2016 8:00:00 AM,8/15/2016 4:00:00 AM,82958.0
8/15/2016 9:00:00 AM,8/15/2016 5:00:00 AM,85667.0
8/15/2016 10:00:00 AM,8/15/2016 6:00:00 AM,91523.0
8/15/2016 11:00:00 AM,8/15/2016 7:00:00 AM,98338.0
8/15/2016 12:00:00 PM,8/15/2016 8:00:00 AM,105903.0
8/15/2016 1:00:00 PM,8/15/2016 9:00:00 AM,113301.0
8/15/2016 2:00:00 PM,8/15/2016 10:00:00 AM,120381.0
8/15/2016 3:00:00 PM,8/15/2016 11:00:00 AM,125968.0
8/15/2016 4:00:00 PM,8/15/2016 12:00:00 PM,129811.0
8/15/2016 5:00:00 PM,8/15/2016 1:00:00 PM,132749.0
8/15/2016 6:00:00 PM,8/15/2016 2:00:00 PM,134445.0
8/15/2016 7:00:00 PM,8/15/2016 3:00:00 PM,134532.0
8/15/2016 8:00:00 PM,8/15/2016 4:00:00 PM,134110.0
8/15/2016 9:00:00 PM,8/15/2016 5:00:00 PM,132472.0
8/15/2016 10:00:00 PM,8/15/2016 6:00:00 PM,129322.0
8/15/2016 11:00:00 PM,8/15/2016 7:00:00 PM,125385.0
8/16/2016 12:00:00 AM,8/15/2016 8:00:00 PM,126327.0
8/16/2016 1:00:00 AM,8/15/2016 9:00:00 PM,119920.0
8/16/2016 2:00:00 AM,8/15/2016 10:00:00 PM,111019.0
8/16/2016 3:00:00 AM,8/15/2016 11:00:00 PM,101661.0
8/16/2016 4:00:00 AM,8/16/2016 12:00:00 AM,93026.0
8/16/2016 5:00:00 AM,8/16/2016 1:00:00 AM,87706.0
8/16/2016 6:00:00 AM,8/16/2016 2:00:00 AM,84900.0
8/16/2016 7:00:00 AM,8/16/2016 3:00:00 AM,83151.0
8/16/2016 8:00:00 AM,8/16/2016 4:00:00 AM,83219.0
8/16/2016 9:00:00 AM,8/16/2016 5:00:00 AM,85734.0
8/16/2016 10:00:00 AM,8/16/2016 6:00:00 AM,92026.0
8/16/2016 11:00:00 AM,8/16/2016 7:00:00 AM,97513.0
8/16/2016 12:00:00 PM,8/16/2016 8:00:00 AM,104784.0
8/16/2016 1:00:00 PM,8/16/2016 9:00:00 AM,111703.0
8/16/2016 2:00:00 PM,8/16/2016 10:00:00 AM,119349.0
8/16/2016 3:00:00 PM,8/16/2016 11:00:00 AM,125009.0
8/16/2016 4:00:00 PM,8/16/2016 12:00:00 PM,128650.0
8/16/2016 5:00:00 PM,8/16/2016 1:00:00 PM,132110.0
8/16/2016 6:00:00 PM,8/16/2016 2:00:00 PM,132990.0
8/16/2016 7:00:00 PM,8/16/2016 3:00:00 PM,133085.0
8/16/2016 8:00:00 PM,8/16/2016 4:00:00 PM,133001.0
8/16/2016 9:00:00 PM,8/16/2016 5:00:00 PM,132103.0
8/16/2016 10:00:00 PM,8/16/2016 6:00:00 PM,129367.0
8/16/2016 11:00:00 PM,8/16/2016 7:00:00 PM,125771.0
8/17/2016 12:00:00 AM,8/16/2016 8:00:00 PM,126582.0
8/17/2016 1:00:00 AM,8/16/2016 9:00:00 PM,120138.0
8/17/2016 2:00:00 AM,8/16/2016 10:00:00 PM,110691.0
8/17/2016 3:00:00 AM,8/16/2016 11:00:00 PM,101520.0
8/17/2016 4:00:00 AM,8/17/2016 12:00:00 AM,94288.0
8/17/2016 5:00:00 AM,8/17/2016 1:00:00 AM,88631.0
8/17/2016 6:00:00 AM,8/17/2016 2:00:00 AM,85330.0
8/17/2016 7:00:00 AM,8/17/2016 3:00:00 AM,83117.0
8/17/2016 8:00:00 AM,8/17/2016 4:00:00 AM,83160.0
8/17/2016 9:00:00 AM,8/17/2016 5:00:00 AM,86615.0
8/17/2016 10:00:00 AM,8/17/2016 6:00:00 AM,92281.0
8/17/2016 11:00:00 AM,8/17/2016 7:00:00 AM,98385.0
8/17/2016 12:00:00 PM,8/17/2016 8:00:00 AM,104310.0
8/17/2016 1:00:00 PM,8/17/2016 9:00:00 AM,110741.0
8/17/2016 2:00:00 PM,8/17/2016 10:00:00 AM,116105.0
8/17/2016 3:00:00 PM,8/17/2016 11:00:00 AM,121492.0
8/17/2016 4:00:00 PM,8/17/2016 12:00:00 PM,125594.0
8/17/2016 5:00:00 PM,8/17/2016 1:00:00 PM,128907.0
8/17/2016 6:00:00 PM,8/17/2016 2:00:00 PM,130872.0
8/17/2016 7:00:00 PM,8/17/2016 3:00:00 PM,131413.0
8/17/2016 8:00:00 PM,8/17/2016 4:00:00 PM,131767.0
8/17/2016 9:00:00 PM,8/17/2016 5:00:00 PM,129960.0
8/17/2016 10:00:00 PM,8/17/2016 6:00:00 PM,125866.0
8/17/2016 11:00:00 PM,8/17/2016 7:00:00 PM,121423.0
8/18/2016 12:00:00 AM,8/17/2016 8:00:00 PM,121703.0
8/18/2016 1:00:00 AM,8/17/2016 9:00:00 PM,116492.0
8/18/2016 2:00:00 AM,8/17/2016 10:00:00 PM,107760.0
8/18/2016 3:00:00 AM,8/17/2016 11:00:00 PM,98351.0
8/18/2016 4:00:00 AM,8/18/2016 12:00:00 AM,90538.0
8/18/2016 5:00:00 AM,8/18/2016 1:00:00 AM,85174.0
8/18/2016 6:00:00 AM,8/18/2016 2:00:00 AM,81742.0
8/18/2016 7:00:00 AM,8/18/2016 3:00:00 AM,80086.0
8/18/2016 8:00:00 AM,8/18/2016 4:00:00 AM,80363.0
8/18/2016 9:00:00 AM,8/18/2016 5:00:00 AM,83228.0
8/18/2016 10:00:00 AM,8/18/2016 6:00:00 AM,89698.0
8/18/2016 11:00:00 AM,8/18/2016 7:00:00 AM,95218.0
8/18/2016 12:00:00 PM,8/18/2016 8:00:00 AM,101877.0
8/18/2016 1:00:00 PM,8/18/2016 9:00:00 AM,108188.0
8/18/2016 2:00:00 PM,8/18/2016 10:00:00 AM,114430.0
8/18/2016 3:00:00 PM,8/18/2016 11:00:00 AM,118737.0
8/18/2016 4:00:00 PM,8/18/2016 12:00:00 PM,122682.0
8/18/2016 5:00:00 PM,8/18/2016 1:00:00 PM,127031.0
8/18/2016 6:00:00 PM,8/18/2016 2:00:00 PM,128979.0
8/18/2016 7:00:00 PM,8/18/2016 3:00:00 PM,129594.0
8/18/2016 8:00:00 PM,8/18/2016 4:00:00 PM,130032.0
8/18/2016 9:00:00 PM,8/18/2016 5:00:00 PM,128704.0
8/18/2016 10:00:00 PM,8/18/2016 6:00:00 PM,124958.0
8/18/2016 11:00:00 PM,8/18/2016 7:00:00 PM,121108.0
8/19/2016 12:00:00 AM,8/18/2016 8:00:00 PM,121956.0
8/19/2016 1:00:00 AM,8/18/2016 9:00:00 PM,116572.0
8/19/2016 2:00:00 AM,8/18/2016 10:00:00 PM,107499.0
8/19/2016 3:00:00 AM,8/18/2016 11:00:00 PM,98805.0
8/19/2016 4:00:00 AM,8/19/2016 12:00:00 AM,89365.0
8/19/2016 5:00:00 AM,8/19/2016 1:00:00 AM,83292.0
8/19/2016 6:00:00 AM,8/19/2016 2:00:00 AM,79661.0
8/19/2016 7:00:00 AM,8/19/2016 3:00:00 AM,77838.0
8/19/2016 8:00:00 AM,8/19/2016 4:00:00 AM,78778.0
8/19/2016 9:00:00 AM,8/19/2016 5:00:00 AM,80929.0
8/19/2016 10:00:00 AM,8/19/2016 6:00:00 AM,88175.0
8/19/2016 11:00:00 AM,8/19/2016 7:00:00 AM,93116.0
8/19/2016 12:00:00 PM,8/19/2016 8:00:00 AM,99543.0
8/19/2016 1:00:00 PM,8/19/2016 9:00:00 AM,106662.0
8/19/2016 2:00:00 PM,8/19/2016 10:00:00 AM,113660.0
8/19/2016 3:00:00 PM,8/19/2016 11:00:00 AM,118696.0
8/19/2016 4:00:00 PM,8/19/2016 12:00:00 PM,123232.0
8/19/2016 5:00:00 PM,8/19/2016 1:00:00 PM,127090.0
8/19/2016 6:00:00 PM,8/19/2016 2:00:00 PM,129344.0
8/19/2016 7:00:00 PM,8/19/2016 3:00:00 PM,129785.0
8/19/2016 8:00:00 PM,8/19/2016 4:00:00 PM,130379.0
8/19/2016 9:00:00 PM,8/19/2016 5:00:00 PM,128485.0
8/19/2016 10:00:00 PM,8/19/2016 6:00:00 PM,124668.0
8/19/2016 11:00:00 PM,8/19/2016 7:00:00 PM,119635.0
8/20/2016 12:00:00 AM,8/19/2016 8:00:00 PM,118185.0
8/20/2016 1:00:00 AM,8/19/2016 9:00:00 PM,113659.0
8/20/2016 2:00:00 AM,8/19/2016 10:00:00 PM,104587.0
8/20/2016 3:00:00 AM,8/19/2016 11:00:00 PM,96004.0
8/20/2016 4:00:00 AM,8/20/2016 12:00:00 AM,87413.0
8/20/2016 5:00:00 AM,8/20/2016 1:00:00 AM,81863.0
8/20/2016 6:00:00 AM,8/20/2016 2:00:00 AM,78122.0
8/20/2016 7:00:00 AM,8/20/2016 3:00:00 AM,75374.0
8/20/2016 8:00:00 AM,8/20/2016 4:00:00 AM,74590.0
8/20/2016 9:00:00 AM,8/20/2016 5:00:00 AM,75031.0
8/20/2016 10:00:00 AM,8/20/2016 6:00:00 AM,76658.0
8/20/2016 11:00:00 AM,8/20/2016 7:00:00 AM,80259.0
8/20/2016 12:00:00 PM,8/20/2016 8:00:00 AM,88252.0
8/20/2016 1:00:00 PM,8/20/2016 9:00:00 AM,96592.0
8/20/2016 2:00:00 PM,8/20/2016 10:00:00 AM,103885.0
8/20/2016 3:00:00 PM,8/20/2016 11:00:00 AM,108823.0
8/20/2016 4:00:00 PM,8/20/2016 12:00:00 PM,112296.0
8/20/2016 5:00:00 PM,8/20/2016 1:00:00 PM,114492.0
8/20/2016 6:00:00 PM,8/20/2016 2:00:00 PM,115506.0
8/20/2016 7:00:00 PM,8/20/2016 3:00:00 PM,115894.0
8/20/2016 8:00:00 PM,8/20/2016 4:00:00 PM,116422.0
8/20/2016 9:00:00 PM,8/20/2016 5:00:00 PM,115361.0
8/20/2016 10:00:00 PM,8/20/2016 6:00:00 PM,111561.0
8/20/2016 11:00:00 PM,8/20/2016 7:00:00 PM,109178.0
8/21/2016 12:00:00 AM,8/20/2016 8:00:00 PM,108610.0
8/21/2016 1:00:00 AM,8/20/2016 9:00:00 PM,105054.0
8/21/2016 2:00:00 AM,8/20/2016 10:00:00 PM,97189.0
8/21/2016 3:00:00 AM,8/20/2016 11:00:00 PM,89526.0
8/21/2016 4:00:00 AM,8/21/2016 12:00:00 AM,83018.0
8/21/2016 5:00:00 AM,8/21/2016 1:00:00 AM,78957.0
8/21/2016 6:00:00 AM,8/21/2016 2:00:00 AM,75436.0
