"","P_E_DA","E_DA","P_E_RT","E_RT_total","P_R_REG_a","P_R_REG_d","R_REG_a","R_REG_d","delta_REG_p","delta_REG_n"
"815",19.463586,82621,23.701218,2788.754,0.3458,0.3458,218.6,157.3,0,0.734907142857143
"816",15.370909,75843,14.513639,4184.65300000001,3.26268,3.45384,219.6,156.8,0,0.372983333333333
"817",15.18918,72638,16.365655,3429.341,26.8588,31.8554,223.4,140.7,0,0.0546952380952381
"818",14.648462,70725,12.402033,3079.902,26.8222,30.58436,223.6,140.7,0.105714285714286,0
"819",14.481959,70168,11.854247,2606.43700000001,13.2268,18.6448,223.4,140.7,0,0.169780952380952
"820",14.600527,70666,13.795461,2287.405,11.16102,16.7075,182.1,140.7,0,0.162263492063492
"821",15.468702,72909,15.255485,1694.25599999999,12.4254,16.848,192.2,140.7,0,0.227504761904762
"822",20.463295,78955,18.5466,907.089999999997,22.18922,32.38826,249.5,157.1,0,0.0645095238095238
"823",28.560347,90270,24.723004,-1409.736,28.3168,35.008,326.5,149.2,0.053647619047619,0
"824",29.467819,94204,23.756606,485.032000000007,20.38845,25.1517,326.5,149.2,0,0.138442857142857
"825",28.197451,93971,23.274278,1244.38,12.69744,16.69416,289.1,149.5,0.00992142857142857,0
"826",26.978871,94581,23.358453,809.686000000002,5.9778,6.5772,221.1,157.1,0.0111190476190476,0
"827",26.745246,94491,23.940134,1170.13800000001,13.7286,18.7572,250.3,146.1,0.0752047619047619,0
"828",25.688893,93558,24.899771,1683.23699999999,51,87.3375,240.6,154.4,0,0.1434
"829",24.834348,92464,27.390297,2369.92999999999,23.5704,27.9132,225.5,154.1,0.0211785714285714,0
"830",24.246386,91653,23.896466,2698.208,45.77418,85.86378,242.6,153.5,0,0.353164285714286
"831",23.523931,90918,25.914375,2924.414,17.74191,21.89529,242.1,157.1,0.141307142857143,0
"832",22.850415,90531,24.087975,3133.66800000001,51.30244,85.45476,212.9,156.8,0,0.0746666666666667
"833",24.392196,92437,23.984854,2992.538,17.13536,32.29072,220.6,156.7,0,0.223909523809524
"834",32.20454,98385,30.181064,981.869000000006,18.7765,23.001,268.6,149.2,0,0.262833333333333
"835",36.042766,102800,27.598376,-224.732999999993,3.3264,3.3264,267,149.2,0,0.311047619047619
"836",32.57347,101551,27.959557,751.305999999997,5.22192,5.66568,265,149,0,0.124985714285714
"837",31.257968,99432,44.209244,1371.988,81.96831,127.44567,264.9,149,0.0415857142857143,0
"838",27.646882,95808,26.198062,1649.21400000001,29.7082,68.21138,208.1,156.4,0,0.20802380952381
"839",23.242153,89543,21.262702,2765.925,55.2528,101.7552,241.4,156.4,0,0.042297619047619
"840",21.261801,82937,19.237269,4263.94,70.46028,99.30924,299.9,156.8,0,0.0407190476190476
"841",21.455704,79482,19.26301,4127.47199999999,17.2616,23.3504,167.1,140.7,0,0.0564063492063492
"842",21.003865,78646,19.036999,3142.367,13.66858,17.33734,165.7,140.7,0,0.126885714285714
"843",20.557827,77930,20.314018,3649.788,19.0748,21.9644,165.6,140.7,0.077215873015873,0
"844",20.865269,78636,19.980336,3650.804,15.66348,19.6728,162.2,140.7,0,0.0322952380952381
"845",22.218019,81549,20.375579,3039.81200000001,9.20656,14.49008,163,140.7,0,0.192457142857143
"846",27.141588,88670,22.221731,1665.62699999999,14.12328,19.14312,221.5,155.1,0,0.342652380952381
"847",40.26817,100860,42.376389,-1043.05100000001,20.7002,20.7002,265.1,149.1,0.249054761904762,0
"848",42.18492,104116,37.755362,1259.973,12.4958,12.4958,265.8,149.2,0,0.0271809523809524
"849",35.340689,102553,53.889822,2942.094,13.0572,13.0572,231.1,149.2,0.00331719817767653,0
"850",33.206831,101057,41.799539,3451.539,19.402,19.7669,231,149.3,0,0.256021428571429
"851",32.073121,99497,30.385142,3485.694,26.25589,26.7356,224.7,154.5,0,0.23452380952381
"852",30.59852,97343,25.450358,3096.149,26.5887,56.0187,225.4,154.5,0,0.392009523809524
"853",29.021926,95333,24.468857,2617.19500000001,73.9755,121.0995,226.5,155,0,0.136847619047619
"854",27.57121,93787,23.052959,2171.75999999999,24.4122,51.2082,227,155,0,0.111188095238095
"855",26.018822,92176,21.836239,2055.118,11.75544,18.13776,192.6,155.1,0,0.685542857142857
"856",25.200077,91034,21.671254,2205.03200000001,19.363,32.657,226.8,154.9,0,0.0195238095238095
"857",26.416842,92420,22.64216,1652.44899999999,10.62768,14.02296,225.9,154.9,0,0.111419047619048
"858",33.723141,98763,31.621257,-391.315000000002,10.472,10.472,269.2,149.2,0.13147619047619,0
"859",35.96737,102940,37.624052,26.6790000000037,16.1,16.1,220.6,149.1,0,0.0776880952380952
"860",34.875936,101574,30.943386,880.032999999996,10.02144,10.25112,272.1,149.1,0,0.329488095238095
"861",32.73076,100071,31.869152,1263.833,18.1026,25.91146,267.8,149.1,0,0.227559523809524
"862",31.110188,97366,39.748082,1816.539,67.11134,98.61734,221.2,155.1,0,0.0820452380952381
"863",25.976934,91901,24.944447,3518.663,10.99912,15.1888,218.6,155.2,0,0.0495452380952381
"864",23.620736,86599,23.159408,4260.624,20.19776,32.63128,218.5,155.3,0,0.16177619047619
"865",24.150824,83475,23.049603,3957.17,8.73045,13.5372,161.2,140.1,0,0.014768253968254
"866",25.085297,82240,23.084443,3566.254,15.40644,21.19236,160.4,140.1,0,0.00454603174603175
"867",24.744904,80979,23.938659,3952.361,16.88984,20.7944,160.3,140.1,0.0138380952380952,0
"868",24.663636,80888,22.369599,4071.33900000001,7.57924,10.56964,158.7,140.1,0,0.289634920634921
"869",25.126471,82206,22.917089,3984.989,6.5583,8.6283,158.8,140.1,0,0.306142857142857
"870",32.294062,85563,23.625102,3153.923,12.60532,20.45316,242.2,157.4,0,0.319307142857143
"871",37.493896,90095,26.434197,2415.185,17.24862,29.12673,289.5,148.5,0,0.0925190476190476
"872",37.838831,92797,30.966339,3397.93799999999,16.12284,20.24925,289.6,148.5,0,0.0549523809523809
"873",37.652463,94106,29.431328,3802.573,25.9476,50.274,242.2,157.3,0,0.230283333333333
"874",35.89882,92858,25.203424,3801.583,19.29144,26.28864,242.1,157.4,0,0.0426309523809524
"875",29.282831,91871,22.380274,2388.87699999999,18.73424,23.0007,221.4,157.4,0,0.0262619047619048
"876",26.248065,89100,22.594468,2458.163,33.1917,49.4016,221.5,157.4,0.00648333333333333,0
"877",24.60389,86436,20.177303,2478.156,29.87319,49.6248,232.8,157.5,0,0.117242857142857
"878",22.900217,84053,19.967536,2212.351,16.80096,42.54272,232.8,157.5,0,0.165671428571429
"879",22.057582,81762,17.454276,2440.25999999999,10.68708,14.96226,232.8,157.5,0,0.311002380952381
"880",21.932435,80839,18.287392,2416.037,19.3746,24.86316,232.9,157.4,0,0.00495714285714285
"881",22.907306,83151,18.864752,1185.389,12.20765,17.1626,223.1,157.4,0,0.269309523809524
"882",28.323385,89595,28.761349,-793.361999999994,16.90627,21.07702,289.6,148.5,0.0219261904761905,0
"883",31.34723,93457,30.289986,978.767999999996,17.1727,21.32436,289.5,148.5,0,0.0261904761904762
"884",29.492305,92100,25.449029,3131.70299999999,19.77858,32.19435,289.8,148.6,0.0037547619047619,0
"885",28.408404,91090,25.70038,3483.08500000001,39.9942,63.5596,289.5,148.5,0,0.0237357142857143
"886",26.50436,89093,25.17229,3909.09600000001,24.1384,34.4212,251.3,157.3,0,0.0610452380952381
"887",24.278975,84984,22.136409,5240.505,25.19972,38.02748,263.8,157.5,0,0.166657142857143
"888",22.14732,80533,20.017936,6417.23299999999,42.70433,61.71465,265.2,157.3,0.00342857142857143,0
"889",20.782655,79279,19.119127,4697.857,16.0692,19.2948,191.1,140.3,0.0295174603174603,0
"890",20.374506,77626,21.500145,4735.67999999999,15.5006,20.3966,192.2,140.3,0.124742857142857,0
"891",19.919576,76488,17.380681,5218.75599999999,14.83768,19.162,190.9,140.3,0,0.0431206349206349
"892",19.987342,76504,20.138745,5245.049,19.58796,25.83756,159.6,140.3,0,0.175384126984127
"893",20.368725,77345,18.746516,5161.171,7.53806,13.69002,159.7,140.3,0,0.597374603174603
"894",22.426843,79983,18.193633,4404.64599999999,29.93952,41.7144,251.2,157.4,0,0.375847619047619
"895",25.83291,82578,20.565315,4619.173,28.014,33.6084,290.1,148.6,0,0.562788095238095
"896",27.043548,85000,19.488221,4768.587,37.59568,49.12272,290,148.6,0,0.332504761904762
"897",27.493521,86494,24.129422,5065.341,24.13762,29.32772,259.1,78.3,0,0.0946452380952381
"898",25.223839,86592,23.744421,4837.677,61.13772,85.57752,241.3,157.3,0.0977261904761905,0
"899",23.140931,84987,21.123956,4583.745,14.60108,17.82092,212.9,157.4,0.0339333333333333,0
"900",22.447379,83421,21.462016,4476.522,9.19512,14.48928,219.8,157.4,0,0.108666666666667
"901",21.485533,81554,20.06213,5185.852,23.4685,53.5075,220.1,157.4,0,0.21207380952381
"902",21.022348,79859,19.378808,5530.898,8.61126,12.95082,221.8,157.4,0,0.171197619047619
"903",20.135503,78799,18.970777,5788.872,6.2553,8.1693,221.3,157.4,0,0.219642857142857
"904",20.302914,78862,20.914983,5805.092,11.8026,12.4417,220.3,157.4,0,0.0970214285714286
"905",21.701785,81120,21.971291,5254.037,14.46288,19.02516,250.9,157.4,0,0.213752380952381
"906",26.575428,88124,23.505607,2379.648,4.8128,5.2496,289.9,148.6,0,0.750035714285714
"907",28.658947,91195,25.00231,2376.064,9.75914,15.90944,289.9,148.6,0,0.157464285714286
"908",28.347192,90826,23.011743,1466.974,12.75692,20.3978,289.9,148.6,0,0.107540476190476
"909",27.476214,90219,23.590887,1303.041,31.0063,43.9807,292.1,148.8,0,0.0660690476190476
"910",25.108957,88192,21.306952,1982.514,17.52296,24.85352,220.4,158,0.0379761904761905,0
"911",22.825558,84197,21.366761,3458.125,19.8216,25.1048,230.2,157.8,0,0.165819047619048
"912",20.094509,79230,18.828159,5318.489,15.31062,22.97646,240.4,157.7,0,0.191440476190476
"913",20.558914,77914,19.325917,2947.292,8.24356,8.85444,125.9,146.5,0,0.367206349206349
"914",20.374807,77571,17.953937,1662.276,7.89994,8.19874,125.5,146.5,0.0121968253968254,0
"915",19.488983,77254,18.238796,1602.967,13.79616,16.10784,125.1,146.5,0,0.116133333333333
"916",20.00164,78128,18.984203,1430.792,8.66172,12.0234,124.1,146.5,0,0.295295238095238
"917",22.938329,80733,17.12565,1168.878,9.3951,13.9581,122.6,146.5,0,0.712939682539683
"918",27.84286,87535,21.45919,211.865000000005,13.57722,19.40922,220.8,167.1,0,0.132540476190476
"919",46.447299,96937,27.119789,307.135999999999,22.7126,32.25688,270.9,148.7,0,0.00341666666666667
"920",40.208992,102585,25.565764,124.873999999996,1.7794,1.7794,270.8,148.8,0,0.0734666666666667
"921",38.072041,102508,22.894969,-400.226999999999,4.55112,5.07744,231.2,166.9,0,0.129635714285714
"922",35.475099,101850,23.120847,-1249.469,5.64732,6.1278,198.1,166.7,0.0476404761904762,0
"923",32.354699,100988,22.49917,-1294.56299999999,4.32494,4.77386,191.3,166.7,0,0.0643833333333333
"924",30.270856,99626,21.956084,-1369.872,56.44266,83.85602,254.3,166.3,0.0335119047619048,0
"925",27.448931,98440,21.436105,-1304.015,59.4286,91.1778,297.5,166.1,0,0.0181119047619048
"926",26.707721,96797,21.377926,-417.138000000006,54.2344,104.6628,297.5,166.6,0,0.0781071428571428
"927",25.75653,95934,20.985004,13.5339999999997,32.6688,68.6161,298.5,166.5,0,0.041797619047619
"928",25.679094,95470,23.019811,1069.614,41.0088,84.96012,255.1,166.4,0,0.161914285714286
"929",27.186715,97319,23.500192,1137.507,62.2149,99.90985,292.1,166.4,0,0.0327238095238095
"930",39.719013,103259,26.747944,-683,13.0674,13.41888,341.5,148.6,0,0.21357619047619
"931",41.814098,106438,26.867079,26.051999999996,8.9848,8.9848,333,148.5,0,0.0368880952380952
"932",38.384208,105185,26.777625,1013.126,11.9016,16.15068,329.3,148.5,0,0.07825
"933",33.903567,104539,25.441569,-91.5629999999946,35.5872,78.38424,329.3,148.5,0,0.112754761904762
"934",30.216573,99948,22.534912,918.054000000004,11.53504,15.66928,253.2,164.5,0,0.16672380952381
"935",25.630769,93284,20.105901,1913.155,37.9695,72.99375,296.2,164.4,0,0.131366666666667
"936",21.747536,87080,20.36744,2807.75900000001,49.63788,95.32008,296.1,164.5,0,0.0464095238095238
"937",22.130585,81659,21.863157,4879.791,5.896,5.896,99.8,141.8,0.282879365079365,0
"938",21.957133,81055,21.276224,3751.067,6.5337,6.5337,98.5,141.8,0,0.0124095238095238
"939",21.604742,80137,21.156236,4189.386,7.5594,8.041,99,141.8,0.0376349206349206,0
"940",21.841761,80590,20.828203,3990.57399999999,7.3744,7.3744,97.5,141.8,0.0340190476190476,0
"941",22.761824,83230,21.39571,3682.662,4.3966,4.3966,96.7,141.8,0,0.242266666666667
"942",25.548625,89927,22.465426,2452.823,7.1544,7.1544,156.2,161.7,0,0.102435714285714
"943",39.404524,101682,28.160209,-573.320999999996,20.12736,41.41632,251.3,148.5,0.0846785714285715,0
"944",40.194892,105253,29.681147,1400.97500000001,27.92464,53.00306,282.7,148.7,0.0427666666666667,0
"945",37.997057,104423,29.71105,2765.198,26.78104,48.34544,292,161.2,0,0.0418119047619048
"946",36.794638,104977,32.810874,2267.26300000001,34.55672,56.5488,291.9,161.3,0.065002380952381,0
"947",37.50311,104345,31.20546,2863.01300000001,43.8414,61.8906,252.6,161.4,0.0422095238095238,0
"948",34.117546,103724,27.005532,2636.73,38.3302,63.5626,252.5,161.4,0,0.0486690476190476
"949",32.411683,101963,26.359629,3630.139,58.7605,94.0797,251.5,161.5,0.0611285714285714,0
"950",30.232164,100948,25.861487,4249.626,41.1447,78.7383,253.5,161.2,0,0.0169857142857143
"951",28.975565,100258,25.251255,4508.58900000001,33.2202,53.7732,253.4,161.4,0,0.03755
"952",28.776546,99255,25.437711,5605.193,23.15636,48.94604,211.5,161.5,0,0.135714285714286
"953",30.386417,101238,26.215389,5152.851,45.42705,87.41325,210.7,161.3,0,0.0244238095238095
"954",45.001027,107800,27.575997,2518.355,10.4226,25.98603,279.8,148.4,0,0.176454761904762
"955",45.579167,111263,29.956222,2808.122,3.077,3.077,279.9,148.4,0,0.0483071428571428
"956",39.545867,108893,33.763737,4865.82799999999,8.51275,8.80345,279.8,148.4,0,0.0953285714285714
"957",37.354512,107058,32.45942,4703.746,39.2216,61.468,279.8,148.4,0,0.104897619047619
"958",32.819408,103417,25.401454,4712.61900000001,12.09243,12.37278,204.2,161.5,0,0.548833333333333
"959",27.081678,96758,22.494582,5541.842,35.64352,73.89988,250.4,161.6,0,0.242566666666667
"960",24.369217,89996,22.561175,7036.745,40.96848,67.15044,250.4,161.5,0,0.0160785714285714
"961",24.255448,86530,22.73195,7098.819,6.5263,7.0023,126,135.1,0.308419047619048,0
"962",23.884829,85443,22.054176,6788.09600000001,7.10812,7.49656,117.5,135.1,0,0.170895238095238
"963",23.689791,84873,21.958358,6852.978,7.4734,7.96876,124.4,135.1,0,0.0427650793650794
"964",23.969779,85400,22.678685,6991.571,8.43144,8.82876,124.5,135.1,0.0391873015873016,0
"965",25.571788,87990,26.342572,6466.77899999999,15.6692,16.211,123.6,135.1,0,0.207285714285714
"966",29.485407,94493,23.490756,5420.40700000001,15.4488,25.3708,193.8,156.2,0,0.29552619047619
"967",47.141024,105803,29.379301,2766.18700000001,14.75672,15.27824,275.5,143.1,0,0.507419047619048
"968",45.292622,109396,27.598662,4214.467,0.3888,0.3888,296.4,143.1,0,0.599202380952381
"969",40.479715,108805,26.645776,4786.042,0.2408,0.2408,252.3,156.1,0,0.0710642857142857
"970",36.881037,108420,26.789506,3805.33199999999,8.3776,9.112,252.2,156.2,0,0.0331761904761905
"971",35.09468,107696,28.05775,3009.061,9.77097,10.11549,252.9,156.2,0,0.00803333333333334
"972",33.869738,106064,25.088535,2524.07000000001,44.7392,67.71776,220.6,155.8,0,0.00413095238095238
"973",31.392102,104178,24.801509,2819.351,11.0262,11.5056,226.4,155.8,0,0.00132142857142858
"974",30.806081,102427,28.328549,4023.572,10.66446,11.31174,226.5,155.8,0,0.293430952380952
"975",30.431363,101281,24.745526,4384.031,9.97411,10.41484,226.4,155.8,0.017502380952381,0
"976",29.708489,100832,26.048719,5288.342,31.72245,53.04771,267.4,155.7,0,0.0858595238095238
"977",31.85348,102791,24.938255,5369.94899999999,25.88604,51.79698,250.3,155.9,0,0.0142571428571429
"978",47.070001,111232,36.160427,1648.963,71.4472,103.6024,296.1,143.1,0.113895238095238,0
"979",50.477271,114899,41.541261,2997.802,8.976,8.976,296.4,143.1,0.00469523809523809,0
"980",47.468492,113826,30.822349,4401.69500000001,2.3584,2.3584,296.3,143.1,0,0.16017619047619
"981",42.413118,112835,38.287798,4190.156,11.0805,11.0805,296.4,143.1,0,0.0799333333333333
"982",39.015312,108697,30.874028,5353.109,14.71925,16.81225,249,157.6,0,0.266204761904762
"983",31.100921,102021,26.355404,6625.717,11.1012,11.919,215.6,157.8,0,0.250571428571429
"984",29.099504,95907,26.589298,7857.398,8.9871,9.35685,215.6,157.7,0,0.114207142857143
"985",29.674856,93239,27.15053,7419.069,2.17413,2.41338,83.9,134.7,0,0.0396507936507936
"986",29.429741,92970,26.236529,6329.977,0.4785,0.4785,108.3,134.7,0,0.0374412698412698
"987",29.200926,92667,33.68371,6353.716,5.38736,5.6144,110.8,134.7,0,0.057831746031746
"988",30.046326,93557,43.819337,6215.81299999999,34.46534,56.9387,109.4,134.6,0,0.235466666666667
"989",31.66848,96377,53.48958,5814.02800000001,100.1968,123.816,150.2,134.6,0,0.189565079365079
"990",37.41257,103216,52.165303,4856.908,148.62584,199.9096,196.3,144.5,0,0.373514285714286
"991",60.689525,114898,68.45023,2358.891,93.96,102.618,242,143,0,0.332530952380952
"992",63.633155,117929,40.797701,3304.68799999999,36.5001,36.5001,323,143,0,0.552207142857143
"993",55.651616,115860,38.165605,3815.628,29.9193,29.9193,252.2,157.3,0,0.217769047619048
"994",46.593014,114712,41.757049,2541.321,43.605,43.605,171.1,157.3,0,0.204878571428571
"995",46.131502,112213,61.189156,3424.755,106.58256,123.03984,223,157.1,0.263540476190476,0
"996",40.924512,109805,38.125256,3737.26700000001,51.59075,72.539,250.7,157,0,0.0471571428571429
"997",38.290622,107632,37.116893,4058.774,40.25025,64.4004,250.7,156.9,0,0.167466666666667
"998",36.927379,105715,31.903917,4568.21400000001,39.63024,64.73322,250,157.1,0.0672380952380952,0
"999",35.959022,104604,34.577814,4154.38800000001,44.022,69.08,253.9,152,0,0.203788095238095
"1000",34.945938,104555,29.670055,3588.451,18.03472,34.36488,228.6,152.1,0,0.361935714285714
"1001",36.643651,107211,28.221671,2439.83199999999,11.55882,21.7413,291.2,157.2,0,0.0485047619047619
"1002",51.127611,114530,49.541102,-106.144,30.788,30.788,281.3,143,0,0.0372404761904762
"1003",67.233673,118658,77.918959,1823.60799999999,67.88408,68.37512,281.4,143,0,0.0545571428571429
"1004",62.457855,117896,46.815799,3342.696,20.13968,20.46616,281.4,143,0,0.0631023809523809
"1005",57.205339,117505,36.708784,2907.886,25.46112,43.82716,281.4,143,0,0.110761904761905
"1006",49.930551,113950,45.501273,3500.825,92.532,105.61936,206.7,157.8,0,0.00390952380952382
"1007",38.034861,107571,42.810068,4588.132,54.27136,74.90912,227.4,157.8,0,0.108147619047619
"1008",34.576138,101727,39.879615,5468.179,45.85944,72.12648,218.9,157.8,0.0104880952380952,0
"1009",35.498508,100512,39.929341,3007.21799999999,70.96408,93.3064,201.1,139.8,0.00986031746031746,0
"1010",35.770826,99350,35.762096,2635.587,57.4609,81.1109,248.3,139.8,0,0.0803333333333333
"1011",36.184946,99050,36.312475,2490.75900000001,40.905,62.28,167.2,139.8,0,0.18932380952381
"1012",36.626002,99998,29.864,1930.27499999999,9.3942,28.4104,167.3,139.8,0,0.434819047619048
"1013",37.817304,102293,36.327565,1802.60400000001,8.3435,10.8896,167.2,139.8,0,0.788168253968254
"1014",44.662698,108672,43.186618,734.642000000007,11.1606,11.1606,132.8,161.1,0,0.3704
"1015",66.118916,118482,49.358037,-1106.183,28.5271,28.5271,232.6,144.1,0,0.177830952380952
"1016",66.095436,119473,61.558699,1834.32399999999,31.8912,31.8912,324.9,144.1,0,0.404680952380952
"1017",52.27175,118132,33.562566,1598.09299999999,4.3344,4.3344,250.4,161.5,0,0.137628571428571
"1018",45.423198,116403,39.094208,963.622000000003,21.50346,21.87546,239.9,161.1,0,0.322083333333333
"1019",42.678634,115162,43.314163,269.350999999995,17.8997,17.8997,252.9,161.5,0.00597857142857142,0
"1020",38.778369,111815,33.058323,1204.70699999999,26.79404,47.15438,271.4,161.4,0,0.41405
"1021",35.096315,109506,31.484384,1656.254,57.25281,60.13018,250.4,161.4,0,0.028502380952381
"1022",33.459776,107476,31.146378,2645.209,25.11313,25.46201,222.7,161.4,0.0366285714285714,0
"1023",32.257074,105485,30.497889,3989.512,18.33578,36.85846,222.8,161.4,0,0.156357142857143
"1024",31.897837,104259,31.651068,5257.287,2.1328,2.55248,186.1,161.2,0.0449357142857143,0
"1025",33.266362,106324,31.334028,4480.148,3.0438,3.0438,184.3,161.4,0,0.0331761904761905
"1026",40.046669,112668,32.999414,976.342000000004,35.59248,52.7164,285.8,144.1,0,0.07295
"1027",44.998904,117079,30.117623,-87.0470000000059,60.43456,64.92105,286,144.1,0,0.237257142857143
"1028",41.581143,116250,28.570018,129.667000000001,20.01384,38.77632,285.9,144.1,0,0.0858785714285714
"1029",39.493968,114974,28.701276,-44.1309999999939,32.6124,64.5642,285.8,144.1,0,0.116569047619048
"1030",36.602489,111118,27.676453,995.304999999993,31.64656,59.6992,238.7,160.9,0,0.0852238095238095
"1031",32.589047,104956,27.100078,2846.864,44.718,66.1635,250.2,161.8,0,0.0339928571428571
"1032",30.966407,99983,23.344898,3460.037,8.71524,9.17448,250.2,161.8,0,0.118909523809524
"1033",34.875427,98691,22.49468,1676.567,0,0,0,99.9,0.0342671089814474,0
"1034",33.926448,97411,22.647101,1396.216,0,0,0.1,136.6,0.0509916826615483,0
"1035",34.014941,97604,21.885575,834.781000000003,0,0,0,99.9,0,0.340524020149896
"1036",34.023201,97944,23.173153,936.453999999998,11.28564,11.75892,75.6,152.4,0,0.0894634920634921
"1037",34.821596,99416,26.577736,1132.02899999999,11.60656,12.19136,80,152.4,0,0.0810761904761905
"1038",37.573384,102285,23.71403,781.157000000007,20.43888,40.13437,178.6,171.2,0,0.469619047619048
"1039",43.302905,107494,24.935694,-576.379000000001,12.4528,12.9516,201.2,149,0,0.0473166666666667
"1040",50.447313,110122,26.981476,88.4780000000028,28.1908,55.8828,309.8,149,0,0.0538690476190476
"1041",55.081858,112426,31.937209,-151.229000000007,16.422,30.39792,255.4,171.1,0,0.158357142857143
"1042",56.602574,113629,33.627589,-339.042000000001,1.56774,1.96446,256.1,171.5,0,0.0844071428571429
"1043",57.756793,114075,32.334515,-1260.845,0.252,0.252,294.2,171.2,0,0.28547619047619
"1044",49.89124,112740,31.565002,-1428.47,1.14454,1.4863,255.9,171.1,0,0.115504761904762
