"","gen_coal","gen_gas","gen_hydro","gen_multi","gen_nuclear","gen_oil","gen_other","gen_otherRE","gen_solar","gen_storage","gen_solar.1","gen_wind"
"8036",30226.2,22802,2752.5,424.1,33955.6,465.6,4.1,722.8,77.2,0,77.2,4188.1
"8037",29951.7,22672.4,1472,409.6,33895.1,521.7,10,703.5,102.2,0,102.2,4192.7
"8038",29472.6,21967.2,533.7,303.6,33735.4,531.8,9.7,703.8,76.7,0,76.7,4132.1
"8039",25690.7,20730.2,453.5,256,33534.9,577.9,9.4,713.8,82.9,0,82.9,4748.9
"8040",21659.9,18331.2,407.4,183.4,33305.1,644.6,8.8,699.8,37.7,0,37.7,5116.8
"8041",19633,17010.2,409.5,262.3,33182.6,637.2,8.7,693.7,13.7,0,13.7,4764.7
"8042",19330.4,15068.6,406.1,265.9,33195.5,544.6,8.7,665.3,0,0,0,5149.4
"8043",19107.3,13749.5,406.4,265.8,33183.4,563.2,8.4,660.6,0,0,0,5119.3
"8044",19143.7,14758.1,413.5,263,33211.5,563.4,8.4,712.3,0,0,0,5139
"8045",19299.1,15421.5,411.6,265,33227.6,559.6,8.3,705.4,0,0,0,5182.1
"8046",20230.3,17640.9,411.2,262.5,33227.8,556.3,8.6,662.4,0,0,0,5071.9
"8047",22675.9,20506.1,1731.7,266.7,33234.6,556.7,9.2,673,0,0,0,5068.2
"8048",26659.9,22193.2,1854.5,345.2,33250.7,672.2,4.4,699.1,0,0,0,4999.5
"8049",28180.6,22182.6,1493.1,370.3,33248.7,672.3,7.3,708,0,0,0,4698.6
"8050",28322.4,22286.2,1205.3,360.4,33251.7,554,13,720.1,0,0,0,4778.9
"8051",28595.5,22090.4,1179.4,376.3,33254.1,555.5,15.8,699.3,0,0,0,4709.1
"8052",28271.7,21976.3,671.6,364.8,33259,561.4,17.2,698.5,0,0,0,4950.1
"8053",27493.8,21718.7,680.5,364.5,33262.1,659.9,17.3,691.4,0,0,0,4864.5
"8054",28288.8,22236.5,724.8,371.4,33259.8,703.5,6.9,697.9,0,0,0,4390.6
"8055",28471.6,22169.7,684,366.6,33264.4,767.9,4.4,704.9,0,0,0,4322.6
"8056",28145,22979.7,900.6,357.3,33255.9,449.7,7.4,690.4,0,0,0,4498.7
"8057",28494.9,24123.8,1530.9,359.8,33265.9,481.8,4.4,691.6,0,0,0,4001.9
"8058",29554.2,25540.7,4042.7,376,33246.9,494.3,4.3,698.6,102.3,0,102.3,3311.5
"8059",29909,26991.7,4149.6,773.8,33259.9,485.4,4.4,691.5,230.2,0,230.2,3201.4
"8060",29895.8,27069,4707,663.6,33281.7,478.8,4.4,703.8,296.3,0,296.3,2939.5
"8061",29844,27148.6,3750.6,901,33297,436.5,9.5,706.5,280,0,280,2812.2
"8062",29690.6,26364,2511,652,33287,291.2,9.2,726.7,257.2,0,257.2,2661
"8063",29167.9,24305.6,783.6,534.5,33287,302,8.6,712.1,201.1,0,201.1,2544.3
"8064",26737.8,22637.3,475.4,289.7,33300.3,294.7,8.4,697.5,184.2,0,184.2,2434.1
"8065",25250.6,20053.4,475.4,286,33305.3,296.8,8.5,697.6,109.1,0,109.1,2416.2
"8066",25337.4,18614.4,475.2,261.6,33236.7,288.2,8.4,694.9,13.1,0,13.1,2429
"8067",24623.8,18688.7,480.3,283.6,33099.6,299.4,8,662.6,0,0,0,2403.7
"8068",24370.1,18725.4,479.6,279.2,33069.4,297.8,8.1,700.8,0,0,0,2391.9
"8069",25187.8,18650.3,480,266.7,33046.1,208.4,7.9,694.6,0,0,0,2535.4
"8070",26580,20396.9,468.9,272.7,33247.9,184.7,8.2,707.9,0,0,0,2437
"8071",28262,24035,2262.3,844.3,33277.6,183.6,8.9,701.1,0,0,0,2277.3
"8072",29117.3,26649.6,3895.1,1338.4,33293.6,183.2,3.9,689.2,0,0,0,2169.4
"8073",29247.6,26559,3475.7,1190.8,33287,186.3,7,699.8,0,0,0,2054.8
"8074",28943.4,26332.7,2253.8,1094.6,33286.7,181.1,12.3,687.8,0,0,0,2120.5
"8075",28891.4,25624.8,1249.2,1135.4,33293.6,179.6,15.8,689.3,0,0,0,2155.3
"8076",28946.8,25156.6,1002.1,1081.1,33269.3,177.9,16.9,682.3,0,0,0,2218.1
"8077",28787.8,23796.8,623.9,1054.6,33262.7,176.1,16.7,666.8,0,0,0,2176.4
"8078",28939.9,23303.7,683.3,468.7,33269.2,212.1,11.5,688.2,0,0,0,2487.2
"8079",28837.4,23798.6,721.7,290.8,33257.2,174.8,14.2,652.7,0,0,0,2377
"8080",28237,24285.8,960.2,303.7,33259.9,177,3.8,651.7,0,0,0,2455.4
"8081",28697.6,25422.2,1697,294.3,33260.9,173.1,4,673.8,1.9,0,1.9,2083.8
"8082",28741.3,27073.5,3855.5,368.9,33243.9,172.7,3.8,666.1,131.7,0,131.7,2237.6
"8083",29038,27551.7,3868.4,770,33274.5,172.3,3.9,674.4,251.7,0,251.7,2068.5
"8084",29058.1,27542.5,2748.8,706.2,33279.3,171.4,4,659.1,297.8,0,297.8,2100.6
"8085",29114.3,27008,1805.3,772.9,33276.6,171.5,9.4,666,316.4,0,316.4,1974.3
"8086",28999.2,26597,1466.9,395.6,33288.5,173.4,9.1,660.4,289.9,0,289.9,1976.6
"8087",28185.1,24505.6,563.2,348.9,33245.7,174,8.8,659.7,268.3,0,268.3,2106.2
"8088",27861,20373.3,579.2,306.3,33280.5,176.1,8.5,661.5,230.9,0,230.9,2158.7
"8089",26686.3,18336,636.4,351.9,33313.2,302.5,8.3,695.3,135.9,0,135.9,2058.1
"8090",26203.9,17350.7,497,312.4,33285.7,179.4,8.1,673,13,0,13,1815.9
"8091",25587,16814.8,407.7,315.5,33298.6,182.2,8.1,675.7,4.3,0,4.3,1639.3
"8092",25199.4,16045.8,408.8,299.2,33277.4,186.2,8.1,669.5,4.3,0,4.3,1666.2
"8093",25237.3,16493.6,500.2,167.6,33286,188,8,683.9,4.3,0,4.3,1867.6
"8094",26161.8,17148.9,785.6,176,33291.8,186,8.3,710,4.3,0,4.3,1971.6
"8095",26854.6,18401.9,725.3,192.3,33304.2,183.8,8.6,712.3,4.3,0,4.3,1827.5
"8096",27849.1,19411.9,518.6,186.7,33297,183.2,8.5,708.8,4.3,0,4.3,2030.1
"8097",28256.4,20480.6,831.5,329.1,33287.3,182.9,11.9,710.9,4.3,0,4.3,1837.9
"8098",28692.1,20843.8,832.6,416.2,33278.6,181.6,15.2,726.8,4.3,0,4.3,1669.1
"8099",29069.1,21191.8,744.5,575.5,33225.5,181.1,21.3,729.9,4.3,0,4.3,1509.8
"8100",29125.7,20802.1,604,421,33272.2,178.2,22.6,735.3,4.3,0,4.3,1269.9
"8101",28792.8,20489,654.3,483.8,33266.6,205.2,16.4,738.5,4.3,0,4.3,1078.6
"8102",28709,20356.7,665.3,256,33264.8,176.5,21,745.6,4.3,0,4.3,1034.7
"8103",28540.5,20954.3,604.7,224.6,33269.5,175.8,14.3,754,4.3,0,4.3,1105.4
"8104",28515.7,21133.7,834.9,341.6,33264.5,176.5,11.9,746.4,4.3,0,4.3,1151.2
"8105",28435.7,22110.5,804.4,263.2,33263.9,175.5,9.1,707.7,9.3,0,9.3,1095.7
"8106",29285.6,24006.6,3283.6,236.6,33272.6,174.3,9.3,676.3,142.2,0,142.2,1063
"8107",29589.7,24168.1,3596.2,268.2,33247.7,173.1,9.1,710.5,225.6,0,225.6,1004.8
"8108",29955,24281.8,2649.2,308.4,33267.2,172.1,9,720.2,254,0,254,993.8
"8109",29904.3,24210.7,1445,311.5,33265,172.8,8.8,690.9,253.9,0,253.9,972.3
"8110",29801,23178.3,1299.5,304.7,33203.1,174.7,8.5,709.9,257.1,0,257.1,959.9
"8111",29216,22032.8,594.8,191.6,33085.4,178.3,8.4,700.5,248.9,0,248.9,786
"8112",28904.8,19795.5,406.7,281.8,32203.3,178.4,8.3,688.6,168.9,0,168.9,705.1
"8113",28079.8,18550.9,403.3,303.8,32183.5,178.8,8.2,708.4,90.6,0,90.6,543.3
"8114",28011.5,17565.2,401.9,214.7,32333.4,181.5,5.5,703.4,4.3,0,4.3,451.3
"8115",26499.8,17212,399.5,208.4,32394.9,182.7,8.1,686.7,4.3,0,4.3,396.3
"8116",25986.7,17325.5,403.3,240.5,32405.4,185.8,8,709,4.3,0,4.3,319.3
"8117",26474.2,17011.3,407.8,267.2,32404.7,187.9,8,721.8,4.3,0,4.3,347.4
"8118",26616.6,17167.5,492.9,274.1,32425,187,8.1,708.8,4.3,0,4.3,452.5
"8119",26907.9,17748.7,758.8,310.7,32396.8,187.1,8.4,719.5,4.3,0,4.3,522.1
"8120",28198.7,18637.2,753.3,322.3,32413.7,184.6,8.5,703.3,4.3,0,4.3,566.9
"8121",28781.1,19425.2,664.5,322.1,32403.8,183.4,11.5,720.4,4.3,0,4.3,675.5
"8122",30042.7,20098.6,849.6,339.4,32369.7,181.7,17.3,717.1,4.3,0,4.3,853.5
"8123",30323.9,19508.8,543.4,321.3,32360.7,181.9,19.1,716.3,4.3,0,4.3,1031.7
"8124",30279.8,19695.6,572.4,326.3,32368.9,180.6,21,696.1,4.3,0,4.3,846.1
"8125",30389.2,19734.6,544.6,330.3,32354.2,177.9,19.6,705.2,4.3,0,4.3,708.1
"8126",30812.6,20023.9,508.5,325.1,32344.6,177.2,16.8,706,4.3,0,4.3,859.2
"8127",30669.5,19946,743.2,352,32398,175.5,15.9,707.7,4.3,0,4.3,650.1
"8128",30713.2,20563.2,739.6,325.5,32310.7,175.1,10.9,701.8,4.3,0,4.3,722.3
"8129",31377.5,21823.1,981.1,349.8,32104.4,173.7,8.9,677.5,5.6,0,5.6,876.3
"8130",32544.4,23557.1,3633.1,352.2,32005,173.4,9.2,689.1,34.1,0,34.1,1053.3
"8131",33020.3,23564.7,3912.8,357.5,32224.6,171.9,9.1,711,106.1,0,106.1,1252.5
"8132",33140.8,23380.1,3040.7,350.1,32284.4,170.8,9,719,165.9,0,165.9,1508.4
"8133",33217,23301.8,1360.3,345,32298.1,171.4,9,718.3,180.7,0,180.7,1817.8
"8134",32462.4,22102,1480.7,340.1,32312.3,172.8,8.9,681,180,0,180,2406.2
"8135",31152.4,19449.5,528.9,300.2,32311.8,175.5,8.6,708,133.3,0,133.3,2794.8
"8136",29040,18917.6,854.8,326.4,32321.6,175.3,8.4,710.7,89,0,89,3063.8
"8137",28108.6,17768.2,789.3,324.5,32347.9,176.9,8.3,706.2,18.8,0,18.8,2832.2
"8138",27039.7,16955.7,569.5,305.8,32368.1,181,8.4,674.2,4.3,0,4.3,2705
"8139",26202.5,17305.9,404.9,313,32383.2,182.3,8.1,689.3,4.3,0,4.3,2579
"8140",26900.9,17173,401.6,304,32389.6,185.6,8.1,682.7,4.3,0,4.3,2543
"8141",28261.7,17454.4,395.3,301.3,32399.3,186.5,8,672.8,4.3,0,4.3,2122.7
"8142",29875.3,18760.1,490.3,297.3,32381.2,186,8.3,689.5,4.3,0,4.3,1791.4
"8143",31211.7,21835.2,2720.1,342.2,32408,185.6,8.9,708.5,4.3,0,4.3,1551.2
"8144",33889.1,23706.5,2568.7,351.5,32515.3,185.3,9.1,722.3,4.3,0,4.3,1485.5
"8145",34832.4,24013.1,2358.4,347.2,32564.7,183.1,6.3,706,4.3,0,4.3,1536.2
"8146",34439.5,23534.3,2049.9,353.2,32731.7,183.8,10.4,700.8,4.3,0,4.3,1899.8
"8147",34461.2,23602.6,1370.4,376.1,32875.5,183.7,9,706.6,4.3,0,4.3,2195.3
"8148",34173.3,22933.5,798.5,370,32891,182.1,8.8,715.7,4.3,0,4.3,2268.1
"8149",33233.7,21736.3,673.7,338.1,33011.8,335.8,16.8,686.7,4.3,0,4.3,2226.7
"8150",33003.1,22096.8,692.2,358.7,33143.1,335.8,15.3,689.4,4.3,0,4.3,1501.1
"8151",32871.9,21839.8,1018.5,329.8,33159,339.4,9.5,643.7,4.3,0,4.3,1226.1
"8152",32625.8,22359.6,1180.7,356,33127.2,338.3,5.4,684.4,4.3,0,4.3,997.6
"8153",33769.8,22902.2,1237.8,335.4,33184.2,177.4,4.1,681.2,4.3,0,4.3,700
"8154",34644.6,25454.8,3931.5,470.3,33239.5,173.1,4,674.1,17.8,0,17.8,893.4
"8155",35568.7,26193.5,3380.5,883.1,33246.8,172.2,3.3,668.4,31.8,0,31.8,1409.8
"8156",36083.1,26316.8,2976,387.6,33251.7,170.5,3.3,669.6,76.9,0,76.9,1684
"8157",36226.2,26066,1410.9,366.6,33249.4,170.3,9.2,678.2,180.1,0,180.1,1802.7
"8158",36023.4,24732.6,1014.8,363.7,33272.2,172,8.8,660,228.8,0,228.8,1902
"8159",34168.4,22174.4,695.4,334.4,33256.1,174,8.5,665.7,258.1,0,258.1,1798.3
"8160",32458.7,20291,764.8,336,32966.8,175.3,8.3,626,212.3,0,212.3,1916.4
"8161",31095.9,18513.4,769.4,316.6,32743.2,177.8,7.9,615.4,121.2,0,121.2,1926.7
"8162",30054.2,17940.1,782.6,316.5,32704.5,177.9,7.8,602.9,4.3,0,4.3,1804.3
"8163",28776.6,17445.4,533.5,312.2,32827.5,174.8,7.6,599.2,4.3,0,4.3,1910.1
"8164",28962.1,17765.2,625.9,314.1,32829.3,178,7.6,623.2,4.3,0,4.3,2052
"8165",29948.8,17957.5,596.9,313.7,32944.1,178.4,7.6,638.2,4.3,0,4.3,2047.3
"8166",31464.5,19888.5,535.8,316.3,32980.9,182.4,8.1,645.9,4.3,0,4.3,1854.5
"8167",33655.7,22614.4,1582.7,351.6,32989.2,185,7.8,654.2,4.3,0,4.3,1895.9
"8168",35498.5,25423.4,2464,382.1,33041.3,185,2.6,658.9,4.3,0,4.3,1954.7
"8169",35657,24905.2,1808.9,515.8,33079.6,218.7,4.3,669.1,4.3,0,4.3,1951.4
"8170",36277.4,24639.4,1737.7,385.2,33153.9,432,4.7,672,4.3,0,4.3,1556.1
"8171",36801.8,24886.4,1001.9,550.1,33205.7,501.5,6.8,670.1,4.3,0,4.3,1151.3
"8172",36890.6,23806,699.4,545.4,33232.9,516.9,8.5,663.3,4.3,0,4.3,1073.2
"8173",36889.4,23200.1,729.2,415.1,33269.9,606.5,4.5,700.3,4.3,0,4.3,1359.2
"8174",36819.1,23183.5,719.1,371.5,33262.3,643.1,5.1,704,4.3,0,4.3,1664.9
"8175",36089.1,22954.9,641,336.8,33266,697.2,2.9,701.7,4.3,0,4.3,2977.7
"8176",35431,23282.5,898.4,368.1,33268.2,648.4,3,707.5,4.3,0,4.3,3344.9
"8177",36022.6,24375.6,1569.8,368.6,33288.8,647.1,2.9,722.4,4.3,0,4.3,2522.7
"8178",36897.6,25656.2,3463,357.4,33284.1,649.4,3.1,706.2,7.1,0,7.1,2236.8
"8179",36768.3,26293.6,4151.9,351.9,33275.4,644.2,3,728.5,17.6,0,17.6,2377.4
"8180",36894.6,26229.5,3066,378.3,33263.8,642.2,3.1,730,37.9,0,37.9,2209.6
"8181",37401,25722.7,1799.3,379.9,33277.2,644.7,8.7,728.2,39.5,0,39.5,2300.4
"8182",36575.5,23525.5,1020.7,338,33282.6,646.1,8.5,711.8,25.2,0,25.2,2646.1
"8183",34563,21084.2,785.1,319,33245.1,174.5,8.1,704.9,18.8,0,18.8,2259.3
"8184",32682.1,18561.8,556.4,320.6,33272,175.3,8,698.4,18.4,0,18.4,2842.9
"8185",30523.5,18123.6,628.4,232.9,33285.4,179.4,7.8,737.8,9.1,0,9.1,2721.8
"8186",30054,16979.7,667.9,229.2,33281.8,178.3,7.6,698.8,4.3,0,4.3,2676.9
"8187",29563.4,16672.4,686,225.5,33273.7,182.2,7.5,679.1,4.3,0,4.3,2378.3
"8188",29759.2,16527.4,549.1,221.9,33280.5,185,7.4,634.6,4.3,0,4.3,1922.5
"8189",31212.3,17343,455,231.2,33290.5,184,7.6,701.1,4.3,0,4.3,1643.3
"8190",32264.4,18967.8,511.2,233,33273.3,182.7,7.6,717.3,4.3,0,4.3,1786
"8191",34086.1,21915.8,1728.3,244.6,33291.9,194.3,8.2,690.8,4.3,0,4.3,1661.5
"8192",36404.3,23875.2,2760.5,234.3,33287.6,181.3,8.7,706,4.3,0,4.3,1401.5
"8193",37532.5,24197.7,1471.3,239.6,33281.1,231.5,8.9,712.6,4.3,0,4.3,1682.4
"8194",36784.9,22775.3,1094,395.6,33287.2,179.6,9.3,712.4,4.3,0,4.3,1983.6
"8195",35961.9,22013.4,1116.4,240.9,33281,180.1,10.6,690.6,4.3,0,4.3,2146.6
"8196",35371.5,21136.3,855.4,228.5,33067.2,178.1,11.4,646.4,4.3,0,4.3,2068.3
"8197",35978.9,21368.1,785.4,232.5,33333.1,177.6,10.9,658.1,4.3,0,4.3,1947.5
"8198",35429.2,20350.3,779.2,232.9,33334.2,176.7,10.7,638.7,4.3,0,4.3,2145.4
"8199",35317.9,21029.7,785.2,230.5,33330.2,176.4,10.3,651.6,4.3,0,4.3,2182.1
"8200",35007.7,20538,835.6,242.6,33347.4,175.5,12.6,657.5,4.3,0,4.3,2360.2
"8201",35533,21726.3,805.8,238.7,33343.5,173.1,8.5,646.2,4.3,0,4.3,2084.5
"8202",37223.7,23897.3,4824.1,242.1,33331.6,171.6,8.5,661,28,0,28,2184.9
"8203",39299.6,24236.8,4447,246.4,33344.4,173.4,8.5,653.8,89.3,0,89.3,2261
"8204",39891.4,24471.2,3229.4,245.5,33349.6,172.1,8.6,629.3,170.4,0,170.4,3036
"8205",39465,23999.3,1807,247,33324.1,172.3,9.1,633.4,194.3,0,194.3,3376.8
"8206",39689.3,22555.8,754.5,246.5,33338,173.3,8.8,643,174.3,0,174.3,3900.5
"8207",37949.4,20530.8,747.4,237.1,33322.1,174.9,8.3,662.8,155.8,0,155.8,4082.8
"8208",35948.8,18801.3,602.4,238.7,33317.3,175.6,8,657.7,126,0,126,4416.8
"8209",33947.8,16464.1,675.4,236.5,33317.4,178.1,7.7,681.9,112.1,0,112.1,3998.3
"8210",33832.9,15416.1,621.6,234,33327.5,177.3,7.8,696.9,15.1,0,15.1,3874.3
"8211",32949.1,14423.3,552.2,184.9,33322.1,179.4,7.7,699.3,4.3,0,4.3,4201.7
"8212",32962.8,14796.6,533.9,183.7,33342.4,183.1,7.5,729.6,4.3,0,4.3,3902.4
"8213",33321.7,15272.9,553.4,227.7,33333.9,182.7,7.6,688.5,4.3,0,4.3,3754
"8214",35134.1,17667,783.1,234.5,33332.2,182.9,7.7,716.3,4.3,0,4.3,3705
"8215",36217.1,19488.3,1932.4,240.2,33325.3,180.9,8.3,702.2,4.3,0,4.3,3886
"8216",38807.1,21670,3430.8,283.5,33330.4,180.5,1.8,716.4,4.3,0,4.3,3591.5
"8217",39425.4,23006.5,1639.1,362.6,33336.7,229.3,5,703.8,4.3,0,4.3,3867.6
"8218",40092.7,22713.7,1093.4,230,33331.3,177.3,5.4,724.6,4.3,0,4.3,4027.1
"8219",39552.4,21600.2,1123.2,238.5,33328.3,245.9,5.6,728.5,4.3,0,4.3,4753.2
"8220",39279.3,21117.8,1011.3,233.8,33342.9,175.4,5.6,725.7,4.3,0,4.3,4682.2
"8221",38037.3,21203.6,756,238.4,33339.1,175.5,8.1,710.1,4.3,0,4.3,4986.9
"8222",38177.5,21104.5,717.2,238.1,33343.2,226.1,8.9,648.9,4.3,0,4.3,5583.7
"8223",38205.2,21430.7,961.9,233.8,33343.4,174.9,6.5,672.2,4.3,0,4.3,5513.5
"8224",37899.2,20773.2,1003.9,229.4,33332.6,174.8,5.6,664.5,4.3,0,4.3,5397.2
"8225",38589.3,22271.4,1209.2,232.6,33366.6,173.5,4.2,710.9,4.3,0,4.3,4630.6
"8226",39720.2,24787.4,4439.3,230.5,33361.3,170.3,4.1,686.7,12.1,0,12.1,4472.5
"8227",40438.3,25192.1,4541.4,228.8,33357.6,169.3,4.2,706.9,22.8,0,22.8,4733.7
"8228",40979.6,25285.1,4044.4,225.7,33371.8,170.3,4.2,685.9,54.9,0,54.9,4588.5
"8229",41427.7,25726,2854.6,246.8,33371.8,168.4,8.4,690.4,61,0,61,4529.1
"8230",41570.1,24977.5,1279.4,242.3,33361.6,171,9.8,667.7,102.8,0,102.8,4585.9
"8231",40697.9,22471.4,543.7,229.2,33374.4,172.6,9.7,692.5,98.8,0,98.8,4323.4
"8232",39508.9,20566.9,550.7,230.7,33375.3,171.8,9.2,675.1,63.4,0,63.4,3998.3
"8233",38869,19522.5,512.2,233.7,33382.4,172.8,9,702.6,37.2,0,37.2,3928.1
"8234",39173.1,19106.3,475.8,235.2,33371.5,174,8.6,715.2,7.1,0,7.1,3021.3
"8235",38980.5,19108.4,586.9,233.6,33386.6,178,8.7,698.2,4.3,0,4.3,2743.4
"8236",39333.2,18780.4,428.4,247.5,33388.9,179.3,8.6,704.1,4.3,0,4.3,2579.1
"8237",40545.6,19019.8,447,235.2,33382.8,180.5,8.5,712.9,4.3,0,4.3,2735.2
"8238",41308.9,20992.6,750.2,305.1,33388.6,181.5,8.7,708,4.3,0,4.3,2524.7
"8239",42122.7,22782.5,4437.9,372.3,33389.7,264.1,9.4,719.1,4.3,0,4.3,2638.2
"8240",43384.3,25834.6,4720.5,709,33398.9,351.7,4.1,709.8,4.3,0,4.3,2666.6
"8241",43328.7,25140.9,3831.8,670.4,33381.8,749.7,7.2,698,4.3,0,4.3,2793.9
"8242",43752.9,24387.2,2855.8,424.7,33376.5,744.4,12.6,685.1,4.3,0,4.3,2843.7
"8243",43885.8,24851.3,1453.5,437.5,33398.6,738.4,16.2,682.8,4.3,0,4.3,2657
"8244",43901.6,23771.2,1264.5,402,33371.9,356.8,10,677.5,4.3,0,4.3,2439.9
"8245",44154,22810.5,1133.6,281.7,33381.9,335.7,16,682.3,4.3,0,4.3,2191.1
"8246",43856,22671,694.4,275.7,33373.5,332.5,16.3,677.5,4.3,0,4.3,2052.6
"8247",43758.4,22343.9,928.3,307.4,33385.4,335.1,10.4,694.8,4.3,0,4.3,1982.5
"8248",43396.1,22573.5,955,324.1,33374.2,373.5,5.3,683.3,4.3,0,4.3,1856.8
"8249",43522.1,24263.3,1426.5,337.4,33364.5,174.4,4.2,680.3,4.3,0,4.3,1770
"8250",44811.9,26025.4,4666,359.2,33385.2,179.3,4.2,693.7,130.7,0,130.7,1602.5
"8251",45021.1,27825.3,4203.1,589.6,33387.5,234.8,4.1,724.9,266.7,0,266.7,1804.8
"8252",45046.8,26987.8,3660.3,356.6,33395.8,169.5,4.1,711.2,298.4,0,298.4,1726.8
"8253",45379.2,26650.9,2712.8,374.1,33388.4,171,9.9,702.5,277.4,0,277.4,1612.2
"8254",45330,26382.3,1147.9,374,33373.8,192.9,9.5,714.1,260,0,260,1524.5
"8255",44637.8,24399.1,572.3,233.6,33372.9,175.7,9.3,714.4,237.7,0,237.7,1519.9
"8256",42835.5,22381.5,510.1,229.4,33105.6,178.1,8.7,708.3,216.2,0,216.2,1461.3
"8257",41361.4,21120,435.8,230.3,33012.1,176.8,8.6,707.8,141.5,0,141.5,1325.6
"8258",40125.4,20684.9,456.2,233.8,32994.2,177.1,8.4,711.1,16.5,0,16.5,1252.4
"8259",39307.2,20458.4,376.1,235,32979.6,177.3,8.4,702,4.3,0,4.3,1118.6
"8260",39475.1,20397.7,518.4,322.7,33019.1,180.8,8.4,700.3,4.3,0,4.3,1153.8
"8261",39920.7,20310.2,613.9,326.4,33038.9,182.2,8.5,707.1,4.3,0,4.3,1017.4
"8262",40307.8,20590.7,651.8,325.4,32845.3,182.3,8.6,709.8,4.3,0,4.3,948.8
"8263",41069.6,21259.7,935,238.7,32728.9,180.7,9,700.7,4.3,0,4.3,873.9
"8264",41788.7,22545.4,1784.5,234.3,32577.4,180.6,8.8,705.9,4.3,0,4.3,730.9
"8265",42404.6,23270.9,2421.6,238.3,32455.1,178.2,11.8,701.8,4.3,0,4.3,1001.3
"8266",42070,23565.4,2302.7,297.8,32204.9,178.5,14.9,712.3,4.3,0,4.3,1038.5
"8267",42294.5,23032.3,912.3,276.5,32165.1,177.5,20.9,713.1,4.3,0,4.3,1206
"8268",41500.9,22291.5,867.2,289.6,32184.9,177.4,22,706.2,4.3,0,4.3,1336
"8269",40361.7,22011.2,646.9,274.7,32204.8,174,22.8,714.6,4.3,0,4.3,1073.1
"8270",39835.7,20912.1,674.5,272,32253.8,175.4,19.1,706.5,4.3,0,4.3,1020.7
"8271",39594.3,20776.3,963.2,232.7,32356.9,172.1,11.5,706.7,4.3,0,4.3,840.6
"8272",39199.3,20678,967.6,203.9,32430.4,173.1,11.8,694,4.3,0,4.3,802.9
"8273",39878.3,22447.5,1221.5,243.8,32425.3,172.5,9.6,689.3,4.3,0,4.3,806.1
"8274",41636.8,24755.9,4475.4,256.9,32435,171.5,9.7,707.8,128.4,0,128.4,610.3
"8275",42717.7,26223.9,4104.4,265.8,32426.9,170.9,9.8,710.4,255.5,0,255.5,596.5
"8276",43187.4,26109.7,3528.1,276.5,32424,169.3,9.5,678.1,298.4,0,298.4,767.1
"8277",43539.3,26236.9,2123.1,294.2,32433.8,171.9,9.4,684,291.3,0,291.3,1028.6
"8278",43810.6,25817.2,1405.4,263.9,32436,172.4,9.4,692.4,270.5,0,270.5,1273.6
"8279",43052.4,24317.1,726.8,259.1,32326.9,173.9,8.9,674.9,261.6,0,261.6,1975
"8280",41426.4,21548.3,547.1,261.8,32317.1,175.4,8.7,680.6,225.6,0,225.6,2579
"8281",40273.2,20274.8,542.6,234.9,32343.3,178,8.7,669,134.7,0,134.7,2763.1
"8282",39263.4,19379.6,405.6,236,32400.1,178.3,8.5,674.1,17.9,0,17.9,2660.6
"8283",37966.1,18779.9,442,234.8,32533.1,180.4,8.4,681.8,4.3,0,4.3,2634.2
"8284",37771.6,19359.8,430.9,238.7,32719.4,185.8,8.5,693.6,4.3,0,4.3,2603
"8285",37501.7,19113.6,427.7,237,32777.4,183.9,8.3,688.7,4.3,0,4.3,2601.6
"8286",37885,18961.4,405.9,264.8,32797.8,182.7,8.7,689.4,4.3,0,4.3,2828.3
"8287",38333.9,18985.4,515.7,267.8,32874.8,182.1,8.9,713.3,4.3,0,4.3,3083.6
"8288",38720,19478.5,675.7,263.9,32888.3,178.2,9,715.7,4.3,0,4.3,3179.9
"8289",39076,20258.5,817.5,282.7,32918.5,179,10,716.1,4.3,0,4.3,3622.6
"8290",40185.5,21295.2,1070.3,298.5,32909.2,177.4,12.4,700.9,4.3,0,4.3,3285.4
"8291",40987.2,21420.4,623.5,291.8,32952.6,178.5,12.8,710.7,4.3,0,4.3,3437
"8292",41213.7,21253.1,770.2,306.4,33019.3,176.2,13.4,699.9,4.3,0,4.3,2856
"8293",40770.5,21463.9,571.5,299.8,33115,175.5,12.3,698.2,4.3,0,4.3,2997.1
"8294",40071.3,20955.6,507.5,299,33193.9,175.2,11.4,694.9,4.3,0,4.3,2972.3
"8295",39103.3,20589,929.9,301.8,33269.6,175.8,12.3,716.9,4.3,0,4.3,3004.5
"8296",39062.6,20689.8,937.5,305.1,33306.6,173.8,9.3,706.6,4.3,0,4.3,2808.9
"8297",39414.8,21429.7,1310.9,298.2,33314.9,172.9,9.5,708.3,4.3,0,4.3,3128.4
"8298",41775.4,23811.9,2903.7,354.7,33323.9,171.6,9.7,707.1,74.4,0,74.4,3092.3
"8299",42671,24150.6,3059.3,348.9,33359,170.8,9.4,718.2,128.1,0,128.1,2790.7
"8300",42685.3,23839.7,2498.9,342.6,33345.1,169,9.5,711.7,154.2,0,154.2,2930.4
"8301",41994,23492.5,1941.5,253.3,33327.4,169.7,9.4,741.3,194.2,0,194.2,2829.2
"8302",40935.6,22440.8,805.5,250.1,33333.9,174.9,9.4,749.5,192.7,0,192.7,3238.9
"8303",38896.6,20594.2,628.6,244.3,33289.4,175.2,9.1,735.9,141,0,141,3832
