datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,rmccp,rmpcp,total_pjm_rt_load_mwh,total_pjm_loc_credit,total_pjm_reg_purchases,total_pjm_self_sched_reg,total_pjm_assigned_reg
6/15/2016 1:00:00 AM,6/14/2016 9:00:00 PM,6/15/2016 2:00:00 AM,6/14/2016 10:00:00 PM,11.02,0.22,100755.32501,114.84000,471.74300,284.73700,250.47400
6/15/2016 2:00:00 AM,6/14/2016 10:00:00 PM,6/15/2016 3:00:00 AM,6/14/2016 11:00:00 PM,10.13,0.89,93956.76901,302.91000,482.92600,272.96200,273.56700
6/15/2016 3:00:00 AM,6/14/2016 11:00:00 PM,6/15/2016 4:00:00 AM,6/15/2016 12:00:00 AM,10.02,2.93,85584.41698,41.06000,492.88800,271.84500,284.69800
6/15/2016 4:00:00 AM,6/15/2016 12:00:00 AM,6/15/2016 5:00:00 AM,6/15/2016 1:00:00 AM,8.49,0.00,78524.59796,0.00000,425.16700,145.49900,294.86200
6/15/2016 5:00:00 AM,6/15/2016 1:00:00 AM,6/15/2016 6:00:00 AM,6/15/2016 2:00:00 AM,6.32,0.51,73826.41299,0.00000,430.47100,248.60300,205.47700
6/15/2016 6:00:00 AM,6/15/2016 2:00:00 AM,6/15/2016 7:00:00 AM,6/15/2016 3:00:00 AM,6.30,0.20,70956.40706,376.33000,387.85800,241.16700,170.61300
6/15/2016 7:00:00 AM,6/15/2016 3:00:00 AM,6/15/2016 8:00:00 AM,6/15/2016 4:00:00 AM,6.17,0.78,69649.21398,51.24000,425.49400,253.57900,200.34700
6/15/2016 8:00:00 AM,6/15/2016 4:00:00 AM,6/15/2016 9:00:00 AM,6/15/2016 5:00:00 AM,7.49,0.15,69879.34594,0.00000,402.45200,249.34500,179.31400
6/15/2016 9:00:00 AM,6/15/2016 5:00:00 AM,6/15/2016 10:00:00 AM,6/15/2016 6:00:00 AM,6.36,0.68,72587.53008,79.67000,546.80000,277.15800,297.26300
6/15/2016 10:00:00 AM,6/15/2016 6:00:00 AM,6/15/2016 11:00:00 AM,6/15/2016 7:00:00 AM,9.72,1.87,77982.32796,62.26000,522.62100,247.58000,302.43700
6/15/2016 11:00:00 AM,6/15/2016 7:00:00 AM,6/15/2016 12:00:00 PM,6/15/2016 8:00:00 AM,5.10,0.49,83925.96903,545.41000,556.80800,203.65200,372.95000
6/15/2016 12:00:00 PM,6/15/2016 8:00:00 AM,6/15/2016 1:00:00 PM,6/15/2016 9:00:00 AM,8.62,0.00,88982.71298,234.01000,501.14900,198.19200,321.49300
6/15/2016 1:00:00 PM,6/15/2016 9:00:00 AM,6/15/2016 2:00:00 PM,6/15/2016 10:00:00 AM,9.78,0.84,93549.61700,181.62000,526.79900,202.21200,343.38200
6/15/2016 2:00:00 PM,6/15/2016 10:00:00 AM,6/15/2016 3:00:00 PM,6/15/2016 11:00:00 AM,11.71,0.10,98090.52181,321.61000,489.77900,270.13200,240.77200
6/15/2016 3:00:00 PM,6/15/2016 11:00:00 AM,6/15/2016 4:00:00 PM,6/15/2016 12:00:00 PM,8.87,0.16,102452.56791,185.71000,483.38600,284.23600,225.36800
6/15/2016 4:00:00 PM,6/15/2016 12:00:00 PM,6/15/2016 5:00:00 PM,6/15/2016 1:00:00 PM,0.01,0.00,106804.33392,587.28000,517.34300,268.02300,271.87400
6/15/2016 5:00:00 PM,6/15/2016 1:00:00 PM,6/15/2016 6:00:00 PM,6/15/2016 2:00:00 PM,29.71,0.00,111165.82498,0.00000,549.00600,224.84700,332.00100
6/15/2016 6:00:00 PM,6/15/2016 2:00:00 PM,6/15/2016 7:00:00 PM,6/15/2016 3:00:00 PM,71.79,0.00,114731.70201,1723.78000,492.06900,280.02600,249.49800
6/15/2016 7:00:00 PM,6/15/2016 3:00:00 PM,6/15/2016 8:00:00 PM,6/15/2016 4:00:00 PM,2.57,0.00,117532.32800,741.07000,512.21100,203.77900,343.64600
6/15/2016 8:00:00 PM,6/15/2016 4:00:00 PM,6/15/2016 9:00:00 PM,6/15/2016 5:00:00 PM,43.00,0.00,120006.97903,168.66000,462.33600,207.77600,291.31700
6/15/2016 9:00:00 PM,6/15/2016 5:00:00 PM,6/15/2016 10:00:00 PM,6/15/2016 6:00:00 PM,6.62,0.00,120760.10695,2569.32000,514.41300,172.21200,383.45100
6/15/2016 10:00:00 PM,6/15/2016 6:00:00 PM,6/15/2016 11:00:00 PM,6/15/2016 7:00:00 PM,0.44,0.00,119072.53296,4093.32000,540.59800,159.78000,411.23700
6/15/2016 11:00:00 PM,6/15/2016 7:00:00 PM,6/16/2016 12:00:00 AM,6/15/2016 8:00:00 PM,0.33,0.00,115426.20608,3325.03000,525.50700,203.18700,362.95900
6/16/2016 12:00:00 AM,6/15/2016 8:00:00 PM,6/16/2016 1:00:00 AM,6/15/2016 9:00:00 PM,10.84,0.09,112329.01410,532.48000,508.43800,203.77200,341.88400
6/16/2016 1:00:00 AM,6/15/2016 9:00:00 PM,6/16/2016 2:00:00 AM,6/15/2016 10:00:00 PM,11.39,0.29,109565.71401,959.95000,520.95400,316.12400,245.22200
6/16/2016 2:00:00 AM,6/15/2016 10:00:00 PM,6/16/2016 3:00:00 AM,6/15/2016 11:00:00 PM,12.44,0.00,102465.44000,1023.11000,504.83700,311.19900,234.83000
6/16/2016 3:00:00 AM,6/15/2016 11:00:00 PM,6/16/2016 4:00:00 AM,6/16/2016 12:00:00 AM,11.17,0.14,93759.40995,0.00000,535.80200,297.62300,279.23000
6/16/2016 4:00:00 AM,6/16/2016 12:00:00 AM,6/16/2016 5:00:00 AM,6/16/2016 1:00:00 AM,5.43,0.00,86035.96596,0.00000,394.80900,298.83300,148.91600
6/16/2016 5:00:00 AM,6/16/2016 1:00:00 AM,6/16/2016 6:00:00 AM,6/16/2016 2:00:00 AM,5.57,0.00,80776.20605,0.00000,379.05300,282.28500,147.41000
6/16/2016 6:00:00 AM,6/16/2016 2:00:00 AM,6/16/2016 7:00:00 AM,6/16/2016 3:00:00 AM,3.97,0.00,77081.16592,6.44000,384.27300,281.27200,154.38700
6/16/2016 7:00:00 AM,6/16/2016 3:00:00 AM,6/16/2016 8:00:00 AM,6/16/2016 4:00:00 AM,5.78,0.00,74917.28500,0.00000,387.34300,281.37300,157.98600
6/16/2016 8:00:00 AM,6/16/2016 4:00:00 AM,6/16/2016 9:00:00 AM,6/16/2016 5:00:00 AM,7.53,0.40,74837.11595,134.86000,409.01800,301.06100,163.94100
6/16/2016 9:00:00 AM,6/16/2016 5:00:00 AM,6/16/2016 10:00:00 AM,6/16/2016 6:00:00 AM,8.83,0.13,77776.85700,1.31000,500.35500,342.08000,228.03700
6/16/2016 10:00:00 AM,6/16/2016 6:00:00 AM,6/16/2016 11:00:00 AM,6/16/2016 7:00:00 AM,7.25,0.71,82666.21704,0.00000,460.00500,271.96000,252.33300
6/16/2016 11:00:00 AM,6/16/2016 7:00:00 AM,6/16/2016 12:00:00 PM,6/16/2016 8:00:00 AM,20.50,0.00,89449.33599,641.03000,495.14300,295.93800,269.62300
6/16/2016 12:00:00 PM,6/16/2016 8:00:00 AM,6/16/2016 1:00:00 PM,6/16/2016 9:00:00 AM,53.56,0.45,94534.88409,102.79000,511.62700,347.37500,237.41500
6/16/2016 1:00:00 PM,6/16/2016 9:00:00 AM,6/16/2016 2:00:00 PM,6/16/2016 10:00:00 AM,28.14,0.41,98089.13300,441.08000,497.23400,348.18000,220.11600
6/16/2016 2:00:00 PM,6/16/2016 10:00:00 AM,6/16/2016 3:00:00 PM,6/16/2016 11:00:00 AM,15.89,0.26,101821.65399,71.17000,539.48900,192.05800,382.83500
6/16/2016 3:00:00 PM,6/16/2016 11:00:00 AM,6/16/2016 4:00:00 PM,6/16/2016 12:00:00 PM,14.79,0.05,104687.75305,255.89000,483.74200,301.66500,223.50400
6/16/2016 4:00:00 PM,6/16/2016 12:00:00 PM,6/16/2016 5:00:00 PM,6/16/2016 1:00:00 PM,0.01,0.00,107054.74600,0.02000,456.41300,335.65100,187.61100
6/16/2016 5:00:00 PM,6/16/2016 1:00:00 PM,6/16/2016 6:00:00 PM,6/16/2016 2:00:00 PM,2.01,0.00,109434.19102,0.00000,541.95000,253.13800,295.41100
6/16/2016 6:00:00 PM,6/16/2016 2:00:00 PM,6/16/2016 7:00:00 PM,6/16/2016 3:00:00 PM,19.97,2.05,110897.84599,0.43000,575.08300,227.28800,354.64500
6/16/2016 7:00:00 PM,6/16/2016 3:00:00 PM,6/16/2016 8:00:00 PM,6/16/2016 4:00:00 PM,14.62,0.00,110945.52599,40.55000,558.10700,316.73800,325.40000
6/16/2016 8:00:00 PM,6/16/2016 4:00:00 PM,6/16/2016 9:00:00 PM,6/16/2016 5:00:00 PM,0.00,0.00,110383.75103,0.00000,497.67500,338.78800,238.90800
6/16/2016 9:00:00 PM,6/16/2016 5:00:00 PM,6/16/2016 10:00:00 PM,6/16/2016 6:00:00 PM,13.69,1.41,109249.61001,55.34000,532.20100,236.27600,376.46300
6/16/2016 10:00:00 PM,6/16/2016 6:00:00 PM,6/16/2016 11:00:00 PM,6/16/2016 7:00:00 PM,9.21,0.00,106705.72201,0.00000,472.79600,274.90000,270.13800
6/16/2016 11:00:00 PM,6/16/2016 7:00:00 PM,6/17/2016 12:00:00 AM,6/16/2016 8:00:00 PM,8.00,3.00,103616.65498,183.41000,450.19600,298.54000,217.57800
6/17/2016 12:00:00 AM,6/16/2016 8:00:00 PM,6/17/2016 1:00:00 AM,6/16/2016 9:00:00 PM,15.97,0.00,101311.34903,452.98000,429.71800,302.54000,195.17200
6/17/2016 1:00:00 AM,6/16/2016 9:00:00 PM,6/17/2016 2:00:00 AM,6/16/2016 10:00:00 PM,10.50,0.80,98434.41101,13.97000,498.43500,353.85800,219.62900
6/17/2016 2:00:00 AM,6/16/2016 10:00:00 PM,6/17/2016 3:00:00 AM,6/16/2016 11:00:00 PM,9.68,0.00,91885.04100,0.00000,514.40100,363.24100,223.21500
6/17/2016 3:00:00 AM,6/16/2016 11:00:00 PM,6/17/2016 4:00:00 AM,6/17/2016 12:00:00 AM,6.18,0.01,84193.63309,0.59000,480.78500,317.22000,222.60600
6/17/2016 4:00:00 AM,6/17/2016 12:00:00 AM,6/17/2016 5:00:00 AM,6/17/2016 1:00:00 AM,5.53,0.00,77661.47600,2.72000,404.47400,273.20400,185.94500
6/17/2016 5:00:00 AM,6/17/2016 1:00:00 AM,6/17/2016 6:00:00 AM,6/17/2016 2:00:00 AM,5.44,0.10,73028.59197,0.00000,410.24600,263.96600,201.04800
6/17/2016 6:00:00 AM,6/17/2016 2:00:00 AM,6/17/2016 7:00:00 AM,6/17/2016 3:00:00 AM,6.16,0.10,70287.98904,37.96000,394.70000,246.64000,200.46400
6/17/2016 7:00:00 AM,6/17/2016 3:00:00 AM,6/17/2016 8:00:00 AM,6/17/2016 4:00:00 AM,4.47,0.02,68722.31301,43.66000,408.63500,348.98600,113.30200
6/17/2016 8:00:00 AM,6/17/2016 4:00:00 AM,6/17/2016 9:00:00 AM,6/17/2016 5:00:00 AM,5.85,0.00,68929.68397,0.00000,396.92800,328.07700,121.21900
6/17/2016 9:00:00 AM,6/17/2016 5:00:00 AM,6/17/2016 10:00:00 AM,6/17/2016 6:00:00 AM,6.30,0.57,71431.46703,31.78000,513.78900,358.81100,223.08000
6/17/2016 10:00:00 AM,6/17/2016 6:00:00 AM,6/17/2016 11:00:00 AM,6/17/2016 7:00:00 AM,4.87,0.00,76060.24998,4.14000,501.38400,398.76400,169.15300
6/17/2016 11:00:00 AM,6/17/2016 7:00:00 AM,6/17/2016 12:00:00 PM,6/17/2016 8:00:00 AM,9.34,0.83,81980.16702,0.00000,533.15900,302.93800,220.33900
6/17/2016 12:00:00 PM,6/17/2016 8:00:00 AM,6/17/2016 1:00:00 PM,6/17/2016 9:00:00 AM,9.80,0.39,87074.34398,205.75000,596.80700,350.72000,253.59300
6/17/2016 1:00:00 PM,6/17/2016 9:00:00 AM,6/17/2016 2:00:00 PM,6/17/2016 10:00:00 AM,10.25,0.00,91265.36495,0.00000,595.75800,356.93900,247.42900
6/17/2016 2:00:00 PM,6/17/2016 10:00:00 AM,6/17/2016 3:00:00 PM,6/17/2016 11:00:00 AM,13.92,4.93,94829.70700,705.92000,611.27300,259.48200,354.64800
6/17/2016 3:00:00 PM,6/17/2016 11:00:00 AM,6/17/2016 4:00:00 PM,6/17/2016 12:00:00 PM,3.74,0.00,98052.14498,23.50000,563.12000,343.35800,212.68300
6/17/2016 4:00:00 PM,6/17/2016 12:00:00 PM,6/17/2016 5:00:00 PM,6/17/2016 1:00:00 PM,4.77,0.00,100719.21098,10.90000,592.54100,250.80200,336.67600
6/17/2016 5:00:00 PM,6/17/2016 1:00:00 PM,6/17/2016 6:00:00 PM,6/17/2016 2:00:00 PM,11.80,0.08,103513.18201,0.03000,557.83700,242.50300,304.81400
6/17/2016 6:00:00 PM,6/17/2016 2:00:00 PM,6/17/2016 7:00:00 PM,6/17/2016 3:00:00 PM,26.73,0.00,105748.93093,0.00000,591.14900,250.19000,334.42800
6/17/2016 7:00:00 PM,6/17/2016 3:00:00 PM,6/17/2016 8:00:00 PM,6/17/2016 4:00:00 PM,12.28,0.00,107585.62496,507.65000,597.18000,256.18900,334.47000
6/17/2016 8:00:00 PM,6/17/2016 4:00:00 PM,6/17/2016 9:00:00 PM,6/17/2016 5:00:00 PM,28.40,0.00,109176.51494,362.44000,594.34300,250.63100,337.62000
6/17/2016 9:00:00 PM,6/17/2016 5:00:00 PM,6/17/2016 10:00:00 PM,6/17/2016 6:00:00 PM,24.34,0.00,109434.58501,1235.96000,569.49000,194.94600,365.33000
6/17/2016 10:00:00 PM,6/17/2016 6:00:00 PM,6/17/2016 11:00:00 PM,6/17/2016 7:00:00 PM,44.15,0.03,107010.56499,982.87000,564.49400,239.70600,322.76900
6/17/2016 11:00:00 PM,6/17/2016 7:00:00 PM,6/18/2016 12:00:00 AM,6/17/2016 8:00:00 PM,45.98,0.36,103067.89299,659.03000,562.16100,235.92400,327.13700
6/18/2016 12:00:00 AM,6/17/2016 8:00:00 PM,6/18/2016 1:00:00 AM,6/17/2016 9:00:00 PM,9.87,3.82,98390.73198,174.37000,552.02300,221.26500,324.37600
6/18/2016 1:00:00 AM,6/17/2016 9:00:00 PM,6/18/2016 2:00:00 AM,6/17/2016 10:00:00 PM,15.86,7.40,95671.05002,42.02000,597.21700,291.25800,306.39500
6/18/2016 2:00:00 AM,6/17/2016 10:00:00 PM,6/18/2016 3:00:00 AM,6/17/2016 11:00:00 PM,12.10,0.43,89685.29599,0.00000,578.04700,301.52500,278.69200
6/18/2016 3:00:00 AM,6/17/2016 11:00:00 PM,6/18/2016 4:00:00 AM,6/18/2016 12:00:00 AM,7.12,0.29,81940.08299,9.74000,540.14900,258.47500,270.33700
6/18/2016 4:00:00 AM,6/18/2016 12:00:00 AM,6/18/2016 5:00:00 AM,6/18/2016 1:00:00 AM,10.13,0.11,74945.68903,0.00000,460.59700,200.28800,244.93400
6/18/2016 5:00:00 AM,6/18/2016 1:00:00 AM,6/18/2016 6:00:00 AM,6/18/2016 2:00:00 AM,7.12,0.16,69624.87696,96.66000,432.35400,198.27100,213.28700
6/18/2016 6:00:00 AM,6/18/2016 2:00:00 AM,6/18/2016 7:00:00 AM,6/18/2016 3:00:00 AM,6.41,1.10,66530.07403,182.86000,416.21800,241.33100,148.28200
6/18/2016 7:00:00 AM,6/18/2016 3:00:00 AM,6/18/2016 8:00:00 AM,6/18/2016 4:00:00 AM,8.02,0.20,64499.94304,99.36000,436.25100,243.25500,168.53100
6/18/2016 8:00:00 AM,6/18/2016 4:00:00 AM,6/18/2016 9:00:00 AM,6/18/2016 5:00:00 AM,5.13,0.87,63427.00799,67.10000,457.41700,256.33400,180.21800
6/18/2016 9:00:00 AM,6/18/2016 5:00:00 AM,6/18/2016 10:00:00 AM,6/18/2016 6:00:00 AM,7.56,1.33,63384.43701,0.00000,570.81700,339.15500,238.12300
6/18/2016 10:00:00 AM,6/18/2016 6:00:00 AM,6/18/2016 11:00:00 AM,6/18/2016 7:00:00 AM,5.89,0.15,64106.59711,61.17000,559.96600,225.87600,342.83100
6/18/2016 11:00:00 AM,6/18/2016 7:00:00 AM,6/18/2016 12:00:00 PM,6/18/2016 8:00:00 AM,8.90,0.14,68424.34102,10.78000,481.48500,210.94500,334.24800
6/18/2016 12:00:00 PM,6/18/2016 8:00:00 AM,6/18/2016 1:00:00 PM,6/18/2016 9:00:00 AM,6.87,0.40,74740.24601,0.00000,514.58000,253.57300,330.39900
6/18/2016 1:00:00 PM,6/18/2016 9:00:00 AM,6/18/2016 2:00:00 PM,6/18/2016 10:00:00 AM,8.70,0.00,80861.64915,1156.68000,521.44700,328.21200,263.62000
6/18/2016 2:00:00 PM,6/18/2016 10:00:00 AM,6/18/2016 3:00:00 PM,6/18/2016 11:00:00 AM,10.16,0.35,86374.58898,466.54000,538.11200,324.81500,284.97800
6/18/2016 3:00:00 PM,6/18/2016 11:00:00 AM,6/18/2016 4:00:00 PM,6/18/2016 12:00:00 PM,14.30,1.95,91074.58299,453.15000,564.31800,213.27800,394.75900
6/18/2016 4:00:00 PM,6/18/2016 12:00:00 PM,6/18/2016 5:00:00 PM,6/18/2016 1:00:00 PM,11.51,0.12,94957.74692,246.17000,577.68800,196.34200,416.99900
6/18/2016 5:00:00 PM,6/18/2016 1:00:00 PM,6/18/2016 6:00:00 PM,6/18/2016 2:00:00 PM,18.23,2.61,98302.21609,288.65000,551.14700,212.17000,384.72400
6/18/2016 6:00:00 PM,6/18/2016 2:00:00 PM,6/18/2016 7:00:00 PM,6/18/2016 3:00:00 PM,10.33,0.00,101205.61399,102.86000,530.07200,211.12400,359.49200
6/18/2016 7:00:00 PM,6/18/2016 3:00:00 PM,6/18/2016 8:00:00 PM,6/18/2016 4:00:00 PM,9.32,0.93,104005.18092,2323.33000,538.63500,212.60200,367.98500
6/18/2016 8:00:00 PM,6/18/2016 4:00:00 PM,6/18/2016 9:00:00 PM,6/18/2016 5:00:00 PM,19.67,0.42,106292.99202,2869.56000,539.43800,197.24900,384.32700
6/18/2016 9:00:00 PM,6/18/2016 5:00:00 PM,6/18/2016 10:00:00 PM,6/18/2016 6:00:00 PM,60.92,0.03,107070.77997,606.85000,497.01000,156.25400,381.97400
6/18/2016 10:00:00 PM,6/18/2016 6:00:00 PM,6/18/2016 11:00:00 PM,6/18/2016 7:00:00 PM,10.90,0.00,105884.14494,0.00000,524.40700,190.79500,372.12500
6/18/2016 11:00:00 PM,6/18/2016 7:00:00 PM,6/19/2016 12:00:00 AM,6/18/2016 8:00:00 PM,36.56,5.79,102376.83599,692.50000,507.67000,191.12200,351.87900
6/19/2016 12:00:00 AM,6/18/2016 8:00:00 PM,6/19/2016 1:00:00 AM,6/18/2016 9:00:00 PM,21.00,2.21,98051.19502,417.36000,547.12500,200.29600,390.95600
6/19/2016 1:00:00 AM,6/18/2016 9:00:00 PM,6/19/2016 2:00:00 AM,6/18/2016 10:00:00 PM,14.66,2.30,95274.69896,0.00000,508.13300,238.29100,302.57900
6/19/2016 2:00:00 AM,6/18/2016 10:00:00 PM,6/19/2016 3:00:00 AM,6/18/2016 11:00:00 PM,9.68,0.43,89783.56008,305.61000,524.77300,294.93400,298.63400
6/19/2016 3:00:00 AM,6/18/2016 11:00:00 PM,6/19/2016 4:00:00 AM,6/19/2016 12:00:00 AM,9.74,0.80,82278.62796,30.42000,438.51400,207.23300,283.24600
6/19/2016 4:00:00 AM,6/19/2016 12:00:00 AM,6/19/2016 5:00:00 AM,6/19/2016 1:00:00 AM,5.71,0.00,75455.00898,0.00000,357.45700,227.24500,175.37500
6/19/2016 5:00:00 AM,6/19/2016 1:00:00 AM,6/19/2016 6:00:00 AM,6/19/2016 2:00:00 AM,6.88,0.94,70474.57897,19.39000,380.19000,246.07500,182.18700
6/19/2016 6:00:00 AM,6/19/2016 2:00:00 AM,6/19/2016 7:00:00 AM,6/19/2016 3:00:00 AM,5.28,0.10,66887.71596,34.49000,397.60200,251.69400,196.26800
6/19/2016 7:00:00 AM,6/19/2016 3:00:00 AM,6/19/2016 8:00:00 AM,6/19/2016 4:00:00 AM,4.92,1.49,64620.35095,130.10000,375.01000,237.75200,184.49100
6/19/2016 8:00:00 AM,6/19/2016 4:00:00 AM,6/19/2016 9:00:00 AM,6/19/2016 5:00:00 AM,9.54,2.09,63388.29405,8.80000,395.38800,254.35500,191.49000
6/19/2016 9:00:00 AM,6/19/2016 5:00:00 AM,6/19/2016 10:00:00 AM,6/19/2016 6:00:00 AM,39.88,0.40,62749.20992,689.10000,517.17400,330.94100,252.77000
6/19/2016 10:00:00 AM,6/19/2016 6:00:00 AM,6/19/2016 11:00:00 AM,6/19/2016 7:00:00 AM,9.45,1.30,62650.93403,136.23000,493.73100,263.53500,293.27900
6/19/2016 11:00:00 AM,6/19/2016 7:00:00 AM,6/19/2016 12:00:00 PM,6/19/2016 8:00:00 AM,5.53,0.63,66357.48704,276.87000,487.04700,273.00300,277.86900
6/19/2016 12:00:00 PM,6/19/2016 8:00:00 AM,6/19/2016 1:00:00 PM,6/19/2016 9:00:00 AM,9.17,1.90,72915.70096,398.90000,482.19600,254.66000,291.31800
6/19/2016 1:00:00 PM,6/19/2016 9:00:00 AM,6/19/2016 2:00:00 PM,6/19/2016 10:00:00 AM,8.51,0.95,79913.76100,53.63000,496.37300,230.10100,322.90900
6/19/2016 2:00:00 PM,6/19/2016 10:00:00 AM,6/19/2016 3:00:00 PM,6/19/2016 11:00:00 AM,15.00,1.56,86606.87892,420.75000,558.97600,191.77200,396.68100
6/19/2016 3:00:00 PM,6/19/2016 11:00:00 AM,6/19/2016 4:00:00 PM,6/19/2016 12:00:00 PM,20.75,1.32,93004.05905,3669.44000,561.28500,249.26800,363.11400
6/19/2016 4:00:00 PM,6/19/2016 12:00:00 PM,6/19/2016 5:00:00 PM,6/19/2016 1:00:00 PM,20.82,1.41,98225.29701,1223.51000,549.96800,239.68900,371.33300
6/19/2016 5:00:00 PM,6/19/2016 1:00:00 PM,6/19/2016 6:00:00 PM,6/19/2016 2:00:00 PM,17.07,5.03,102645.64898,8.48000,530.71600,232.79200,357.15700
6/19/2016 6:00:00 PM,6/19/2016 2:00:00 PM,6/19/2016 7:00:00 PM,6/19/2016 3:00:00 PM,10.25,0.17,106220.88998,84.68000,497.19000,256.83400,300.96200
6/19/2016 7:00:00 PM,6/19/2016 3:00:00 PM,6/19/2016 8:00:00 PM,6/19/2016 4:00:00 PM,9.05,0.00,109491.05598,77.14000,507.12900,269.75300,302.85200
6/19/2016 8:00:00 PM,6/19/2016 4:00:00 PM,6/19/2016 9:00:00 PM,6/19/2016 5:00:00 PM,22.67,0.00,112432.13801,180.36000,524.68300,276.82200,319.20900
6/19/2016 9:00:00 PM,6/19/2016 5:00:00 PM,6/19/2016 10:00:00 PM,6/19/2016 6:00:00 PM,13.66,0.00,114000.05300,1217.78000,500.05300,224.56600,343.96500
6/19/2016 10:00:00 PM,6/19/2016 6:00:00 PM,6/19/2016 11:00:00 PM,6/19/2016 7:00:00 PM,13.51,0.00,113064.59798,431.15000,515.50900,175.44500,398.58100
6/19/2016 11:00:00 PM,6/19/2016 7:00:00 PM,6/20/2016 12:00:00 AM,6/19/2016 8:00:00 PM,27.35,6.42,110338.43805,0.00000,474.10500,171.45800,355.68800
6/20/2016 12:00:00 AM,6/19/2016 8:00:00 PM,6/20/2016 1:00:00 AM,6/19/2016 9:00:00 PM,26.76,3.12,106567.42398,206.83000,474.05900,170.71200,356.04000
6/20/2016 1:00:00 AM,6/19/2016 9:00:00 PM,6/20/2016 2:00:00 AM,6/19/2016 10:00:00 PM,52.42,3.24,104201.78097,792.36000,540.93700,226.50000,374.17700
6/20/2016 2:00:00 AM,6/19/2016 10:00:00 PM,6/20/2016 3:00:00 AM,6/19/2016 11:00:00 PM,35.51,2.71,97879.65106,1781.82000,487.81300,224.41000,316.04000
6/20/2016 3:00:00 AM,6/19/2016 11:00:00 PM,6/20/2016 4:00:00 AM,6/20/2016 12:00:00 AM,12.88,2.96,89928.41800,322.88000,496.37500,226.22600,323.12300
6/20/2016 4:00:00 AM,6/20/2016 12:00:00 AM,6/20/2016 5:00:00 AM,6/20/2016 1:00:00 AM,5.44,0.00,82529.06697,7.89000,374.32300,203.00900,216.99600
6/20/2016 5:00:00 AM,6/20/2016 1:00:00 AM,6/20/2016 6:00:00 AM,6/20/2016 2:00:00 AM,6.11,0.17,77379.90498,199.01000,364.72300,212.98800,195.87200
6/20/2016 6:00:00 AM,6/20/2016 2:00:00 AM,6/20/2016 7:00:00 AM,6/20/2016 3:00:00 AM,12.59,0.99,74013.02502,309.79000,395.05500,217.90900,224.55100
6/20/2016 7:00:00 AM,6/20/2016 3:00:00 AM,6/20/2016 8:00:00 AM,6/20/2016 4:00:00 AM,12.81,0.83,72353.37903,467.52000,404.05700,223.81400,228.78400
6/20/2016 8:00:00 AM,6/20/2016 4:00:00 AM,6/20/2016 9:00:00 AM,6/20/2016 5:00:00 AM,1.96,0.81,72671.83192,131.85000,384.82300,216.33600,215.09400
6/20/2016 9:00:00 AM,6/20/2016 5:00:00 AM,6/20/2016 10:00:00 AM,6/20/2016 6:00:00 AM,6.92,3.28,75469.70700,16.58000,475.78900,248.29800,285.38200
6/20/2016 10:00:00 AM,6/20/2016 6:00:00 AM,6/20/2016 11:00:00 AM,6/20/2016 7:00:00 AM,7.98,0.89,80616.99900,0.00000,447.47700,183.24800,318.76700
6/20/2016 11:00:00 AM,6/20/2016 7:00:00 AM,6/20/2016 12:00:00 PM,6/20/2016 8:00:00 AM,11.39,1.25,88198.85998,128.81000,514.29000,205.88800,371.85300
6/20/2016 12:00:00 PM,6/20/2016 8:00:00 AM,6/20/2016 1:00:00 PM,6/20/2016 9:00:00 AM,12.01,0.49,95588.94101,234.54000,521.49500,252.21700,333.96700
6/20/2016 1:00:00 PM,6/20/2016 9:00:00 AM,6/20/2016 2:00:00 PM,6/20/2016 10:00:00 AM,10.53,0.08,102297.85799,54.80000,517.42400,258.84900,322.92000
6/20/2016 2:00:00 PM,6/20/2016 10:00:00 AM,6/20/2016 3:00:00 PM,6/20/2016 11:00:00 AM,8.89,0.00,109040.60504,75.06000,499.11300,354.02200,207.77600
6/20/2016 3:00:00 PM,6/20/2016 11:00:00 AM,6/20/2016 4:00:00 PM,6/20/2016 12:00:00 PM,12.17,0.05,115777.87899,0.00000,502.97900,280.52600,285.78500
6/20/2016 4:00:00 PM,6/20/2016 12:00:00 PM,6/20/2016 5:00:00 PM,6/20/2016 1:00:00 PM,3.62,0.00,121380.64996,59.84000,479.83800,266.71700,273.91600
6/20/2016 5:00:00 PM,6/20/2016 1:00:00 PM,6/20/2016 6:00:00 PM,6/20/2016 2:00:00 PM,6.70,0.00,125812.85204,423.73000,525.73200,292.98900,300.43800
6/20/2016 6:00:00 PM,6/20/2016 2:00:00 PM,6/20/2016 7:00:00 PM,6/20/2016 3:00:00 PM,0.01,0.00,128395.85102,1365.48000,524.35100,223.63100,358.03000
6/20/2016 7:00:00 PM,6/20/2016 3:00:00 PM,6/20/2016 8:00:00 PM,6/20/2016 4:00:00 PM,2.51,0.00,130283.76188,1149.49000,524.43700,232.48500,350.42600
6/20/2016 8:00:00 PM,6/20/2016 4:00:00 PM,6/20/2016 9:00:00 PM,6/20/2016 5:00:00 PM,0.65,0.00,132041.66190,2801.57000,529.17700,228.05200,360.25000
6/20/2016 9:00:00 PM,6/20/2016 5:00:00 PM,6/20/2016 10:00:00 PM,6/20/2016 6:00:00 PM,2.34,0.00,132028.90485,4591.84000,505.01900,181.62700,380.96900
