Date;Time of day;Total[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other[MWh]
Jul 24, 2017;12:15 PM;-;10.25;569;2,643.75;-
Jul 24, 2017;12:30 PM;-;11.75;581;2,656.75;-
Jul 24, 2017;12:45 PM;-;12.25;594;2,665.75;-
Jul 24, 2017;1:00 PM;72,260;13.75;605.75;2,662.5;59,132
Jul 24, 2017;1:15 PM;-;14.25;617.25;2,653;-
Jul 24, 2017;1:30 PM;-;15.25;627.5;2,640;-
Jul 24, 2017;1:45 PM;-;16.5;636.75;2,625.5;-
Jul 24, 2017;2:00 PM;70,710;18.5;645.75;2,603.25;57,735.75
Jul 24, 2017;2:15 PM;-;21;659.25;2,574;-
Jul 24, 2017;2:30 PM;-;24.25;674.25;2,539.25;-
Jul 24, 2017;2:45 PM;-;27.5;689.75;2,497.5;-
Jul 24, 2017;3:00 PM;69,383;31.75;706.75;2,443.75;56,917.25
Jul 24, 2017;3:15 PM;-;35.75;737.5;2,372;-
Jul 24, 2017;3:30 PM;-;39.75;768;2,289;-
Jul 24, 2017;3:45 PM;-;44.25;798.5;2,198.75;-
Jul 24, 2017;4:00 PM;67,520;48.75;827.75;2,104;56,055.75
Jul 24, 2017;4:15 PM;-;57.5;847.75;2,004;-
Jul 24, 2017;4:30 PM;-;64.75;868.75;1,895.25;-
Jul 24, 2017;4:45 PM;-;74;889.25;1,782.5;-
Jul 24, 2017;5:00 PM;65,820;81.5;910.75;1,663.25;55,780.25
Jul 24, 2017;5:15 PM;-;93.75;925.75;1,540.25;-
Jul 24, 2017;5:30 PM;-;104.75;942.25;1,415.5;-
Jul 24, 2017;5:45 PM;-;116.5;959.25;1,286.25;-
Jul 24, 2017;6:00 PM;64,046;133.25;972.5;1,150.75;55,716
Jul 24, 2017;6:15 PM;-;146.25;982.25;1,010.5;-
Jul 24, 2017;6:30 PM;-;159.5;993;871;-
Jul 24, 2017;6:45 PM;-;173;1,004;734;-
Jul 24, 2017;7:00 PM;61,864;186.75;1,015.5;604;55,182
Jul 24, 2017;7:15 PM;-;200.25;1,023.5;483.75;-
Jul 24, 2017;7:30 PM;-;213;1,033.25;374;-
Jul 24, 2017;7:45 PM;-;226.75;1,044;277.25;-
Jul 24, 2017;8:00 PM;59,099;238.75;1,050.75;197;53,395.75
Jul 24, 2017;8:15 PM;-;242.75;1,062.5;135.25;-
Jul 24, 2017;8:30 PM;-;247.5;1,073.75;80.25;-
Jul 24, 2017;8:45 PM;-;252.75;1,086;36;-
Jul 24, 2017;9:00 PM;57,377;255.5;1,098.25;10.25;51,856
Jul 24, 2017;9:15 PM;-;254.75;1,113.75;3.25;-
Jul 24, 2017;9:30 PM;-;253;1,130.5;1.5;-
Jul 24, 2017;9:45 PM;-;251;1,148.75;0.5;-
Jul 24, 2017;10:00 PM;56,931;250.25;1,164.5;0;51,195.5
Jul 24, 2017;10:15 PM;-;251;1,176.75;0;-
Jul 24, 2017;10:30 PM;-;251.75;1,188.75;0;-
Jul 24, 2017;10:45 PM;-;253.25;1,199.25;0;-
Jul 24, 2017;11:00 PM;53,460;253.75;1,207.5;0;47,587.5
Jul 24, 2017;11:15 PM;-;251.25;1,215.25;0;-
Jul 24, 2017;11:30 PM;-;249.25;1,221.75;0;-
Jul 24, 2017;11:45 PM;-;247.75;1,226;0;-
Jul 25, 2017;12:00 AM;49,082;245;1,172;0;43,378.75
Jul 25, 2017;12:15 AM;-;237.25;1,175.75;0;-
Jul 25, 2017;12:30 AM;-;248.25;1,179.75;0;-
Jul 25, 2017;12:45 AM;-;260;1,185.25;0;-
Jul 25, 2017;1:00 AM;47,278;271;1,193.75;0;41,270.5
Jul 25, 2017;1:15 AM;-;286.25;1,207;0;-
Jul 25, 2017;1:30 AM;-;296.75;1,219.25;0;-
Jul 25, 2017;1:45 AM;-;301.25;1,232.25;0;-
Jul 25, 2017;2:00 AM;46,167;310;1,462.25;0;39,035
Jul 25, 2017;2:15 AM;-;319;1,460;0;-
Jul 25, 2017;2:30 AM;-;324.75;1,467;0;-
Jul 25, 2017;2:45 AM;-;329.25;1,459.75;0;-
Jul 25, 2017;3:00 AM;45,612;333.5;1,495.75;0;38,223.25
Jul 25, 2017;3:15 AM;-;320.25;1,521.25;0;-
Jul 25, 2017;3:30 AM;-;327.75;1,523;0;-
Jul 25, 2017;3:45 AM;-;325.5;1,541.75;0;-
Jul 25, 2017;4:00 AM;45,870;330;1,565.5;0;38,117.25
Jul 25, 2017;4:15 AM;-;336.5;1,583.75;0;-
Jul 25, 2017;4:30 AM;-;344.5;1,608;0;-
Jul 25, 2017;4:45 AM;-;353.25;1,631.25;0;-
Jul 25, 2017;5:00 AM;49,028;361;1,653;0.5;40,819.5
Jul 25, 2017;5:15 AM;-;367.75;1,666.25;2.25;-
Jul 25, 2017;5:30 AM;-;371.5;1,680.5;7.25;-
Jul 25, 2017;5:45 AM;-;375.5;1,704.5;18.5;-
Jul 25, 2017;6:00 AM;55,065;378.75;1,720.75;42.25;46,119.5
Jul 25, 2017;6:15 AM;-;383.25;1,724.5;82.5;-
Jul 25, 2017;6:30 AM;-;387;1,742.25;130.25;-
Jul 25, 2017;6:45 AM;-;390.75;1,765;198.25;-
Jul 25, 2017;7:00 AM;60,183;395.25;1,786;283.5;49,608.75
Jul 25, 2017;7:15 AM;-;399;1,812.75;379.75;-
Jul 25, 2017;7:30 AM;-;402.75;1,815.25;482.5;-
Jul 25, 2017;7:45 AM;-;405.75;1,822.75;589;-
Jul 25, 2017;8:00 AM;65,113;391;1,851;703.25;52,514.25
Jul 25, 2017;8:15 AM;-;395;1,853.5;826.25;-
Jul 25, 2017;8:30 AM;-;397.5;1,868.25;951;-
Jul 25, 2017;8:45 AM;-;400.75;1,888.75;1,072.5;-
Jul 25, 2017;9:00 AM;68,909;403.5;1,898;1,193.5;54,055
Jul 25, 2017;9:15 AM;-;410.25;1,925.25;1,313.5;-
Jul 25, 2017;9:30 AM;-;413.75;1,947.5;1,430.25;-
Jul 25, 2017;9:45 AM;-;417.75;1,954;1,546.75;-
Jul 25, 2017;10:00 AM;70,395;401.25;1,983.25;1,654.5;53,580.25
Jul 25, 2017;10:15 AM;-;406.5;1,997;1,748.5;-
Jul 25, 2017;10:30 AM;-;411.5;2,010.75;1,838;-
Jul 25, 2017;10:45 AM;-;417.25;2,023.75;1,922.5;-
Jul 25, 2017;11:00 AM;72,187;422;2,039;1,999.25;53,803.75
Jul 25, 2017;11:15 AM;-;424.75;2,066;2,063.5;-
Jul 25, 2017;11:30 AM;-;425.5;2,095.5;2,122.25;-
Jul 25, 2017;11:45 AM;-;427.5;2,123;2,175;-
Jul 25, 2017;12:00 PM;72,838;430.5;2,152.5;2,219.25;53,315.25
Jul 25, 2017;12:15 PM;-;437.75;2,170.75;2,254.75;-
Jul 25, 2017;12:30 PM;-;444.75;2,188.5;2,277.25;-
Jul 25, 2017;12:45 PM;-;451.75;2,207;2,288;-
Jul 25, 2017;1:00 PM;72,295;457.5;2,222.5;2,282;52,524
Jul 25, 2017;1:15 PM;-;457.25;2,238.5;2,257.5;-
Jul 25, 2017;1:30 PM;-;456.75;2,255.25;2,226;-
Jul 25, 2017;1:45 PM;-;456;2,273.25;2,188.5;-
Jul 25, 2017;2:00 PM;71,251;456.25;2,293.5;2,151.25;51,722.25
Jul 25, 2017;2:15 PM;-;454.75;2,319.25;2,115.75;-
Jul 25, 2017;2:30 PM;-;453;2,345.75;2,079;-
Jul 25, 2017;2:45 PM;-;452.5;2,372.5;2,035.25;-
Jul 25, 2017;3:00 PM;69,822;452;2,380.75;1,979;50,967
Jul 25, 2017;3:15 PM;-;453.25;2,392;1,908;-
Jul 25, 2017;3:30 PM;-;455.5;2,403.5;1,824.5;-
Jul 25, 2017;3:45 PM;-;456.25;2,416;1,734.25;-
Jul 25, 2017;4:00 PM;67,859;458.75;2,428;1,639;50,291.5
Jul 25, 2017;4:15 PM;-;456.25;2,444.25;1,538;-
Jul 25, 2017;4:30 PM;-;453.25;2,459.75;1,434.5;-
Jul 25, 2017;4:45 PM;-;450;2,477.5;1,328.25;-
Jul 25, 2017;5:00 PM;66,032;446;2,487;1,219.5;50,142.5
Jul 25, 2017;5:15 PM;-;431.5;2,490.25;1,108.75;-
Jul 25, 2017;5:30 PM;-;416.75;2,495.25;1,000;-
Jul 25, 2017;5:45 PM;-;401.75;2,501;891.75;-
Jul 25, 2017;6:00 PM;64,670;404.5;2,495;784.5;50,620.75
Jul 25, 2017;6:15 PM;-;391.5;2,496.5;680.25;-
Jul 25, 2017;6:30 PM;-;379;2,495.5;578.75;-
Jul 25, 2017;6:45 PM;-;365.75;2,496.75;481.25;-
Jul 25, 2017;7:00 PM;63,014;351.25;2,500.25;388.75;50,573.25
Jul 25, 2017;7:15 PM;-;337;2,504.75;301.25;-
Jul 25, 2017;7:30 PM;-;323.75;2,508.75;232;-
Jul 25, 2017;7:45 PM;-;309.5;2,513.75;169.75;-
Jul 25, 2017;8:00 PM;61,113;295.25;2,528.25;118;49,503.25
Jul 25, 2017;8:15 PM;-;285.75;2,545.75;78.75;-
Jul 25, 2017;8:30 PM;-;276;2,564.75;46;-
Jul 25, 2017;8:45 PM;-;266.75;2,584.75;19.75;-
Jul 25, 2017;9:00 PM;59,680;260.5;2,591.5;5.5;48,161
Jul 25, 2017;9:15 PM;-;253.25;2,615.75;1.75;-
Jul 25, 2017;9:30 PM;-;245.75;2,640.25;0.75;-
Jul 25, 2017;9:45 PM;-;240;2,663.75;0.25;-
Jul 25, 2017;10:00 PM;58,902;234.75;2,691.5;0;47,074.5
Jul 25, 2017;10:15 PM;-;228.5;2,717.5;0;-
Jul 25, 2017;10:30 PM;-;224;2,742.75;0;-
Jul 25, 2017;10:45 PM;-;219.5;2,769;0;-
Jul 25, 2017;11:00 PM;56,389;215.25;2,794.25;0;44,228
Jul 25, 2017;11:15 PM;-;216;2,814.25;0;-
Jul 25, 2017;11:30 PM;-;217;2,833.75;0;-
Jul 25, 2017;11:45 PM;-;217;2,853.5;0;-
Jul 26, 2017;12:00 AM;56,093;177.5;3,306;0;42,103.5
Jul 26, 2017;12:15 AM;-;174.25;3,318;0;-
Jul 26, 2017;12:30 AM;-;173.75;3,330.75;0;-
Jul 26, 2017;12:45 AM;-;167.5;3,341.75;0;-
Jul 26, 2017;1:00 AM;54,751;163.75;3,352.75;0;40,668
Jul 26, 2017;1:15 AM;-;163;3,355.5;0;-
Jul 26, 2017;1:30 AM;-;160;3,359.5;0;-
Jul 26, 2017;1:45 AM;-;162.25;3,366.25;0;-
Jul 26, 2017;2:00 AM;54,647;162.5;3,406.5;0;40,300.25
Jul 26, 2017;2:15 AM;-;158;3,411.75;0;-
Jul 26, 2017;2:30 AM;-;162;3,432.25;0;-
Jul 26, 2017;2:45 AM;-;168.5;3,445.25;0;-
Jul 26, 2017;3:00 AM;54,615;170;3,399.5;0;40,292.5
Jul 26, 2017;3:15 AM;-;173;3,392.75;0;-
Jul 26, 2017;3:30 AM;-;174.5;3,397.5;0;-
Jul 26, 2017;3:45 AM;-;175;3,440.25;0;-
Jul 26, 2017;4:00 AM;54,807;174.25;3,425.25;0;40,457.75
Jul 26, 2017;4:15 AM;-;172;3,431.75;0;-
Jul 26, 2017;4:30 AM;-;170;3,411.5;0;-
Jul 26, 2017;4:45 AM;-;167.75;3,396.75;0;-
Jul 26, 2017;5:00 AM;56,030;166;3,378.75;0.25;42,054.5
Jul 26, 2017;5:15 AM;-;163.75;3,361.5;1.25;-
Jul 26, 2017;5:30 AM;-;159.5;3,293.75;5;-
Jul 26, 2017;5:45 AM;-;155.75;3,277.25;12.75;-
Jul 26, 2017;6:00 AM;60,794;152;3,239.5;27.25;47,229.25
Jul 26, 2017;6:15 AM;-;148.75;3,207.5;49;-
Jul 26, 2017;6:30 AM;-;143.75;3,156;78.25;-
Jul 26, 2017;6:45 AM;-;138.5;3,105.75;118.5;-
Jul 26, 2017;7:00 AM;65,787;133.5;3,074.25;169.25;52,129.75
Jul 26, 2017;7:15 AM;-;128.75;3,026;232;-
Jul 26, 2017;7:30 AM;-;123.75;2,993.75;303.5;-
Jul 26, 2017;7:45 AM;-;119.5;2,973.75;379.25;-
Jul 26, 2017;8:00 AM;70,186;110.5;2,952;466.75;55,678.5
Jul 26, 2017;8:15 AM;-;106.5;2,879;575.25;-
Jul 26, 2017;8:30 AM;-;103;2,881.5;693;-
Jul 26, 2017;8:45 AM;-;99.5;2,825.5;815;-
Jul 26, 2017;9:00 AM;73,699;97.25;2,764.5;941.75;57,912.5
Jul 26, 2017;9:15 AM;-;94;2,745.75;1,062.5;-
Jul 26, 2017;9:30 AM;-;90.25;2,732.5;1,182.25;-
Jul 26, 2017;9:45 AM;-;86.25;2,691.25;1,298.25;-
Jul 26, 2017;10:00 AM;75,758;75.25;2,756.75;1,410.75;58,278.75
Jul 26, 2017;10:15 AM;-;73;2,730.25;1,526.5;-
Jul 26, 2017;10:30 AM;-;70.5;2,703.5;1,638.5;-
Jul 26, 2017;10:45 AM;-;68.75;2,675.5;1,750;-
Jul 26, 2017;11:00 AM;78,244;66.5;2,648.75;1,858.75;59,504.75
Jul 26, 2017;11:15 AM;-;63.75;2,635.5;1,952.25;-
Jul 26, 2017;11:30 AM;-;61;2,623.75;2,040.75;-
Jul 26, 2017;11:45 AM;-;58.5;2,613.25;2,116.5;-
Jul 26, 2017;12:00 PM;77,922;56;2,605.75;2,177.25;58,405
Jul 26, 2017;12:15 PM;-;53;2,592;2,228.25;-
Jul 26, 2017;12:30 PM;-;50.5;2,578;2,267.25;-
Jul 26, 2017;12:45 PM;-;47.75;2,565.25;2,296;-
Jul 26, 2017;1:00 PM;77,704;45.75;2,551.25;2,317;58,102.25
Jul 26, 2017;1:15 PM;-;43.25;2,539;2,324.5;-
Jul 26, 2017;1:30 PM;-;41.5;2,528.5;2,325.5;-
Jul 26, 2017;1:45 PM;-;39.25;2,519;2,327.25;-
Jul 26, 2017;2:00 PM;76,574;37.75;2,506;2,326.25;57,242.25
Jul 26, 2017;2:15 PM;-;37.25;2,488.25;2,324;-
Jul 26, 2017;2:30 PM;-;36.5;2,472;2,316.25;-
Jul 26, 2017;2:45 PM;-;36.25;2,455;2,296.25;-
Jul 26, 2017;3:00 PM;75,107;36.25;2,437;2,257.25;56,695.25
Jul 26, 2017;3:15 PM;-;37.75;2,410;2,201.75;-
Jul 26, 2017;3:30 PM;-;38.25;2,384.5;2,138.25;-
Jul 26, 2017;3:45 PM;-;38.5;2,359.5;2,072.75;-
Jul 26, 2017;4:00 PM;72,945;39.25;2,333;1,999;56,151.75
Jul 26, 2017;4:15 PM;-;39.5;2,304;1,917;-
Jul 26, 2017;4:30 PM;-;40.25;2,273.25;1,828.75;-
Jul 26, 2017;4:45 PM;-;40.75;2,242.75;1,735.75;-
Jul 26, 2017;5:00 PM;69,916;42.75;2,210;1,636;55,333
Jul 26, 2017;5:15 PM;-;44.25;2,158.5;1,529.25;-
Jul 26, 2017;5:30 PM;-;45.5;2,105.5;1,416;-
Jul 26, 2017;5:45 PM;-;47.25;2,052.5;1,295.5;-
Jul 26, 2017;6:00 PM;66,537;49.5;2,000.75;1,168;54,848.75
Jul 26, 2017;6:15 PM;-;51.5;1,937.5;1,033.25;-
Jul 26, 2017;6:30 PM;-;54;1,874.75;894;-
Jul 26, 2017;6:45 PM;-;55.5;1,814.25;755.25;-
Jul 26, 2017;7:00 PM;63,411;57.5;1,758;621.5;54,638.5
Jul 26, 2017;7:15 PM;-;60.25;1,709.5;490.25;-
Jul 26, 2017;7:30 PM;-;63.75;1,660;382.75;-
Jul 26, 2017;7:45 PM;-;67;1,610.75;291.25;-
Jul 26, 2017;8:00 PM;59,647;69.5;1,568.25;213.25;52,661.5
Jul 26, 2017;8:15 PM;-;73.25;1,552.25;150.25;-
Jul 26, 2017;8:30 PM;-;76.75;1,538.75;92.75;-
Jul 26, 2017;8:45 PM;-;80.5;1,525.5;44.5;-
Jul 26, 2017;9:00 PM;57,862;84.25;1,515.75;14.25;51,381.5
Jul 26, 2017;9:15 PM;-;89.5;1,520.25;3.75;-
Jul 26, 2017;9:30 PM;-;94.75;1,525.25;1;-
Jul 26, 2017;9:45 PM;-;100;1,531.5;0.25;-
Jul 26, 2017;10:00 PM;56,410;106.75;1,541.25;0;49,640.25
Jul 26, 2017;10:15 PM;-;117.75;1,559.75;0;-
Jul 26, 2017;10:30 PM;-;129.25;1,577.75;0;-
Jul 26, 2017;10:45 PM;-;140.25;1,597;0;-
Jul 26, 2017;11:00 PM;54,639;155;1,610.25;0;47,365.25
Jul 26, 2017;11:15 PM;-;182;1,619.5;0;-
Jul 26, 2017;11:30 PM;-;210;1,626.5;0;-
Jul 26, 2017;11:45 PM;-;237.25;1,633.25;0;-
Jul 27, 2017;12:00 AM;51,658;332.75;1,514.75;0;43,912.5
Jul 27, 2017;12:15 AM;-;363.25;1,540.25;0;-
Jul 27, 2017;12:30 AM;-;395.75;1,566;0;-
Jul 27, 2017;12:45 AM;-;439.5;1,593.25;0;-
Jul 27, 2017;1:00 AM;49,824;475.5;1,620.25;0;41,154.5
Jul 27, 2017;1:15 AM;-;506;1,642;0;-
Jul 27, 2017;1:30 AM;-;523.75;1,663.25;0;-
Jul 27, 2017;1:45 AM;-;553.5;1,685.25;0;-
Jul 27, 2017;2:00 AM;50,204;587.5;1,927.5;0;39,932
Jul 27, 2017;2:15 AM;-;600.5;1,972.5;0;-
Jul 27, 2017;2:30 AM;-;616.5;1,969;0;-
Jul 27, 2017;2:45 AM;-;629.25;1,969.25;0;-
Jul 27, 2017;3:00 AM;49,976;632.25;2,032.75;0;39,275
Jul 27, 2017;3:15 AM;-;637.75;2,024.5;0;-
Jul 27, 2017;3:30 AM;-;657.5;2,000.75;0;-
Jul 27, 2017;3:45 AM;-;655.5;2,060;0;-
Jul 27, 2017;4:00 AM;49,965;664.25;2,044.5;0;39,247.5
Jul 27, 2017;4:15 AM;-;669.75;2,019.75;0;-
Jul 27, 2017;4:30 AM;-;674.75;1,995.75;0;-
Jul 27, 2017;4:45 AM;-;678.5;1,970.25;0;-
Jul 27, 2017;5:00 AM;51,305;679.75;1,951.5;0.5;40,889
Jul 27, 2017;5:15 AM;-;664.5;1,947.25;2.5;-
Jul 27, 2017;5:30 AM;-;646.25;1,929.5;11.5;-
Jul 27, 2017;5:45 AM;-;627.25;1,924.75;30.75;-
Jul 27, 2017;6:00 AM;56,960;609.75;1,910.25;66.25;46,460
Jul 27, 2017;6:15 AM;-;583;1,900;119.25;-
Jul 27, 2017;6:30 AM;-;556.25;1,888;185.25;-
Jul 27, 2017;6:45 AM;-;528.75;1,880.5;272.75;-
Jul 27, 2017;7:00 AM;61,161;503.5;1,872.5;381.75;49,576.75
Jul 27, 2017;7:15 AM;-;482;1,865.25;504.5;-
Jul 27, 2017;7:30 AM;-;459.75;1,851.5;636.25;-
Jul 27, 2017;7:45 AM;-;436.75;1,823.25;767.25;-
Jul 27, 2017;8:00 AM;66,602;401.25;1,809.75;907.5;53,511.5
Jul 27, 2017;8:15 AM;-;389.75;1,781;1,055.75;-
Jul 27, 2017;8:30 AM;-;379.5;1,738.25;1,203.75;-
Jul 27, 2017;8:45 AM;-;368.25;1,709;1,346.75;-
Jul 27, 2017;9:00 AM;69,978;357.25;1,686;1,489.25;54,910.5
Jul 27, 2017;9:15 AM;-;352;1,707;1,633.75;-
Jul 27, 2017;9:30 AM;-;351;1,714.5;1,769.5;-
Jul 27, 2017;9:45 AM;-;350.75;1,759.75;1,896.75;-
Jul 27, 2017;10:00 AM;73,189;298.25;1,782.5;2,014.75;55,830.25
Jul 27, 2017;10:15 AM;-;295.25;1,841.5;2,126.25;-
Jul 27, 2017;10:30 AM;-;292.75;1,901.75;2,234.5;-
Jul 27, 2017;10:45 AM;-;291.75;1,941.25;2,338.25;-
Jul 27, 2017;11:00 AM;76,556;289.75;1,974.75;2,440.5;57,100
Jul 27, 2017;11:15 AM;-;289;1,983.25;2,542.5;-
Jul 27, 2017;11:30 AM;-;287.25;1,995.25;2,637.5;-
Jul 27, 2017;11:45 AM;-;285.75;2,007.75;2,722.75;-
Jul 27, 2017;12:00 PM;76,943;285.5;2,013.5;2,787.25;56,380.75
Jul 27, 2017;12:15 PM;-;281.75;2,024.75;2,825.25;-
Jul 27, 2017;12:30 PM;-;279.75;2,035;2,847.75;-
Jul 27, 2017;12:45 PM;-;277.5;2,046;2,858.25;-
Jul 27, 2017;1:00 PM;76,770;274;2,061.75;2,857.75;55,999
Jul 27, 2017;1:15 PM;-;270.75;2,076.5;2,851.5;-
Jul 27, 2017;1:30 PM;-;266.5;2,090.5;2,835.75;-
Jul 27, 2017;1:45 PM;-;263.25;2,103.75;2,819;-
Jul 27, 2017;2:00 PM;75,702;260.75;2,115.5;2,797.25;55,186.75
Jul 27, 2017;2:15 PM;-;266.5;2,112.25;2,769.75;-
Jul 27, 2017;2:30 PM;-;272.75;2,109;2,736.25;-
Jul 27, 2017;2:45 PM;-;279.5;2,101.25;2,694.5;-
Jul 27, 2017;3:00 PM;73,297;287;2,090.25;2,640.5;53,635
Jul 27, 2017;3:15 PM;-;294.25;2,092;2,570.5;-
Jul 27, 2017;3:30 PM;-;302.25;2,093.5;2,489.25;-
Jul 27, 2017;3:45 PM;-;310.25;2,094.75;2,397.5;-
Jul 27, 2017;4:00 PM;70,273;317.5;2,091.5;2,298;52,066
Jul 27, 2017;4:15 PM;-;325.75;2,091.5;2,191.25;-
Jul 27, 2017;4:30 PM;-;333.5;2,092;2,077.25;-
Jul 27, 2017;4:45 PM;-;341.5;2,090.75;1,956.5;-
Jul 27, 2017;5:00 PM;66,750;348.5;2,077.75;1,830;50,750.5
Jul 27, 2017;5:15 PM;-;348;2,046.25;1,697;-
Jul 27, 2017;5:30 PM;-;346.25;2,014.75;1,556.5;-
Jul 27, 2017;5:45 PM;-;346.25;1,977.25;1,411;-
Jul 27, 2017;6:00 PM;63,186;354.75;1,935.25;1,263;50,248.5
Jul 27, 2017;6:15 PM;-;352.5;1,881;1,111.5;-
Jul 27, 2017;6:30 PM;-;351;1,826.25;958.5;-
Jul 27, 2017;6:45 PM;-;348.75;1,747.75;807.25;-
Jul 27, 2017;7:00 PM;60,025;346.5;1,664.5;662.75;50,524.75
Jul 27, 2017;7:15 PM;-;336.75;1,600;532.25;-
Jul 27, 2017;7:30 PM;-;326.25;1,535;409.5;-
Jul 27, 2017;7:45 PM;-;316.5;1,469.25;301;-
Jul 27, 2017;8:00 PM;56,681;307.25;1,409;209.5;49,679.25
Jul 27, 2017;8:15 PM;-;299;1,356.75;141.75;-
Jul 27, 2017;8:30 PM;-;289.75;1,307.25;82.75;-
Jul 27, 2017;8:45 PM;-;281.25;1,281.5;36;-
Jul 27, 2017;9:00 PM;55,626;276;1,256.5;9.75;49,505.5
Jul 27, 2017;9:15 PM;-;269.75;1,257.5;3;-
Jul 27, 2017;9:30 PM;-;264.5;1,257.5;1;-
Jul 27, 2017;9:45 PM;-;258.5;1,266.25;0.25;-
Jul 27, 2017;10:00 PM;55,012;254;1,283.25;0;48,759.75
Jul 27, 2017;10:15 PM;-;253;1,301.5;0;-
Jul 27, 2017;10:30 PM;-;252;1,321.75;0;-
Jul 27, 2017;10:45 PM;-;251.5;1,335.25;0;-
Jul 27, 2017;11:00 PM;52,923;251;1,347.75;0;46,429.25
Jul 27, 2017;11:15 PM;-;255.5;1,358.75;0;-
Jul 27, 2017;11:30 PM;-;260.25;1,369;0;-
Jul 27, 2017;11:45 PM;-;264.5;1,387;0;-
Jul 28, 2017;12:00 AM;40,098;139.5;1,294.5;0;34,259.25
Jul 28, 2017;12:15 AM;-;146.25;1,302;0;-
Jul 28, 2017;12:30 AM;-;155.25;1,313.25;0;-
Jul 28, 2017;12:45 AM;-;164.25;1,323.75;0;-
Jul 28, 2017;1:00 AM;38,819;169.25;1,334.25;0;32,627.5
Jul 28, 2017;1:15 AM;-;190;1,350;0;-
Jul 28, 2017;1:30 AM;-;197;1,364.25;0;-
Jul 28, 2017;1:45 AM;-;206.75;1,380;0;-
Jul 28, 2017;2:00 AM;38,689;207.25;1,210.5;0;32,947.75
Jul 28, 2017;2:15 AM;-;216.5;1,189.25;0;-
Jul 28, 2017;2:30 AM;-;230;1,199.75;0;-
Jul 28, 2017;2:45 AM;-;239.25;1,248.75;0;-
Jul 28, 2017;3:00 AM;39,292;250.5;1,220.5;0;33,165.25
Jul 28, 2017;3:15 AM;-;247;1,253;0;-
Jul 28, 2017;3:30 AM;-;246;1,308.5;0;-
Jul 28, 2017;3:45 AM;-;262;1,339.25;0;-
Jul 28, 2017;4:00 AM;39,895;276.25;1,361.5;0;33,239.5
Jul 28, 2017;4:15 AM;-;286.25;1,375.75;0;-
Jul 28, 2017;4:30 AM;-;294.25;1,378.75;0;-
Jul 28, 2017;4:45 AM;-;303.25;1,379.5;0;-
Jul 28, 2017;5:00 AM;41,092;313;1,368.75;0.5;34,203
Jul 28, 2017;5:15 AM;-;328;1,373;2.5;-
Jul 28, 2017;5:30 AM;-;344.5;1,374.5;11.25;-
Jul 28, 2017;5:45 AM;-;361.75;1,379.25;32;-
Jul 28, 2017;6:00 AM;44,487;376.75;1,398.5;73;36,499.5
Jul 28, 2017;6:15 AM;-;383.25;1,406.5;142.75;-
Jul 28, 2017;6:30 AM;-;387.5;1,412.25;232.25;-
Jul 28, 2017;6:45 AM;-;391.75;1,425.25;357.75;-
Jul 28, 2017;7:00 AM;50,930;396.5;1,441.25;513.5;40,210.5
Jul 28, 2017;7:15 AM;-;412.75;1,438.5;697.25;-
Jul 28, 2017;7:30 AM;-;429.75;1,459;899;-
Jul 28, 2017;7:45 AM;-;448;1,471.25;1,112.75;-
Jul 28, 2017;8:00 AM;58,447;448.75;1,489;1,346.25;43,315.25
Jul 28, 2017;8:15 AM;-;464.75;1,529;1,616.75;-
Jul 28, 2017;8:30 AM;-;482.5;1,573.25;1,897.25;-
Jul 28, 2017;8:45 AM;-;499.5;1,627;2,157.75;-
Jul 28, 2017;9:00 AM;66,416;517.75;1,702.5;2,417.25;45,564.25
Jul 28, 2017;9:15 AM;-;538.5;1,803.5;2,683.75;-
Jul 28, 2017;9:30 AM;-;559;1,903.75;2,945.5;-
Jul 28, 2017;9:45 AM;-;579.5;2,013.25;3,187.5;-
Jul 28, 2017;10:00 AM;72,644;656.25;2,349;3,408.75;45,120.5
Jul 28, 2017;10:15 AM;-;670;2,454.75;3,607.5;-
Jul 28, 2017;10:30 AM;-;683.25;2,564.5;3,795.5;-
Jul 28, 2017;10:45 AM;-;696.75;2,673.25;3,964;-
Jul 28, 2017;11:00 AM;76,986;709.75;2,776.25;4,112.25;45,361.25
Jul 28, 2017;11:15 AM;-;720.75;2,853.75;4,241.25;-
Jul 28, 2017;11:30 AM;-;733.25;2,931.75;4,351;-
Jul 28, 2017;11:45 AM;-;744;3,012.25;4,438.5;-
Jul 28, 2017;12:00 PM;79,990;755.75;3,085.75;4,504.75;45,887
Jul 28, 2017;12:15 PM;-;767.25;3,148.25;4,560.25;-
Jul 28, 2017;12:30 PM;-;778.25;3,212.25;4,598.25;-
Jul 28, 2017;12:45 PM;-;789.25;3,276.5;4,626.5;-
Jul 28, 2017;1:00 PM;80,046;798.75;3,345.5;4,635;44,658.75
Jul 28, 2017;1:15 PM;-;806.75;3,403.25;4,623;-
Jul 28, 2017;1:30 PM;-;815;3,461;4,599;-
Jul 28, 2017;1:45 PM;-;822.5;3,519.25;4,558.25;-
Jul 28, 2017;2:00 PM;78,415;829;3,570.25;4,497;43,098
Jul 28, 2017;2:15 PM;-;827.5;3,609.75;4,425.25;-
Jul 28, 2017;2:30 PM;-;826.75;3,647.5;4,340.75;-
